SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
271.44,281.65,281.65,281.65,281.65,373.66,283.37,283.37,260.22,260.22,260.22,278.39,278.39,278.39,373.66,553.8,553.8
275.91,283.06,283.06,283.06,289.95,395.39,301.5,301.5,264.07,264.07,264.07,283.06,283.06,283.06,395.39,531.72,531.72
278.37,279.17,279.17,279.17,279.17,347.51,289.43,289.73,268.53,268.53,268.53,278.78,278.78,278.78,551.77,593.54,593.54
274.65,283.06,283.06,283.06,283.06,312.85,275.73,283.34,266.72,266.72,266.72,283.06,283.06,283.06,536.7,537.84,537.84
290.18,297.49,297.49,297.49,308.27,341.77,310.45,310.65,275.66,275.66,267.24,297.1,297.1,297.1,341.77,563.69,563.69
291.62,302.64,302.64,302.64,312.51,325.01,313.12,313.48,281.46,281.46,268.84,294.62,294.62,294.62,325.01,570.63,570.63
287.57,298.65,298.65,298.65,298.87,353.79,298.87,298.87,276.48,276.48,272.94,294.06,294.06,294.06,353.79,844.9,844.9
286.81,291.67,291.67,291.67,291.67,357.95,291.67,291.67,274.8,274.8,274.8,291.67,291.67,291.67,357.95,562.38,562.38
286.28,288.46,288.46,288.46,288.46,400.83,288.29,288.48,274.37,274.37,274.37,288.09,288.09,288.09,400.83,552.63,552.63
269.29,266.96,266.96,266.96,266.96,348.41,266.96,266.96,266.84,266.84,266.84,266.96,266.96,266.96,348.41,415.13,415.13
271.77,270.94,270.94,270.94,270.94,333.04,270.94,270.94,268.69,268.69,268.69,270.94,270.94,270.94,333.04,497.87,497.87
293.62,330.24,330.24,330.24,330.24,380.35,330.44,330.44,269.13,269.15,269.13,302.41,302.41,302.41,380.35,546.34,546.34
297.76,335.55,335.55,335.55,335.55,397.88,335.55,335.55,268.93,270.66,268.93,309.31,309.31,309.31,397.88,775.92,775.92
298.64,348.76,348.76,348.76,348.76,410.84,348.76,348.76,266.47,266.47,266.47,306.23,306.23,306.23,410.84,855.57,855.57
301.58,340.46,340.46,340.46,340.46,398.94,340.46,340.46,268.1,268.76,268.1,308.32,308.32,308.32,398.94,736,736
299.68,359.1,359.1,362.03,362.03,408.66,487.13,362.03,261.44,261.44,261.44,308.27,308.27,308.27,408.66,692.62,692.62
268.98,297.23,297.23,297.23,297.23,320.17,260.83,297.23,251.75,251.8,251.75,297.23,297.23,297.23,327.32,493.32,493.32
266.21,283.59,283.59,283.59,283.59,313.1,251.7,283.59,254.07,254.29,254.07,283.59,283.59,283.59,353.97,431.52,431.52
274.49,293.37,293.37,293.37,293.37,365.94,207.8,276.66,250.07,250.07,250.07,291.88,291.88,291.88,373.88,640.22,640.22
290.79,320.85,320.85,320.85,320.85,367.95,262.47,320.85,262.48,262.48,262.48,309.61,309.61,306.95,367.95,612.42,612.42
299.53,342.03,342.03,342.03,342.03,362.08,293.1,342.03,266.97,266.97,266.97,307.31,307.31,306.4,362.08,580.31,580.31
301.03,332.6,332.6,332.6,332.6,386.17,310.66,332.6,272.24,272.24,272.24,316.5,316.5,316.5,387.22,544.73,544.73
301.9,321.4,321.4,321.4,321.4,395.25,320.49,321.4,276.91,276.91,276.91,312.7,312.7,312.7,417.55,522.63,522.63
280.33,293.75,293.75,293.75,293.75,314.8,271.18,293.75,272.81,272.81,272.81,293.75,293.75,293.75,433.33,433.33,433.33
272.75,288.18,288.18,288.18,288.18,313.57,78.66,288.18,268.08,268.08,268.08,288.18,288.18,288.18,313.57,313.57,313.57
298.77,306.75,306.75,306.75,306.75,354.88,287.55,306.75,276.72,276.72,276.72,304.8,304.8,304.8,354.88,473.58,473.58
303.7,313.55,313.55,313.55,313.55,357.26,257.57,313.55,281.08,281.08,281.08,313.55,313.55,313.53,357.26,466.46,466.46
299.6,325.36,325.36,325.36,327,341.43,247.72,324.86,272.68,272.68,272.68,325.36,325.36,322.05,341.43,359.37,359.37
303.37,326.37,326.37,326.37,329.23,340.45,298.48,326.26,271.42,271.42,271.42,319.58,319.58,319.58,340.45,485.91,485.91
302.19,327.88,327.88,327.88,327.88,330.15,288.44,327.88,273.71,273.71,273.71,317.72,317.72,317.72,330.15,477.35,477.35
281.35,298.33,298.33,298.33,298.33,305.13,279.88,295.97,272.28,272.28,272.28,298.33,298.33,298.33,305.13,310.53,310.53
278.52,295.19,295.19,295.19,295.19,300.73,251.8,295.19,269.3,269.3,269.3,293.9,293.9,293.9,300.73,412.75,412.75
309.67,337.4,337.4,337.4,337.4,375.72,332.24,337.4,277.53,277.53,277.53,318.52,318.52,318.52,375.72,418.59,418.59
332.23,375.65,375.65,375.65,378.82,375.83,374.43,378.82,298.98,298.98,287.13,321.54,321.54,320.19,375.83,478.08,478.08
322.55,340.03,340.03,340.03,347.2,340.6,347.2,347.2,296.88,296.88,287.6,316.9,316.9,316.54,340.6,498.94,498.94
316.77,333.26,333.26,333.26,335.46,335.07,332.98,335.46,294.15,294.15,285.45,319.4,319.4,319.4,335.07,478.55,478.55
311.23,329.93,329.93,329.93,329.93,338.69,329.26,329.93,288.95,288.95,288.95,322.36,322.36,322.36,338.69,511.4,511.4
298.19,307.96,307.96,307.96,307.96,308.74,293.56,307.96,290.58,290.58,290.58,307.96,307.96,307.96,308.74,427.04,427.04
302.68,308.19,308.19,308.19,308.19,310.45,301.54,308.19,297,297,297,308.19,308.19,308.19,317.95,320.62,320.62
321.86,344.52,344.52,344.52,344.52,356.04,344.05,345.27,294.78,294.78,294.78,344.22,344.22,344.22,356.04,445.29,445.29
327.8,349.38,349.38,349.38,349.38,355.96,348.68,349.93,303.11,303.11,303.11,348.56,348.56,348.56,355.96,511.25,511.25
321.4,339.32,339.32,339.32,339.32,341.26,335.05,339.32,302.86,302.86,302.86,339.32,339.32,339.32,341.26,508.85,508.85
317.04,328.23,328.23,328.23,328.23,333.51,325.54,328.6,303.17,303.17,303.17,328.23,328.23,328.23,333.51,525.45,525.45
325.9,343.11,343.11,343.11,343.11,350.52,343.8,347.89,306.45,306.45,306.45,343.11,343.11,343.11,350.52,514.21,514.21
309.9,316,316,316,316,318.94,307.64,316.01,304.34,304.34,304.34,316,316,316,318.94,448.49,448.49
309.36,316.24,316.24,316.24,316.24,316.78,309.44,316.24,303.18,303.18,303.18,316.24,316.24,316.24,340.76,406.98,406.98
318.72,336.18,336.18,336.18,355.33,348.52,325.94,373.38,299.23,299.23,299.23,333.91,333.91,333.91,348.52,522.46,522.46
316.8,333.61,333.61,333.61,333.61,337.58,313.03,355.32,297.82,297.82,297.82,329.98,329.98,329.98,337.58,533.87,533.87
318.17,325.49,325.49,325.49,325.49,403.35,341.18,355.25,296.97,296.97,296.97,325.49,325.49,325.49,510.6,567.38,567.38
321,335.82,335.82,335.82,335.82,360.49,372,372.21,297.14,297.14,297.14,335.67,335.67,331.85,594.89,594.89,594.89
317.77,343.13,343.13,343.13,343.13,350.02,358.32,358.32,298.31,298.31,298.31,343.13,343.13,343.13,580.61,580.61,580.61
314.22,323.09,323.09,323.09,323.09,323.09,323.07,323.3,307.24,307.24,307.24,323.09,323.09,323.09,523.67,523.67,523.67
311.72,316.72,316.72,316.72,316.72,316.72,315.03,315.71,307.69,307.69,307.69,316.72,316.72,316.72,578.74,578.74,578.74
337.14,352.65,352.65,352.65,352.65,421.13,336.39,375.22,311.42,311.42,311.39,352.65,352.65,352.65,425,517.83,517.83
346.61,369.82,369.82,369.82,369.82,415.1,369.32,382.53,316.24,316.24,316.16,364.79,364.79,364.79,489.07,579.57,579.57
337.73,362.16,362.16,362.16,362.16,380.57,361.99,367.47,314.22,314.22,314.22,362.16,362.16,362.16,401.36,562.85,562.85
339.76,364.25,364.25,364.25,364.25,372.47,364.11,376.7,314.74,314.74,314.74,364.25,364.25,364.25,372.47,576.45,576.45
336.44,370.58,370.58,370.58,370.58,375.69,389.18,389.18,312.1,312.1,312.1,370.58,370.58,370.58,397.26,570.76,570.76
321.44,334.14,334.14,334.14,334.14,334.14,353.3,353.3,310.43,310.43,310.43,334.14,334.14,334.14,345.96,454.55,454.55
309.33,315.89,315.89,315.89,315.89,315.89,284.19,284.19,305,305,305,315.89,315.89,315.89,406.16,506.18,506.18
314.2,323.24,323.24,323.24,323.24,326.83,265.6,270.05,308.09,308.09,307.86,323.24,323.24,323.24,326.83,569.84,569.84
341.25,364.99,364.99,364.99,364.99,364.99,382.19,395.48,312.82,312.82,312.82,364.99,364.99,364.99,364.99,584.3,584.3
334.27,353.46,353.46,353.46,353.46,369.19,337.57,346.56,313.3,313.3,313.3,353.46,353.46,353.46,369.19,588.94,588.94
322.57,332.08,332.08,332.08,332.08,432.39,302.36,335.48,308.71,308.71,308.71,332.08,332.08,332.08,432.39,645.85,645.85
308.47,311.63,311.63,311.63,311.63,377.59,295.76,324.42,302.41,302.11,302.41,311.63,311.63,311.63,377.59,534.72,534.72
293.13,292.92,292.92,292.92,292.92,295.55,295.93,297.82,292.92,292.92,292.92,292.92,292.92,292.92,295.55,334.83,334.83
297.9,298.33,298.33,298.33,298.33,312.13,294.69,294.69,296.47,296.47,296.47,298.33,298.33,298.33,312.13,411.25,411.25
313.42,323.44,323.44,323.44,327.63,326.22,379.85,379.85,304.5,304.5,304.5,323.44,323.44,321.91,326.22,571.31,571.31
327.14,339.9,339.9,339.9,348.98,342.69,418.32,418.32,304.99,304.99,304.99,339.9,339.9,333.2,342.69,591.68,591.68
324.26,340.7,340.7,340.7,340.7,341.6,440.77,440.77,304.63,304.49,304.63,340.7,340.7,340.7,341.6,601.06,601.06
322.02,339.13,339.13,340.03,340.03,343.96,408.68,423.21,297.54,297.54,297.54,339.13,339.13,339.13,343.96,587.96,587.96
305.17,309.77,309.77,309.77,309.77,362.7,321.66,321.66,294.5,294.5,294.5,309.77,309.77,309.77,362.7,503.93,503.93
291.7,294.87,294.87,294.87,294.87,296.59,282.11,286.38,289.63,289.63,289.63,294.87,294.87,294.87,296.59,538.7,538.7
289.25,292.45,292.45,292.45,292.45,292.45,290.11,290.11,287.66,287.66,287.66,292.45,292.45,292.45,292.45,470.97,470.97
294.13,303.4,303.4,303.4,303.4,335.64,276.25,316.35,285.66,285.66,285.66,303.4,303.4,303.4,335.64,557.69,557.69
290.98,299.13,299.13,299.13,299.13,347.69,250.6,270.66,285.23,285.23,285.23,299.13,299.13,299.13,347.69,505.03,505.03
293.78,301.85,301.85,301.85,301.85,317.7,267.1,323.95,284.38,284.38,284.38,301.85,301.85,301.85,317.7,522.2,524.97
299.54,307.95,307.95,307.95,307.95,336.39,293.18,301.6,289.53,289.53,289.53,307.95,307.95,307.95,336.39,529.04,531.79
294.33,300.32,300.32,300.32,300.32,345.83,286.05,298.05,285,285,285,300.32,300.32,300.32,345.83,562.38,565.09
299.6,309.78,309.78,309.78,309.78,309.94,309.78,309.78,291.83,291.83,291.83,303.89,303.89,303.89,309.94,466.88,466.88
296.11,301.37,301.37,301.37,301.37,301.37,301.35,301.37,290.87,290.87,290.87,301.37,301.37,301.37,430.15,430.15,430.15
309.35,338.87,338.87,338.87,338.87,342.25,329.15,338.87,289.92,289.92,289.92,327.17,327.17,321.92,547.2,547.2,547.2
311.6,325.99,325.99,325.99,325.99,328.91,326.43,329.5,295.62,295.62,295.62,325.99,325.99,324.92,544.28,544.4,544.4
311.01,323.31,323.31,323.31,323.31,342.09,312.63,323.31,294.83,294.83,294.83,323.31,323.31,323.31,525.1,525.98,525.98
314.5,335.02,335.02,335.02,335.02,373.94,331.96,335.02,291.2,291.2,291.2,335.02,335.02,335.02,521.1,521.1,521.1
308.01,315.81,315.81,315.81,315.81,364.97,308.36,315.81,292.84,292.84,292.84,315.81,315.81,315.81,426.83,435.08,435.08
288.49,290.56,290.56,290.56,290.56,358.64,283.23,290.56,283.23,283.23,283.23,290.79,290.79,290.79,365.26,365.26,365.26
261.8,254.17,254.17,254.17,254.17,311.52,241.49,254.17,259.3,259.3,259.3,271.44,271.44,271.44,341.57,341.57,341.57
262.81,261.8,261.8,261.8,261.8,366.62,217.91,239.99,246.35,246.35,246.35,291.95,291.95,291.95,381.51,381.61,381.61
285.04,292.86,292.86,292.86,292.86,369.72,288.08,301.97,268.36,268.36,268.36,292.86,292.86,292.86,369.72,508.81,508.81
282.92,282.75,282.75,282.75,282.75,462.53,278.96,282.8,265.21,265.21,265.21,282.75,282.75,290.59,462.53,489.09,489.09
286.95,289.57,289.57,289.57,289.57,395.07,277.65,289.57,264.84,264.84,264.84,289.8,289.8,295.32,395.07,416.28,416.74
259.91,259.75,259.75,259.75,259.75,341.44,230.61,259.75,230.61,230.61,230.61,268.04,268.04,277.39,341.44,391.34,401.26
239.42,223.68,223.68,223.68,223.68,310.13,207.89,226.54,197.53,197.53,197.53,273.06,273.06,273.06,310.13,389.97,389.97
194.83,166.11,166.11,166.11,166.11,248.11,157.98,166.11,158.57,158.57,158.57,256.88,256.88,256.92,248.11,449.18,449.18
208.4,210.13,210.13,210.13,210.13,301.76,152.41,210.13,153.45,153.45,153.45,256.32,256.32,276.99,301.76,523.95,523.95
197.59,210.98,210.98,210.98,210.98,308.16,56.43,210.98,56.43,56.43,56.43,280.35,280.35,280.35,308.16,525.54,525.54
234.29,238.89,238.89,238.89,238.89,306.99,256.62,265.58,85.13,85.13,85.13,294.01,294.01,294.01,306.99,523.74,526.15
268.17,279.87,279.87,279.87,279.87,338.83,319.27,323.89,196.06,196.06,196.06,289.46,289.46,289.46,338.83,536.49,541.27
272.97,287.21,287.21,287.21,287.21,336.87,252.08,299.72,212.82,212.82,212.82,288.38,288.38,288.38,336.87,575.52,575.52
214.85,201.33,201.33,201.33,201.33,317.16,194.43,201.33,187.32,187.32,187.32,257.72,257.72,257.76,317.16,435.04,435.04
172.49,168.99,168.99,168.99,168.99,241.9,138.85,168.99,138.85,138.85,138.85,262.81,262.81,262.81,241.9,431.7,431.7
203.82,210.88,210.88,210.88,210.88,224.56,169.46,210.88,169.06,169.06,169.06,276.19,276.19,276.19,224.56,286.18,286.18
241.26,240.56,240.56,240.56,240.56,260.81,263.61,263.61,191.11,191.11,191.11,281.94,281.94,281.94,260.81,488.69,488.69
277.99,284.44,284.44,284.44,284.44,364.97,270.95,284.5,239.39,239.39,239.39,288.62,288.62,288.62,364.97,526.57,526.57
285.69,293.21,293.21,293.21,314.36,376.24,316.83,322.94,240.54,240.54,240.54,292.34,292.34,292.34,376.24,521.2,524.38
281.36,285.39,285.39,285.39,285.39,431.05,266,285.39,248.75,248.75,248.75,287.74,287.74,287.74,431.05,557.15,557.15
251.49,255.6,255.6,255.6,255.6,311.89,221.15,255.6,235.11,235.11,235.11,272.55,272.55,272.55,311.89,492.53,492.53
237.19,236.53,236.53,236.53,236.53,238.4,200.73,236.53,224.01,224.01,224.01,270.93,270.93,270.93,238.4,429.57,429.57
271.33,277.5,277.5,277.5,277.5,323.05,276.05,279.04,241.82,241.82,241.82,288.83,288.83,288.83,323.05,487.24,487.24
277.6,282.92,282.92,282.92,282.92,329.88,279.13,282.92,253.7,253.7,253.7,293,293,293,329.88,543.32,543.32
275.06,279.13,279.13,279.13,279.13,340.98,253.72,279.24,255.5,255.5,255.5,292.92,292.92,292.92,340.98,540.55,540.55
287.2,289.67,289.67,289.67,289.67,399.65,395.26,395.26,273.02,273.02,273.02,294.82,294.82,294.82,399.65,510.36,510.36
283.8,289.58,289.58,289.58,289.58,403.47,275.54,289.58,274.02,274.02,274.02,294.53,294.53,294.53,403.47,479.2,479.2
266.57,270.15,270.15,270.15,270.15,270.17,238.45,270.15,259.8,259.8,259.8,280.54,280.54,280.54,270.17,305.21,305.21
259.36,260.07,260.07,260.07,260.07,260.07,220.27,260.07,255.7,255.7,255.7,277.9,277.9,277.9,260.07,347.89,347.89
286.03,287.92,287.92,287.92,287.92,391.08,303.26,315.47,274.86,274.86,274.86,295.95,295.95,295.95,391.08,459.1,459.1
294.09,295.46,295.46,295.46,295.46,348.2,303.28,305.92,286.76,285.79,286.76,297.81,297.81,297.81,348.2,451.83,451.83
308.05,307.53,307.53,307.53,307.53,324.64,431.49,431.49,297.73,289.42,295.43,308.01,308.01,308.01,324.64,515.37,515.37
316.02,313.57,313.57,313.57,313.57,346.92,431.41,431.41,301.36,301.36,301.36,313.63,313.63,313.63,346.92,488.27,488.27
318.38,315.68,315.68,363.2,371.5,426.31,401.82,401.82,305.9,296.1,303.49,315.58,315.58,315.58,426.31,521.15,521.15
296.27,298.02,298.02,298.02,298.02,302.54,293.85,298.02,298.02,292,297.67,298.02,298.02,298.02,302.54,383.23,383.23
279.65,279.1,279.1,279.1,279.1,279.1,261.16,279.1,279.1,274.67,279.1,286.7,286.7,286.7,279.1,367.47,367.47
283.05,266.45,266.45,266.45,266.45,284.5,259.58,266.45,281.5,281.45,281.5,298.27,298.27,298.27,284.5,429.56,429.56
307.51,311.51,311.51,354.39,366.99,357.14,424.05,424.05,291.81,291.81,291.81,311.8,311.8,311.8,357.14,534.58,534.58
312.45,336.77,336.77,378.7,378.91,379.76,373.97,379.8,293.46,293.42,293.46,337.1,337.1,337.1,379.76,541.52,541.52
304.19,322.84,322.84,331.29,331.29,332.74,289.63,331.29,291.22,291.22,291.22,323.39,323.39,323.38,332.74,516.07,516.07
298.09,302.45,302.45,302.45,302.45,336.94,272.22,302.45,296.99,291.92,296.99,303.75,303.75,303.75,336.94,494.55,494.55
293.32,295.54,295.54,295.54,295.54,305.9,249.58,295.54,293.03,293.03,293.03,296.95,296.95,296.95,305.9,452.75,452.75
296,298.17,298.17,298.17,298.17,305.58,257.44,298.17,295.53,295.53,295.53,299.49,299.49,299.49,305.58,439.21,439.21
305.97,307.98,307.98,307.98,307.98,402.47,274.43,307.98,295.3,295.3,295.3,308.96,308.96,308.96,406.86,543.05,543.05
313.58,309.71,309.71,318.02,410.77,333.95,470.32,470.32,313.97,294.63,300.32,309.71,309.71,309.71,333.95,537.9,537.9
317.83,312.18,312.18,368.03,474.06,371.69,503.32,503.32,311.58,300.17,300.19,311.83,311.83,311.83,371.69,544.86,544.86
328.28,322.68,322.68,387.28,463.79,393,473.12,473.12,300.74,300.72,300.74,322.68,322.68,322.68,393,544.16,544.16
308.77,308.95,308.95,313.87,329.17,330.96,367.89,367.89,299.72,299.72,299.72,308.95,308.95,308.95,330.96,536.54,536.54
297.16,296.01,296.01,296.01,296.01,313.23,321.57,321.57,295.84,295.84,295.84,296.01,296.01,296.01,313.23,454.96,454.96
282.09,283.47,283.47,283.47,283.47,283.55,204.95,283.47,283.47,283.47,283.47,283.47,283.47,283.47,283.55,443.81,443.81
300.36,302.05,302.05,302.05,302.05,370.09,282.01,286.05,295.63,295.63,295.63,302.22,302.22,302.22,370.09,502.41,502.41
310.15,306.23,306.23,306.23,306.23,346.93,373.08,400.61,298.01,298.01,298.01,306.23,306.23,306.23,346.93,513.87,513.87
282.08,283.14,283.14,283.14,283.14,310.19,208.93,257.27,282.61,282.61,282.61,285.08,285.08,285.08,310.19,476.02,476.02
284.75,285.76,285.76,285.76,285.76,342,247.85,254.43,283.05,283.05,283.05,286.5,286.5,286.5,342,459.45,459.45
289.39,292.5,292.5,292.5,292.5,376.26,254.5,265.19,284.51,284.51,284.51,292.5,292.5,292.5,376.26,459.62,459.62
286.98,288.25,288.25,288.25,288.25,293.04,263.93,266.55,285.85,285.85,285.85,288.25,288.25,288.25,293.04,410.13,410.13
285.73,286.68,286.68,286.68,286.68,286.68,267.14,286.68,285.35,285.35,285.35,286.85,286.85,286.85,286.68,413.99,413.99
286.11,284.29,284.29,284.29,284.29,334.62,255.36,284.29,284.79,284.79,284.79,291.49,291.49,291.49,334.62,480.54,480.54
295.21,298.52,298.52,298.52,298.52,324.92,290.22,298.52,291.11,290.22,291.11,298.52,298.52,298.52,324.92,480.54,480.54
306.14,308.95,308.95,308.95,308.95,368.1,292.86,306.95,295.61,295.61,295.61,311.07,311.07,311.07,368.1,416.94,416.94
299.8,301.22,301.22,301.22,301.22,388.94,255.12,301.22,292.92,292.74,292.92,301.28,301.28,301.28,388.94,432.71,432.71
285.66,287.65,287.65,287.65,287.65,313.82,206.31,235.65,285.45,283.59,285.45,289.08,289.08,289.08,313.82,391.34,391.34
274.95,276.7,276.7,276.7,276.7,277.61,64.31,269,276.7,276.7,276.7,282.7,282.7,282.7,328.53,374.08,374.08
278.53,280.41,280.41,280.41,280.41,280.41,106.78,280.41,280.31,280.24,280.31,281.76,281.76,281.76,309.33,374.86,374.86
276.72,279.74,279.74,279.74,279.74,305,72.65,186.15,279.74,279.59,279.74,283.61,283.61,283.61,305,390.58,390.58
281.83,282.8,282.8,282.8,282.8,307.41,164.94,282.8,282.8,282.47,282.8,287.76,287.76,287.76,307.41,390.39,390.39
279.86,280.79,280.79,280.79,280.79,299.64,188.23,272.82,280.79,279.72,280.79,282.16,282.16,282.16,299.64,330.81,330.81
284.69,284.9,284.9,284.9,284.9,325.43,194.17,284.9,284.9,284.14,284.9,286.08,286.08,286.08,325.3,364.48,364.48
295.7,294.27,294.27,294.27,294.27,332.46,294.27,294.57,294.27,294.27,294.27,294.27,294.27,294.27,332.46,384.12,384.12
299.52,300,300,300,300,300.24,298.36,300,299.25,298.36,299.14,300,300,300,300.24,391.11,391.11
313.45,310.89,310.89,315.71,315.71,317.02,313.88,316.04,313.39,312.83,313.39,310.89,310.89,310.89,317.02,417.42,417.42
408.26,347.54,347.54,373.21,381.03,901.81,360.94,381.03,361.31,360.78,361.31,328.41,328.41,328.41,901.81,909.03,909.03
300.33,296.9,296.9,296.9,296.9,372.79,292.66,296.9,296.64,296.62,296.64,296.9,296.9,296.9,372.79,455.11,455.11
275.54,274.79,274.79,274.79,274.79,328.35,274.79,274.79,274.79,274.79,274.79,274.99,274.99,274.99,328.35,418.15,418.15
