Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,,
Data was last updated 07-02-2017,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,FRE
25-05-2015,01 - 02,177.93,178.02,178.02,178.02,178.02,178.02,178.02,178.02,178.02,178.02,178.02,178.02,178.02,178.02,178.02,184.75,184.75,
25-05-2015,02 - 03,165.2,165.2,165.2,165.2,165.2,165.2,165.2,165.2,165.2,165.2,165.2,165.2,165.2,165.2,165.2,184.93,184.93,
25-05-2015,03 - 04,148.33,148.43,148.43,148.43,148.43,148.43,148.43,148.43,148.43,148.43,148.43,148.43,148.43,148.43,148.43,185.12,185.12,
25-05-2015,04 - 05,146.67,146.67,146.67,146.67,146.67,146.67,146.67,146.67,146.67,146.67,146.67,146.67,146.67,146.67,146.67,185.21,185.21,
25-05-2015,05 - 06,172.03,171.29,171.29,171.29,171.29,171.29,171.29,171.29,171.29,171.29,171.29,171.29,171.29,171.29,185.03,185.03,185.03,
25-05-2015,06 - 07,196.27,193.41,193.41,193.41,193.41,452.56,193.41,193.41,193.41,193.41,193.41,193.41,193.41,193.41,452.56,452.56,452.56,
25-05-2015,07 - 08,210.47,203.65,203.65,203.65,203.65,516.45,203.65,203.65,203.65,203.65,203.65,203.65,203.65,203.65,516.45,516.45,516.45,
25-05-2015,08 - 09,220.89,211.48,211.48,211.48,211.48,523.82,211.48,211.48,211.02,211.02,211.02,211.48,211.48,211.48,523.82,523.82,523.82,
25-05-2015,09 - 10,231.03,222.09,222.09,222.09,222.09,524.01,222.09,222.09,218.95,218.95,218.95,222.09,222.09,222.09,524.01,524.01,524.01,
25-05-2015,10 - 11,231.4,221.16,221.16,221.16,221.16,530.09,221.16,221.16,220.06,220.06,220.06,221.16,221.16,221.16,530.09,530.09,530.09,
25-05-2015,11 - 12,232.41,230.57,230.57,230.57,230.57,524.01,230.57,230.57,218.95,218.95,218.95,230.57,230.57,230.57,524.01,524.01,524.01,
25-05-2015,12 - 13,231.49,230.48,230.48,230.48,230.48,517,230.48,230.48,217.84,217.84,217.84,230.48,230.48,230.48,517,517,517,
25-05-2015,13 - 14,217.94,210.29,210.29,210.29,210.29,410.34,210.29,210.29,210.29,210.29,210.29,210.29,210.29,210.29,410.34,517.09,517.09,
25-05-2015,14 - 15,212.96,207.06,207.06,207.06,207.06,309.57,207.06,207.06,207.06,207.06,207.06,207.06,207.06,207.06,309.57,517.19,517.19,
25-05-2015,15 - 16,207.98,203.46,203.46,203.46,203.46,442.97,203.46,203.46,203.46,203.46,203.46,203.46,203.46,203.46,442.97,517.09,517.09,
25-05-2015,16 - 17,206.04,202.63,202.63,202.63,202.63,323.59,202.63,202.63,202.63,202.63,202.63,202.63,202.63,202.63,323.59,517,517,
25-05-2015,17 - 18,211.02,207.7,207.7,207.7,207.7,230.94,207.7,207.7,207.7,207.7,207.7,207.7,207.7,207.7,230.94,517.19,517.19,
25-05-2015,18 - 19,220.8,223.1,223.1,223.1,245.04,309.02,223.1,245.04,214.16,214.16,214.16,223.1,223.1,223.1,309.02,516.54,516.54,
25-05-2015,19 - 20,221.81,221.07,221.07,221.07,284.04,309.11,221.07,284.04,215.82,215.82,215.82,221.07,221.07,221.07,309.11,516.45,516.45,
25-05-2015,20 - 21,218.31,215.36,215.36,215.36,303.21,215.36,215.36,303.21,215.36,215.36,215.36,215.36,215.36,215.36,231.4,452.19,452.19,
25-05-2015,21 - 22,226.05,234.53,234.53,234.53,303.67,234.53,234.53,303.67,216.65,216.65,216.65,234.53,234.53,234.53,234.53,452.1,452.1,
25-05-2015,22 - 23,220.52,220.61,220.61,220.61,310.13,220.61,220.61,310.13,216.74,216.74,216.74,220.61,220.61,220.61,220.61,385.91,385.91,
25-05-2015,23 - 00,206.23,204.57,204.57,204.57,271.59,204.57,204.57,271.59,204.57,204.57,204.57,204.57,204.57,204.57,204.57,258.87,258.87,
26-05-2015,00 - 01,205.49,205.49,205.49,205.49,205.49,205.49,205.49,205.49,205.49,205.49,205.49,205.49,205.49,205.49,205.49,205.49,205.49,
26-05-2015,01 - 02,197.29,197.29,197.29,197.29,197.29,197.29,197.29,197.29,197.29,197.29,197.29,197.29,197.29,197.29,197.29,197.29,197.29,
26-05-2015,02 - 03,193.97,193.97,193.97,193.97,193.97,193.97,193.97,193.97,193.97,193.97,193.97,193.97,193.97,193.97,193.97,193.97,193.97,
26-05-2015,03 - 04,192.68,192.68,192.68,192.68,192.68,192.68,192.68,192.68,192.68,192.68,192.68,192.68,192.68,192.68,192.68,192.68,192.68,
26-05-2015,04 - 05,193.14,193.14,193.14,193.14,193.14,193.14,193.14,193.14,193.14,193.14,193.14,193.14,193.14,193.14,193.14,193.14,193.14,
26-05-2015,05 - 06,208.07,207.61,207.61,207.61,207.61,207.61,207.61,207.61,207.61,207.61,207.61,207.61,207.61,207.61,207.61,207.61,207.61,
26-05-2015,06 - 07,230.84,223.75,223.75,223.75,343.22,302.29,236.19,343.22,220.06,220.06,220.06,223.75,223.75,223.75,302.29,516.45,516.45,
26-05-2015,07 - 08,277.49,266.71,266.71,266.71,442.24,590.29,254.17,442.24,235.45,235.45,235.45,266.71,266.71,232.32,590.29,590.29,590.29,
26-05-2015,08 - 09,289.94,321.47,321.47,321.47,467.68,517.19,280.53,467.68,253.43,253.43,253.43,321.47,321.47,234.9,517.19,517.19,517.19,
26-05-2015,09 - 10,273.44,321.56,321.56,321.56,423.24,517.19,277.12,423.24,238.22,238.22,238.22,321.56,321.56,234.99,517.19,517.19,517.19,
26-05-2015,10 - 11,258.13,321.28,321.28,321.28,396.88,517,247.44,396.88,232.23,232.23,232.23,321.28,321.28,234.81,517,517,517,
26-05-2015,11 - 12,244.86,318.15,318.15,318.15,368.58,322.57,220.61,368.58,220.61,220.61,220.61,318.15,318.15,233.89,322.57,590.66,590.66,
26-05-2015,12 - 13,240.15,261.54,261.54,261.54,351.98,340.18,218.12,351.98,218.12,218.12,218.12,261.54,261.54,232.87,340.18,627.08,627.08,
26-05-2015,13 - 14,236.74,251.22,251.22,251.22,309.11,322.67,217.75,309.11,217.75,217.75,217.75,251.22,251.22,233.43,322.67,674,674,
26-05-2015,14 - 15,230.29,243.66,243.66,243.66,282.65,322.11,214.53,282.65,214.53,214.53,214.53,243.66,243.66,233.06,322.11,673.91,673.91,
26-05-2015,15 - 16,221.62,237.2,237.2,237.2,266.43,315.2,211.67,266.43,211.67,211.67,211.67,237.2,237.2,232.96,315.2,517.19,517.19,
26-05-2015,16 - 17,218.31,232.04,232.04,232.04,262.46,309.11,209.18,262.46,209.18,209.18,209.18,232.04,232.04,232.04,309.11,516.91,516.91,
26-05-2015,17 - 18,217.38,230.75,230.75,230.75,262,302.29,209.73,262,209.73,209.73,209.73,230.75,230.75,230.75,308.93,517.09,517.09,
26-05-2015,18 - 19,220.15,244.49,244.49,244.49,300.82,309.39,207.61,300.82,207.61,207.61,207.61,244.49,244.49,232.41,309.39,627.72,627.72,
26-05-2015,19 - 20,219.14,241.54,241.54,241.54,325.62,302.38,208.17,325.62,208.17,208.17,208.17,241.54,241.54,232.41,302.38,517,517,
26-05-2015,20 - 21,215.54,240.34,240.34,240.34,317.23,240.34,208.07,317.23,208.07,208.07,208.07,240.34,240.34,232.5,240.34,517.09,517.09,
26-05-2015,21 - 22,217.11,240.52,240.52,240.52,317.78,302.11,207.15,317.78,207.15,207.15,207.15,240.52,240.52,232.23,302.11,515.71,515.71,
26-05-2015,22 - 23,213.51,215.36,215.36,215.36,298.33,308.93,206.69,298.33,206.69,206.69,206.69,215.36,215.36,215.36,308.93,308.93,308.93,
26-05-2015,23 - 00,196.09,196.18,196.18,196.18,196.18,196.18,196.18,196.18,196.18,196.18,196.18,196.18,196.18,196.18,196.18,258.87,258.87,
27-05-2015,00 - 01,184.08,184.08,184.08,184.08,184.08,184.08,184.08,184.08,184.08,184.08,184.08,184.08,184.08,184.08,184.08,229.93,229.93,
27-05-2015,01 - 02,172.96,172.31,172.31,172.31,172.31,172.31,172.31,172.31,172.31,172.31,172.31,175.62,175.62,175.62,172.31,220.84,220.84,
27-05-2015,02 - 03,163.4,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,162.48,173.32,173.32,173.32,162.48,229.84,229.84,
27-05-2015,03 - 04,156.6,156.51,156.51,156.51,156.51,156.51,156.51,156.51,156.51,156.51,156.51,167.63,167.63,167.63,156.51,212.11,212.11,
27-05-2015,04 - 05,157.06,156.97,156.97,156.97,156.97,156.97,156.97,156.97,156.97,156.97,156.97,165.42,165.42,165.42,156.97,221.02,221.02,
27-05-2015,05 - 06,184.54,184.35,184.35,184.35,184.35,184.35,184.35,184.35,184.35,184.35,184.35,184.35,184.35,184.35,184.35,248.41,248.41,
27-05-2015,06 - 07,202.92,202.55,202.55,202.55,202.55,215.6,202.55,202.55,202.55,202.55,202.55,202.55,202.55,202.55,215.6,381.84,381.84,
27-05-2015,07 - 08,230.58,243.17,243.17,243.17,304.1,515.19,243.17,304.1,212.47,212.47,212.47,243.17,243.17,230.58,515.19,515.19,515.19,
27-05-2015,08 - 09,240.13,260.54,260.54,260.54,321.1,339.85,260.54,321.1,216.52,216.52,216.52,260.54,260.54,231.13,515.38,515.38,515.38,
27-05-2015,09 - 10,238.57,256.86,256.86,256.86,312.46,441.86,256.86,312.46,214.95,214.95,214.95,256.86,256.86,231.13,515.28,515.28,515.28,
27-05-2015,10 - 11,235.72,255.39,255.39,255.39,320.46,339.57,255.39,320.46,212.11,212.11,212.11,255.39,255.39,230.85,339.57,515.1,515.1,
27-05-2015,11 - 12,232.05,251.25,251.25,251.25,319.35,339.29,251.25,319.35,209.81,209.81,209.81,251.25,251.25,230.58,339.29,515.28,515.28,
27-05-2015,12 - 13,231.04,247.39,247.39,247.39,329.92,339.85,247.39,329.92,209.35,209.35,209.35,247.39,247.39,231.13,339.85,551.86,551.86,
27-05-2015,13 - 14,226.9,243.08,243.08,243.08,321.65,320.82,243.08,321.65,207.97,207.97,207.97,243.08,243.08,230.94,320.82,551.49,551.49,
27-05-2015,14 - 15,219.64,240.87,240.87,240.87,310.81,307.96,240.87,310.81,206.04,206.04,206.04,240.87,240.87,230.67,307.96,551.58,551.58,
27-05-2015,15 - 16,212.66,231.86,231.86,231.86,295.27,231.86,231.86,295.27,203.83,203.83,203.83,231.86,231.86,230.49,231.86,578.33,578.33,
27-05-2015,16 - 17,210.27,222.21,222.21,222.21,293.8,222.21,222.21,293.8,203.83,203.83,203.83,222.21,222.21,222.21,222.21,578.51,578.51,
27-05-2015,17 - 18,210.91,229.84,229.84,229.84,338.56,229.84,229.84,338.56,203.1,203.1,203.1,229.84,229.84,219.55,229.84,515.56,515.56,
27-05-2015,18 - 19,220.1,268.07,268.07,268.07,349.4,286.54,283.97,349.4,201.9,201.9,201.9,268.07,268.07,219.37,286.54,515.56,515.56,
27-05-2015,19 - 20,221.57,259.25,259.25,259.25,367.42,285.99,285.72,367.42,204.39,204.39,204.39,259.25,259.25,219.09,285.99,515.47,515.47,
27-05-2015,20 - 21,223.23,230.21,230.21,230.21,350.78,230.21,286.45,350.78,209.99,209.99,209.99,230.21,230.21,230.21,230.21,515.38,515.38,
27-05-2015,21 - 22,215.05,218.63,218.63,218.63,348.85,218.63,241.97,348.85,211.37,211.37,211.37,218.63,218.63,218.63,218.63,514.92,514.92,
27-05-2015,22 - 23,211.55,210.73,210.73,210.73,350.97,210.73,242.16,350.97,210.73,210.73,210.73,210.73,210.73,210.73,210.73,381.66,381.66,
27-05-2015,23 - 00,200.53,200.53,200.53,200.53,295.09,200.53,200.53,295.09,200.53,200.53,200.53,200.53,200.53,200.53,200.53,258.06,258.06,
28-05-2015,00 - 01,192.14,192.14,192.14,192.14,192.14,192.14,192.14,192.14,192.14,192.14,192.14,192.14,192.14,192.14,192.14,232.48,232.48,
28-05-2015,01 - 02,184.54,184.54,184.54,184.54,184.54,184.54,184.54,184.54,184.54,184.54,184.54,184.54,184.54,184.54,184.54,232.39,232.39,
28-05-2015,02 - 03,178.05,178.05,178.05,178.05,178.05,178.05,178.05,178.05,178.05,178.05,178.05,178.05,178.05,178.05,178.05,232.39,232.39,
28-05-2015,03 - 04,174.71,174.71,174.71,174.71,174.71,174.71,174.71,174.71,174.71,174.71,174.71,174.71,174.71,174.71,174.71,232.21,232.21,
28-05-2015,04 - 05,174.34,174.34,174.34,174.34,174.34,174.34,174.34,174.34,174.34,174.34,174.34,174.34,174.34,174.34,174.34,232.48,232.48,
28-05-2015,05 - 06,192.05,191.87,191.87,191.87,191.87,191.87,191.87,191.87,191.87,191.87,191.87,191.87,191.87,191.87,191.87,250.75,250.75,
28-05-2015,06 - 07,213.1,210.23,210.23,210.23,210.23,300.83,210.23,210.23,210.23,210.23,210.23,210.23,210.23,210.23,300.83,537.95,537.95,
28-05-2015,07 - 08,239.35,235.08,235.08,235.08,352.39,526.91,235.08,352.39,227.01,227.01,227.01,235.08,235.08,218.39,526.91,538.04,538.04,
28-05-2015,08 - 09,246.86,257.52,257.52,257.52,351.28,514.21,243.33,351.28,229.7,229.7,229.7,257.52,257.52,232.58,514.21,538.69,538.69,
28-05-2015,09 - 10,243.7,248.99,248.99,248.99,305.19,463.58,226.46,305.19,226.46,226.46,226.46,248.99,248.99,232.76,463.58,538.78,538.78,
28-05-2015,10 - 11,240.92,251.31,251.31,251.31,287.94,516.34,221.45,287.94,221.45,221.45,221.45,251.31,251.31,232.67,516.34,538.51,538.51,
28-05-2015,11 - 12,236.38,243.52,243.52,243.52,287.85,463.48,216.53,287.85,216.53,216.53,216.53,243.52,243.52,233.04,463.48,538.51,538.51,
28-05-2015,12 - 13,235.36,242.59,242.59,242.59,259.19,438.17,216.16,259.19,216.16,216.16,216.16,242.59,242.59,233.23,438.17,583.85,583.85,
28-05-2015,13 - 14,231.19,233.32,233.32,233.32,233.32,332.27,215.79,233.32,215.79,215.79,215.79,233.32,233.32,233.32,332.27,538.6,538.6,
28-05-2015,14 - 15,226.64,232.48,232.48,232.48,232.48,319.84,214.22,232.48,214.22,214.22,214.22,232.48,232.48,232.48,319.84,538.69,538.69,
28-05-2015,15 - 16,222.1,227.29,227.29,227.29,227.29,319.56,213.2,227.29,213.2,213.2,213.2,227.29,227.29,227.29,319.56,538.41,538.41,
28-05-2015,16 - 17,214.86,209.86,209.86,209.86,209.86,435.11,209.86,209.86,209.86,209.86,209.86,209.86,209.86,209.86,435.11,538.41,538.41,
28-05-2015,17 - 18,215.42,210.78,210.78,210.78,278.02,314.09,210.78,278.02,210.78,210.78,210.78,210.78,210.78,210.78,314.09,538.69,538.69,
28-05-2015,18 - 19,215.42,213.66,213.66,213.66,213.66,330.13,209.49,213.66,209.49,209.49,209.49,213.66,213.66,213.66,330.13,538.51,538.51,
28-05-2015,19 - 20,211.06,207.45,207.45,207.45,207.45,314.18,207.45,207.45,207.45,207.45,207.45,207.45,207.45,207.45,314.18,538.6,538.6,
28-05-2015,20 - 21,206.61,204.48,204.48,204.48,204.48,296.38,204.48,204.48,204.48,204.48,204.48,204.48,204.48,204.48,296.38,538.51,538.51,
28-05-2015,21 - 22,207.63,204.66,204.66,204.66,204.66,311.86,204.66,204.66,204.66,204.66,204.66,204.66,204.66,204.66,311.86,583.48,583.48,
28-05-2015,22 - 23,199.93,199.93,199.93,199.93,199.93,199.93,199.93,199.93,199.93,199.93,199.93,199.93,199.93,199.93,199.93,518.66,518.66,
28-05-2015,23 - 00,189.27,189.27,189.27,189.27,189.27,189.27,189.27,189.27,189.27,189.27,189.27,189.27,189.27,189.27,189.27,251.22,251.22,
29-05-2015,00 - 01,166.87,166.87,166.87,166.87,166.87,166.87,166.87,166.87,166.87,166.87,166.87,166.87,166.87,166.87,166.87,232.07,232.07,
29-05-2015,01 - 02,157.06,157.06,157.06,157.06,157.06,157.06,157.06,157.06,157.06,157.06,157.06,157.06,157.06,157.06,157.06,231.88,231.88,
29-05-2015,02 - 03,141.96,141.96,141.96,141.96,141.96,141.96,141.96,141.96,141.96,141.96,141.96,141.96,141.96,141.96,141.96,231.61,231.61,
29-05-2015,03 - 04,136.22,136.22,136.22,136.22,136.22,136.22,136.22,136.22,136.22,136.22,136.22,136.22,136.22,136.22,136.22,231.61,231.61,
29-05-2015,04 - 05,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,141.5,231.7,231.7,
29-05-2015,05 - 06,170.95,170.76,170.76,170.76,170.76,170.76,170.76,170.76,170.76,170.76,170.76,170.76,170.76,170.76,170.76,250.59,250.59,
29-05-2015,06 - 07,196.97,195.49,195.49,195.49,195.49,310.69,128.35,195.49,195.49,195.49,195.49,195.49,195.49,195.49,310.69,537.94,537.94,
29-05-2015,07 - 08,232.16,213.82,213.82,213.82,363.85,526.92,280.96,363.85,213.82,213.82,213.82,213.82,213.82,212.99,526.92,537.2,537.2,
29-05-2015,08 - 09,248,245.96,245.96,245.96,375.61,534.42,278.09,375.61,217.71,217.71,217.71,245.96,245.96,222.16,534.42,537.85,537.85,
29-05-2015,09 - 10,231.61,216.6,216.6,216.6,333.56,538.41,184.38,333.56,216.6,216.6,216.6,216.6,216.6,216.6,538.41,582.95,582.95,
29-05-2015,10 - 11,222.9,211.79,211.79,211.79,319.12,536.74,211.79,319.12,211.79,211.79,211.79,211.79,211.79,211.79,536.74,537.85,537.85,
29-05-2015,11 - 12,216.14,206.97,206.97,206.97,330.04,525.53,206.97,330.04,206.97,206.97,206.97,206.97,206.97,206.97,525.53,537.66,537.66,
29-05-2015,12 - 13,211.23,203.08,203.08,203.08,287.82,526.18,203.08,287.82,203.08,203.08,203.08,203.08,203.08,203.08,526.18,555.91,555.91,
29-05-2015,13 - 14,205.77,200.4,200.4,200.4,274.48,459.78,200.4,274.48,200.4,200.4,200.4,200.4,200.4,200.4,459.78,583.04,583.04,
29-05-2015,14 - 15,201.79,197.8,197.8,197.8,265.68,331.9,197.8,265.68,197.8,197.8,197.8,197.8,197.8,197.53,331.9,677.04,677.04,
29-05-2015,15 - 16,199.47,196.23,196.23,196.23,261.52,313.84,196.23,261.52,196.23,196.23,196.23,196.23,196.23,194.47,313.84,676.94,676.94,
29-05-2015,16 - 17,199.29,196.6,196.6,196.6,257.07,313.56,196.6,257.07,196.6,196.6,196.6,196.6,196.6,192.9,313.56,582.76,582.76,
29-05-2015,17 - 18,202.43,201.05,201.05,201.05,285.78,311.15,201.05,285.78,201.05,201.05,201.05,201.05,201.05,194.1,311.15,583.32,583.32,
29-05-2015,18 - 19,206.79,204.1,204.1,204.1,293.56,313,204.1,293.56,204.1,204.1,204.1,204.1,204.1,194.47,313,582.86,582.86,
29-05-2015,19 - 20,207.81,205.68,205.68,205.68,314.86,310.87,205.68,314.86,205.68,205.68,205.68,205.68,205.68,195.49,310.87,537.85,537.85,
29-05-2015,20 - 21,206.69,205.4,205.4,205.4,316.06,310.41,205.4,316.06,205.4,205.4,205.4,205.4,205.4,203.08,310.41,537.94,537.94,
29-05-2015,21 - 22,205.95,203.64,203.64,203.64,293.93,310.5,203.64,293.93,203.64,203.64,203.64,203.64,203.64,202.71,310.5,537.57,537.57,
29-05-2015,22 - 23,205.86,206.79,206.79,206.79,283.56,206.79,206.79,283.56,206.14,206.14,206.14,206.79,206.79,201.97,217.07,518.03,518.03,
29-05-2015,23 - 00,193.64,193.82,193.82,193.82,193.82,193.82,193.82,193.82,193.82,193.82,193.82,193.82,193.82,193.82,193.82,250.87,250.87,
30-05-2015,00 - 01,172.89,172.89,172.89,172.89,172.89,172.89,172.89,172.89,172.89,172.89,172.89,172.89,172.89,172.89,172.89,186.74,186.74,
30-05-2015,01 - 02,156.24,156.24,156.24,156.24,156.24,156.24,156.24,156.24,156.24,156.24,156.24,156.24,156.24,156.24,156.24,186.56,186.56,
30-05-2015,02 - 03,142.48,142.48,142.48,142.48,142.48,142.48,142.48,142.48,142.48,142.48,142.48,142.48,142.48,142.48,142.48,186.28,186.28,
30-05-2015,03 - 04,132.43,132.43,132.43,132.43,132.43,132.43,132.43,132.43,132.43,132.43,132.43,132.43,132.43,132.43,132.43,186.28,186.28,
30-05-2015,04 - 05,120.06,120.06,120.06,120.06,120.06,120.06,120.06,120.06,120.06,120.06,120.06,120.06,120.06,120.06,120.06,186.09,186.09,
30-05-2015,05 - 06,121.74,121.74,121.74,121.74,121.74,121.74,121.74,121.74,121.74,121.74,121.74,121.74,121.74,121.74,121.74,186.37,186.37,
30-05-2015,06 - 07,135.13,135.13,135.13,135.13,135.13,135.13,135.13,135.13,135.13,135.13,135.13,135.13,135.13,135.13,135.13,135.13,135.13,
30-05-2015,07 - 08,152.52,152.52,152.52,152.52,152.52,152.52,152.52,152.52,152.52,152.52,152.52,152.52,152.52,152.52,218.36,241.8,241.8,
30-05-2015,08 - 09,176.7,176.7,176.7,176.7,176.7,176.7,176.7,176.7,176.7,176.7,176.7,176.7,176.7,176.7,176.7,176.7,176.7,
30-05-2015,09 - 10,183.21,183.21,183.21,183.21,183.21,183.21,183.21,183.21,183.21,183.21,183.21,183.21,183.21,183.21,183.21,183.21,183.21,
30-05-2015,10 - 11,177.26,177.26,177.26,177.26,177.26,177.26,177.26,177.26,177.26,177.26,177.26,177.26,177.26,177.26,177.26,177.26,177.26,
30-05-2015,11 - 12,173.63,173.63,173.63,173.63,173.63,173.63,173.63,173.63,173.63,173.63,173.63,173.63,173.63,173.63,173.63,173.63,173.63,
30-05-2015,12 - 13,157.54,157.54,157.54,157.54,157.54,157.54,157.54,157.54,157.54,157.54,157.54,157.54,157.54,157.54,157.54,157.54,157.54,
30-05-2015,13 - 14,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,
30-05-2015,14 - 15,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,
30-05-2015,15 - 16,139.87,139.31,139.31,139.31,139.31,141.55,139.31,139.31,139.31,139.31,139.31,139.31,139.31,139.31,141.55,141.55,141.55,
30-05-2015,16 - 17,138.76,134.94,134.94,134.94,134.94,177.82,134.94,134.94,134.94,134.94,134.94,134.94,134.94,134.94,177.82,177.82,177.82,
30-05-2015,17 - 18,170.93,167.87,167.87,167.87,167.87,218.46,167.87,167.87,167.87,167.87,167.87,167.87,167.87,167.87,218.46,218.46,218.46,
30-05-2015,18 - 19,178.37,177.63,177.63,177.63,177.63,232.69,177.63,177.63,177.63,177.63,177.63,177.63,177.63,177.63,232.69,386.23,386.23,
30-05-2015,19 - 20,173.82,173.82,173.82,173.82,173.82,173.82,173.82,173.82,173.82,173.82,173.82,173.82,173.82,173.82,173.82,386.14,386.14,
30-05-2015,20 - 21,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,166.01,
30-05-2015,21 - 22,164.98,163.87,163.87,163.87,163.87,179.03,163.87,163.87,163.87,163.87,163.87,163.87,163.87,163.87,179.03,241.8,241.8,
30-05-2015,22 - 23,168.98,168.61,168.61,168.61,168.61,175.12,168.61,168.61,168.61,168.61,168.61,168.61,168.61,168.61,175.12,214.74,214.74,
30-05-2015,23 - 00,155.03,155.03,155.03,155.03,155.03,155.03,155.03,155.03,155.03,155.03,155.03,155.03,155.03,155.03,155.03,214.27,214.27,
31-05-2015,00 - 01,136.02,136.02,136.02,136.02,136.02,136.02,136.02,136.02,136.02,136.02,136.02,136.02,136.02,136.02,136.02,187.79,187.79,
31-05-2015,01 - 02,117.21,117.21,117.21,117.21,117.21,117.21,117.21,117.21,117.21,117.21,117.21,117.21,117.21,117.21,117.21,187.7,187.7,
31-05-2015,02 - 03,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,187.6,187.6,
31-05-2015,03 - 04,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,93.62,187.42,187.42,
31-05-2015,04 - 05,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,187.42,187.42,
31-05-2015,05 - 06,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,187.6,187.6,
31-05-2015,06 - 07,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,109.72,187.32,187.32,
31-05-2015,07 - 08,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,187.7,187.7,
31-05-2015,08 - 09,130.03,130.03,130.03,130.03,130.03,130.03,130.03,130.03,130.03,130.03,130.03,130.03,130.03,130.03,215.6,215.6,215.6,
31-05-2015,09 - 10,149.04,149.04,149.04,149.04,149.04,149.04,149.04,149.04,149.04,149.04,149.04,149.04,149.04,149.04,149.04,149.04,149.04,
31-05-2015,10 - 11,145.57,145.57,145.57,145.57,145.57,145.57,145.57,145.57,145.57,145.57,145.57,145.57,145.57,145.57,145.57,145.57,145.57,
31-05-2015,11 - 12,149.88,149.88,149.88,149.88,149.88,149.88,149.88,149.88,149.88,149.88,149.88,149.88,149.88,149.88,149.88,149.88,149.88,
31-05-2015,12 - 13,137.24,137.24,137.24,137.24,137.24,137.24,137.24,137.24,137.24,137.24,137.24,137.24,137.24,137.24,137.24,137.24,137.24,
31-05-2015,13 - 14,123.95,123.95,123.95,123.95,123.95,123.95,123.95,123.95,123.95,123.95,123.95,123.95,123.95,123.95,123.95,123.95,123.95,
31-05-2015,14 - 15,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,104.38,
31-05-2015,15 - 16,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,
31-05-2015,16 - 17,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,
31-05-2015,17 - 18,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,127.13,
31-05-2015,18 - 19,151.84,151.84,151.84,151.84,151.84,151.84,151.84,151.84,151.84,151.84,151.84,151.84,151.84,151.84,151.84,151.84,151.84,
31-05-2015,19 - 20,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,219.15,219.15,219.15,
31-05-2015,20 - 21,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,162.89,219.71,387.66,387.66,
31-05-2015,21 - 22,162.05,162.05,162.05,162.05,162.05,162.05,162.05,162.05,162.05,162.05,162.05,162.05,162.05,162.05,219.53,387.57,387.57,
31-05-2015,22 - 23,159.24,158.02,158.02,158.02,158.02,219.43,158.02,158.02,158.02,158.02,158.02,158.02,158.02,158.02,219.43,243.4,243.4,
31-05-2015,23 - 00,127.69,127.69,127.69,127.69,127.69,127.69,127.69,127.69,127.69,127.69,127.69,127.69,127.69,127.69,127.69,187.89,187.89,
1/6/2015,00 - 01,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,121.42,187.98,187.98,
1/6/2015,01 - 02,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,187.7,187.7,
