Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 12-11-2015,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
6/7/2014,21 - 22,250.21,279.16,279.16,279.16,279.16,290.89,279.16,279.16,236.62,236.62,236.62,279.16,279.16,279.16,290.89,373.08,373.08
6/7/2014,22 - 23,249.1,275.62,275.62,275.62,275.62,306.34,275.62,275.62,235.78,235.78,235.78,275.62,275.62,275.62,306.34,317.14,317.14
6/7/2014,23 - 00,243.7,257.38,257.38,257.38,257.38,257.38,257.38,257.38,237.46,237.46,237.46,257.38,257.38,257.38,257.38,257.38,257.38
7/7/2014,00 - 01,240.07,240.35,240.35,240.35,240.35,240.35,240.35,240.35,240.07,240.07,240.07,240.35,240.35,240.35,240.35,270.6,270.6
7/7/2014,01 - 02,227.41,227.41,227.41,227.41,227.41,227.41,227.41,227.41,227.41,227.41,227.41,227.41,227.41,227.41,230.01,270.41,270.41
7/7/2014,02 - 03,225.54,225.54,225.54,225.54,225.54,225.54,225.54,225.54,225.54,225.54,225.54,225.54,225.54,225.54,227.31,270.23,270.23
7/7/2014,03 - 04,226.94,226.94,226.94,226.94,226.94,226.94,226.94,226.94,226.94,226.94,226.94,226.94,226.94,226.94,226.94,270.13,270.13
7/7/2014,04 - 05,224.71,224.71,224.71,224.71,224.71,224.71,224.71,224.71,224.71,224.71,224.71,224.71,224.71,224.71,227.22,270.32,270.32
7/7/2014,05 - 06,238.95,242.21,242.21,242.21,242.21,242.21,242.21,242.21,236.72,236.72,236.72,242.21,242.21,242.21,242.21,270.78,270.78
7/7/2014,06 - 07,256.36,294.43,294.43,294.43,294.43,356.79,294.43,294.43,232.15,232.15,232.15,294.43,294.43,294.43,356.79,356.79,356.79
7/7/2014,07 - 08,273.48,298.9,298.9,298.9,298.9,409.11,343.76,343.76,233.55,233.55,233.55,295.92,295.92,295.92,558.88,558.88,558.88
7/7/2014,08 - 09,275.81,296.2,296.2,296.2,296.2,393.38,345.9,345.9,236.9,236.9,236.9,296.2,296.2,296.2,707.54,707.54,707.54
7/7/2014,09 - 10,279.07,303.18,303.18,303.18,303.18,395.89,343.86,343.86,239.32,239.32,239.32,303.18,303.18,303.18,707.45,707.45,707.45
7/7/2014,10 - 11,281.12,306.25,306.25,306.25,306.25,408.83,346.83,346.83,240.07,240.07,240.07,304.76,304.76,304.76,708.1,708.1,708.1
7/7/2014,11 - 12,281.12,303.46,303.46,303.46,303.46,405.66,354.93,354.93,240.25,240.25,240.25,303.46,303.46,303.46,720.66,720.66,720.66
7/7/2014,12 - 13,277.58,291.91,291.91,291.91,291.91,405.85,353.54,353.54,239.97,239.97,239.97,291.91,291.91,291.91,661.28,661.28,661.28
7/7/2014,13 - 14,276.65,288.19,288.19,288.19,288.19,387.79,344.14,344.14,239.97,239.97,239.97,288.19,288.19,288.19,720.57,720.57,720.57
7/7/2014,14 - 15,274.32,285.77,285.77,285.77,285.77,380.53,336.87,336.87,239.23,239.23,239.23,285.77,285.77,285.77,720.66,720.66,720.66
7/7/2014,15 - 16,272.46,285.03,285.03,285.03,285.03,370.57,328.5,328.5,237.37,237.37,237.37,285.03,285.03,285.03,370.57,720.76,720.76
7/7/2014,16 - 17,273.58,284.65,284.65,284.65,284.65,376.16,336.5,336.5,237.09,237.09,237.09,284.65,284.65,284.65,376.16,720.57,720.57
7/7/2014,17 - 18,272.74,292.94,292.94,292.94,292.94,359.4,353.44,353.44,237.37,237.37,237.37,292.01,292.01,292.01,359.4,605.89,605.89
7/7/2014,18 - 19,267.9,284.37,284.37,284.37,284.37,359.12,365.17,365.17,235.78,235.78,235.78,284.37,284.37,284.37,359.12,605.98,605.98
7/7/2014,19 - 20,265.76,282.05,282.05,282.05,282.05,364.43,372.34,372.34,238.2,238.2,238.2,282.05,282.05,282.05,364.43,475.57,475.57
7/7/2014,20 - 21,261.2,282.23,282.23,282.23,282.23,346.65,362.19,362.19,236.62,236.62,236.62,282.23,282.23,282.23,346.65,475.29,475.29
7/7/2014,21 - 22,257.85,281.02,281.02,281.02,281.02,357.82,336.69,336.69,235.23,235.23,235.23,281.02,281.02,281.02,357.82,474.92,474.92
7/7/2014,22 - 23,256.17,280.65,280.65,280.65,280.65,346.83,329.15,329.15,235.23,235.23,235.23,280.65,280.65,280.65,346.83,346.83,346.83
7/7/2014,23 - 00,248.63,269.29,269.29,269.29,269.29,269.29,275.9,275.9,234.76,234.76,234.76,269.29,269.29,269.29,269.29,270.6,270.6
8/7/2014,00 - 01,244.07,261.39,261.39,261.39,261.39,261.39,261.39,261.39,239.88,239.88,239.88,261.39,261.39,261.39,261.39,261.39,261.39
8/7/2014,01 - 02,239.78,247.05,247.05,247.05,247.05,247.05,247.05,247.05,236.8,236.8,236.8,247.05,247.05,247.05,247.05,252.08,252.08
8/7/2014,02 - 03,236.15,236.06,236.06,236.06,236.06,236.06,236.06,236.06,235.78,235.78,235.78,236.06,236.06,236.06,236.06,251.98,251.98
8/7/2014,03 - 04,233.27,232.43,232.43,232.43,232.43,232.43,232.43,232.43,232.43,232.43,232.43,232.43,232.43,232.43,232.43,251.8,251.8
8/7/2014,04 - 05,231.87,231.03,231.03,231.03,231.03,231.03,231.03,231.03,231.03,231.03,231.03,231.03,231.03,231.03,231.03,251.98,251.98
8/7/2014,05 - 06,238.39,241.46,241.46,241.46,241.46,289.14,241.46,241.46,235.41,235.41,235.41,241.46,241.46,241.46,289.14,289.14,289.14
8/7/2014,06 - 07,248.72,280.57,280.57,280.57,280.57,381.7,280.57,280.57,230.29,230.29,230.29,280.57,280.57,280.57,381.7,381.7,381.7
8/7/2014,07 - 08,265.39,290.07,290.07,290.07,290.07,400.14,305.25,305.25,232.52,232.52,232.52,290.07,290.07,290.07,549.59,549.59,549.59
8/7/2014,08 - 09,270.7,288.39,288.39,288.39,288.39,400.23,324.62,324.62,235.87,235.87,235.87,288.39,288.39,288.39,720.84,720.84,720.84
8/7/2014,09 - 10,274.8,292.86,292.86,292.86,292.86,432.17,337.56,337.56,237.64,237.64,237.64,292.86,292.86,292.86,720.84,720.84,720.84
8/7/2014,10 - 11,275.08,296.03,296.03,296.03,296.03,427.61,324.15,324.15,238.67,238.67,238.67,296.03,296.03,296.03,720.84,720.84,720.84
8/7/2014,11 - 12,273.68,295.38,295.38,295.38,295.38,429.56,295.38,295.38,238.2,238.2,238.2,295.38,295.38,295.38,720.84,720.84,720.84
8/7/2014,12 - 13,269.95,289.04,289.04,289.04,289.04,414.66,289.04,289.04,238.11,238.11,238.11,289.04,289.04,289.04,720.94,720.94,720.94
8/7/2014,13 - 14,267.44,285.88,285.88,285.88,285.88,407.49,285.88,285.88,237.92,237.92,237.92,285.88,285.88,285.88,720.84,720.84,720.84
8/7/2014,14 - 15,263.53,278.99,278.99,278.99,278.99,389.61,278.99,278.99,238.39,238.39,238.39,278.99,278.99,278.99,720.94,720.94,720.94
8/7/2014,15 - 16,259.71,275.26,275.26,275.26,275.26,389.89,275.26,275.26,237.83,237.83,237.83,275.26,275.26,275.26,721.03,721.03,721.03
8/7/2014,16 - 17,256.17,272.66,272.66,272.66,272.66,393.15,272.66,272.66,236.62,236.62,236.62,272.66,272.66,272.66,721.12,721.12,721.12
8/7/2014,17 - 18,255.15,273.12,273.12,273.12,273.12,387.19,273.12,273.12,235.22,235.22,235.22,273.12,273.12,273.12,531.06,531.06,531.06
8/7/2014,18 - 19,250.77,269.68,269.68,269.68,269.68,395.39,269.68,269.68,233.45,233.45,233.45,269.68,269.68,269.68,530.78,530.78,530.78
8/7/2014,19 - 20,248.44,264.74,264.74,264.74,264.74,389.89,264.74,264.74,232.52,232.52,232.52,264.74,264.74,264.74,475.75,475.75,475.75
8/7/2014,20 - 21,246.12,259.06,259.06,259.06,259.06,353.86,259.06,259.06,234.66,234.66,234.66,259.06,259.06,259.06,475.38,475.38,475.38
8/7/2014,21 - 22,243.23,252.08,252.08,252.08,252.08,366.24,252.08,252.08,233.73,233.73,233.73,252.08,252.08,252.08,475.28,475.28,475.28
8/7/2014,22 - 23,244.81,254.4,254.4,254.4,254.4,347.24,254.4,254.4,236.52,236.52,236.52,254.4,254.4,254.4,347.24,358.05,358.05
8/7/2014,23 - 00,236.9,236.71,236.71,236.71,236.71,269.95,236.71,236.71,235.59,235.59,235.59,236.71,236.71,236.71,269.95,288.86,288.86
9/7/2014,00 - 01,229.01,229.01,229.01,229.01,229.01,229.01,229.01,229.01,229.01,229.01,229.01,229.01,229.01,229.01,229.01,297.74,297.74
9/7/2014,01 - 02,220.35,220.35,220.35,220.35,220.35,220.35,220.35,220.35,220.35,220.35,220.35,220.35,220.35,220.35,220.35,251.89,251.89
9/7/2014,02 - 03,205.01,205.01,205.01,205.01,205.01,205.01,205.01,205.01,205.01,205.01,205.01,205.01,205.01,205.01,213.1,251.79,251.79
9/7/2014,03 - 04,194.59,194.59,194.59,194.59,194.59,194.59,194.59,194.59,194.59,194.59,194.59,194.59,194.59,194.59,212.82,242.31,242.31
9/7/2014,04 - 05,201.84,201.84,201.84,201.84,201.84,201.84,201.84,201.84,201.84,201.84,201.84,201.84,201.84,201.84,212.91,242.31,242.31
9/7/2014,05 - 06,223.15,221.29,221.29,221.29,221.29,233.28,221.29,221.29,221.29,221.29,221.29,221.29,221.29,221.29,233.28,297.93,297.93
9/7/2014,06 - 07,239.14,249,249,249,249,354.39,249,249,230.59,230.59,230.59,249,249,249,354.39,465.08,465.08
9/7/2014,07 - 08,250.12,268.82,268.82,268.82,268.82,397.83,268.82,268.82,232.35,232.35,232.35,268.82,268.82,258.58,397.83,651.39,651.39
9/7/2014,08 - 09,258.21,279.14,279.14,279.14,279.14,382.85,279.14,279.14,236.54,236.54,236.54,279.14,279.14,272.72,382.85,718.18,718.18
9/7/2014,09 - 10,261.84,283.61,283.61,283.61,283.61,409.36,283.61,283.61,239.05,239.05,239.05,283.61,283.61,274.12,409.36,718.27,718.27
9/7/2014,10 - 11,264.82,286.4,286.4,286.4,286.4,414.85,286.4,286.4,240.07,240.07,240.07,286.4,286.4,276.54,414.85,707.76,707.76
9/7/2014,11 - 12,262.21,280.63,280.63,280.63,280.63,414.48,280.63,280.63,240.07,240.07,240.07,280.63,280.63,276.44,414.48,718.46,718.46
9/7/2014,12 - 13,258.49,275.14,275.14,275.14,275.14,405.74,275.14,275.14,239.7,239.7,239.7,275.14,275.14,274.68,405.74,718.46,718.46
9/7/2014,13 - 14,255.61,272.16,272.16,272.16,272.16,391.23,272.16,272.16,239.52,239.52,239.52,272.16,272.16,272.16,391.23,718.18,718.18
9/7/2014,14 - 15,253.93,273.19,273.19,273.19,273.19,376.16,273.19,273.19,239.42,239.42,239.42,273.19,273.19,271.05,376.16,718.36,718.36
9/7/2014,15 - 16,251.05,271.33,271.33,271.33,271.33,371.6,271.33,271.33,238.68,238.68,238.68,271.33,271.33,270.03,371.6,718.27,718.27
9/7/2014,16 - 17,249.1,264.82,264.82,264.82,264.82,362.11,264.82,264.82,241.28,241.28,241.28,264.82,264.82,264.82,362.11,718.18,718.18
9/7/2014,17 - 18,249.75,269.56,269.56,269.56,269.56,360.62,269.56,269.56,239.89,239.89,239.89,269.56,269.56,264.63,360.62,651.58,651.58
9/7/2014,18 - 19,249.65,269.65,269.65,269.65,269.65,372.72,269.65,269.65,239.14,239.14,239.14,269.65,269.65,264.35,372.72,651.21,651.21
9/7/2014,19 - 20,250.03,271.61,271.61,271.61,271.61,371.6,271.61,271.61,239.14,239.14,239.14,271.61,271.61,264.63,371.6,629.9,629.9
9/7/2014,20 - 21,247.14,270.49,270.49,270.49,270.49,345,270.49,270.49,237.56,237.56,237.56,270.49,270.49,270.49,345,475.13,475.13
9/7/2014,21 - 22,244.45,264.26,264.26,264.26,264.26,346.3,264.26,264.26,236.54,236.54,236.54,264.26,264.26,264.26,346.3,465.73,465.73
9/7/2014,22 - 23,242.86,262.68,262.68,262.68,262.68,332.81,262.68,262.68,235.89,235.89,235.89,262.68,262.68,258.58,332.81,367.79,367.79
9/7/2014,23 - 00,238.12,239.8,239.8,239.8,239.8,239.8,239.8,239.8,239.8,239.8,239.8,239.8,239.8,239.8,239.8,298.12,298.12
10/7/2014,00 - 01,232.45,232.36,232.36,232.36,232.36,232.36,232.36,232.36,232.36,232.36,232.36,232.36,232.36,232.36,232.36,296.59,296.59
10/7/2014,01 - 02,203.07,202.52,202.52,202.52,202.52,202.52,202.52,202.52,202.52,202.52,202.52,202.52,202.52,202.52,229.49,232.45,232.45
10/7/2014,02 - 03,195.29,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,229.21,232.27,232.27
10/7/2014,03 - 04,198.35,198.07,198.07,198.07,198.07,198.07,198.07,198.07,198.07,198.07,198.07,198.07,198.07,198.07,226.99,232.08,232.08
10/7/2014,04 - 05,213.18,212.71,212.71,212.71,212.71,212.71,212.71,212.71,212.71,212.71,212.71,212.71,212.71,212.71,217.44,232.27,232.27
10/7/2014,05 - 06,237.64,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,236.9,297.15,297.15
10/7/2014,06 - 07,251.27,271.29,271.29,271.29,271.29,320.41,271.29,271.29,241.44,241.44,241.44,271.29,271.29,253.59,320.41,320.41,320.41
10/7/2014,07 - 08,265.08,288.34,288.34,288.34,288.34,345.34,316.06,316.06,241.54,241.54,241.54,288.34,288.34,261.84,345.34,556.48,556.48
10/7/2014,08 - 09,276.02,298.63,298.63,298.63,298.63,349.7,372.41,372.41,243.3,243.3,243.3,298.63,298.63,263.6,349.7,482.7,482.7
10/7/2014,09 - 10,280.56,301.32,301.32,301.32,301.32,367.03,369.91,369.91,244.22,244.22,244.22,301.32,301.32,280.19,367.03,482.43,482.43
10/7/2014,10 - 11,282.23,304.47,304.47,304.47,304.47,370.18,367.77,367.77,243.58,243.58,243.58,304.47,304.47,304.1,370.18,482.43,482.43
10/7/2014,11 - 12,280.84,303.17,303.17,303.17,303.17,370.09,361.47,361.47,243.58,243.58,243.58,303.17,303.17,282.5,370.09,482.15,482.15
10/7/2014,12 - 13,280.65,305.03,305.03,305.03,305.03,367.68,320.5,320.5,243.48,243.48,243.48,305.03,305.03,281.02,367.68,482.33,482.33
10/7/2014,13 - 14,276.11,299.93,299.93,299.93,299.93,357.21,304.56,304.56,243.39,243.39,243.39,299.93,299.93,280.93,357.21,658.34,658.34
10/7/2014,14 - 15,266.75,295.48,295.48,295.48,295.48,367.5,295.48,295.48,242.19,242.19,242.19,295.48,295.48,275.37,367.5,704.78,704.78
10/7/2014,15 - 16,264.71,295.2,295.2,295.2,295.2,347.29,295.2,295.2,241.63,241.63,241.63,295.2,295.2,263.78,347.29,482.33,482.33
10/7/2014,16 - 17,267.03,296.41,296.41,296.41,296.41,347.38,303.73,303.73,241.44,241.44,241.44,296.41,296.41,268.42,347.38,716.55,716.55
10/7/2014,17 - 18,269.81,299.56,299.56,299.56,299.56,345.25,323.84,323.84,241.07,241.07,241.07,299.56,299.56,267.12,345.25,556.85,556.85
10/7/2014,18 - 19,268.88,299.28,299.28,299.28,299.28,345.44,332.28,332.28,240.33,240.33,240.33,299.28,299.28,266.47,345.44,556.39,556.39
10/7/2014,19 - 20,270.73,299,299,299,299,346.92,333.67,333.67,240.42,240.42,240.42,299,299,266.65,346.92,528.95,528.95
10/7/2014,20 - 21,267.67,296.04,296.04,296.04,296.04,344.88,313.28,313.28,240.7,240.7,240.7,296.04,296.04,269.25,344.88,528.4,528.4
10/7/2014,21 - 22,260.63,290.47,290.47,290.47,290.47,341.54,297.61,297.61,240.7,240.7,240.7,290.47,290.47,267.77,341.54,482.15,482.15
10/7/2014,22 - 23,257.48,287.32,287.32,287.32,287.32,341.36,288.06,288.06,239.68,239.68,239.68,287.32,287.32,269.16,341.36,362.68,362.68
10/7/2014,23 - 00,244.41,264.06,264.06,264.06,264.06,264.06,264.06,264.06,241.72,241.72,241.72,264.06,264.06,264.06,264.06,296.96,296.96
11/7/2014,00 - 01,239.38,239.1,239.1,239.1,239.1,239.1,239.1,239.1,239.1,239.1,239.1,239.1,239.1,239.1,239.1,249.15,249.15
11/7/2014,01 - 02,230.53,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.81,230.81
11/7/2014,02 - 03,220.12,219.66,219.66,219.66,219.66,219.66,219.66,219.66,219.66,219.66,219.66,219.66,219.66,219.66,227.68,230.63,230.63
11/7/2014,03 - 04,214.5,214.13,214.13,214.13,214.13,214.13,214.13,214.13,214.13,214.13,214.13,214.13,214.13,214.13,225.56,230.53,230.53
11/7/2014,04 - 05,218.46,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,217.36,225.65,230.63,230.63
11/7/2014,05 - 06,237.17,238.27,238.27,238.27,238.27,294.85,238.27,238.27,236.34,236.34,236.34,238.27,238.27,238.27,294.85,294.85,294.85
11/7/2014,06 - 07,254.95,274.58,274.58,274.58,274.58,349.76,277.25,277.25,234.59,234.59,234.59,274.58,274.58,262.69,349.76,349.76,349.76
11/7/2014,07 - 08,263.43,292.18,292.18,292.18,292.18,385.97,338.52,338.52,237.08,237.08,237.08,292.18,292.18,266.56,452.32,452.32,452.32
11/7/2014,08 - 09,273.47,299.82,299.82,299.82,299.82,387.91,345.25,345.25,239.29,239.29,239.29,299.82,299.82,269.51,654.38,654.38,654.38
11/7/2014,09 - 10,274.39,302.96,302.96,302.96,302.96,387.36,336.13,336.13,240.76,240.76,240.76,302.96,302.96,270.62,654.29,654.29,654.29
11/7/2014,10 - 11,276.33,305.08,305.08,305.08,305.08,385.15,331.15,331.15,241.68,241.68,241.68,305.08,305.08,271.26,452.41,452.41,452.41
11/7/2014,11 - 12,275.96,304.43,304.43,304.43,304.43,380.91,334.19,334.19,241.68,241.68,241.68,304.43,304.43,271.17,452.13,452.13,452.13
11/7/2014,12 - 13,274.02,299.27,299.27,299.27,299.27,371.51,303.88,303.88,241.31,241.31,241.31,299.27,299.27,271.26,452.41,452.41,452.41
11/7/2014,13 - 14,270.89,296.32,296.32,296.32,296.32,366.16,296.32,296.32,240.95,240.95,240.95,296.32,296.32,270.89,654.56,654.56,654.56
11/7/2014,14 - 15,263.89,283.7,283.7,283.7,283.7,371.6,283.7,283.7,240.02,240.02,240.02,283.7,283.7,270.43,700.63,700.63,700.63
11/7/2014,15 - 16,259.74,278.45,278.45,278.45,278.45,376.94,278.45,278.45,238.55,238.55,238.55,278.45,278.45,270.15,470.19,470.19,470.19
11/7/2014,16 - 17,255.23,273.93,273.93,273.93,273.93,367.64,273.93,273.93,237.72,237.72,237.72,273.93,273.93,273.93,367.64,506.77,506.77
11/7/2014,17 - 18,271.17,298.44,298.44,298.44,298.44,357.23,298.44,298.44,237.44,237.44,237.44,298.44,298.44,275.31,357.23,470.56,470.56
11/7/2014,18 - 19,274.12,301.48,301.48,301.48,301.48,348.75,308.95,308.95,237.35,237.35,237.35,301.48,301.48,275.04,348.75,470.01,470.01
11/7/2014,19 - 20,273.01,300.74,300.74,300.74,300.74,343.5,322.49,322.49,237.35,237.35,237.35,300.74,300.74,275.04,343.5,452.22,452.22
11/7/2014,20 - 21,269.79,298.99,298.99,298.99,298.99,341.38,331.43,331.43,237.26,237.26,237.26,298.99,298.99,275.59,341.38,470.01,470.01
11/7/2014,21 - 22,268.13,296.78,296.78,296.78,296.78,343.13,331.06,331.06,237.26,237.26,237.26,296.78,296.78,275.41,343.13,443.1,443.1
11/7/2014,22 - 23,269.88,298.9,298.9,298.9,298.9,342.85,331.52,331.52,237.35,237.35,237.35,298.63,298.63,274.95,342.85,391.13,391.13
11/7/2014,23 - 00,250.99,275.31,275.31,275.31,275.31,275.31,275.31,275.31,237.44,237.44,237.44,275.31,275.31,274.67,275.31,295.4,295.4
12/7/2014,00 - 01,248.25,270.92,270.92,270.92,270.92,270.92,277.65,277.65,238.58,238.58,238.58,270.92,270.92,270.92,270.92,270.92,270.92
12/7/2014,01 - 02,238.39,244.2,244.2,244.2,244.2,244.2,244.2,244.2,237.84,237.84,237.84,244.2,244.2,244.2,244.2,244.2,244.2
12/7/2014,02 - 03,231.76,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,239.96,239.96
12/7/2014,03 - 04,231.2,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,231.02,239.77,239.77
12/7/2014,04 - 05,229.82,229.27,229.27,229.27,229.27,229.27,229.27,229.27,229.27,229.27,229.27,229.27,229.27,229.27,229.27,239.68,239.68
12/7/2014,05 - 06,227.33,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,226.5,229.64,240.14,240.14
12/7/2014,06 - 07,231.39,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,231.3,295.06,295.06,295.06
12/7/2014,07 - 08,238.76,268.62,268.62,268.62,268.62,322.16,268.62,268.62,230.84,230.84,230.84,268.62,268.62,268.62,424.44,424.44,424.44
12/7/2014,08 - 09,257.19,295.43,295.43,295.43,295.43,380.67,295.43,295.43,235.35,235.35,235.35,295.43,295.43,267.6,604.5,604.5,604.5
12/7/2014,09 - 10,269.45,301.51,301.51,301.51,301.51,405.55,301.51,301.51,236.27,236.27,236.27,301.51,301.51,269.08,562.48,562.48,562.48
12/7/2014,10 - 11,271.93,303.73,303.73,303.73,303.73,378.83,303.73,303.73,237.84,237.84,237.84,303.73,303.73,270.28,562.39,562.39,562.39
12/7/2014,11 - 12,268.71,300.96,300.96,300.96,300.96,369.8,300.96,300.96,238.02,238.02,238.02,300.96,300.96,270.55,369.8,604.23,604.23
12/7/2014,12 - 13,249.17,272.49,272.49,272.49,272.49,349.89,272.49,272.49,237.65,237.65,237.65,272.49,272.49,270.09,349.89,604.04,604.04
12/7/2014,13 - 14,239.87,255.81,255.81,255.81,255.81,324.92,255.81,255.81,236.73,236.73,236.73,255.81,255.81,255.81,324.92,603.77,603.77
12/7/2014,14 - 15,238.67,257.19,257.19,257.19,257.19,324.37,257.19,257.19,236.09,236.09,236.09,257.19,257.19,257.19,324.37,563.04,563.04
12/7/2014,15 - 16,237.84,249.45,249.45,249.45,249.45,324.74,249.45,249.45,235.44,235.44,235.44,249.45,249.45,249.45,324.74,470.7,470.7
12/7/2014,16 - 17,237.47,246.87,246.87,246.87,246.87,324.64,246.87,246.87,235.35,235.35,235.35,246.87,246.87,246.87,324.64,470.7,470.7
12/7/2014,17 - 18,243.74,272.03,272.03,272.03,272.03,324.55,272.03,272.03,235.72,235.72,235.72,272.03,272.03,268.43,324.55,470.52,470.52
12/7/2014,18 - 19,259.49,295.53,295.53,295.53,295.53,324.83,302.8,302.8,236.27,236.27,236.27,295.53,295.53,268.62,424.35,424.35,424.35
12/7/2014,19 - 20,259.96,296.45,296.45,296.45,296.45,324.92,331.37,331.37,235.81,235.81,235.81,296.45,296.45,268.53,324.92,324.92,324.92
12/7/2014,20 - 21,256.27,295.06,295.06,295.06,295.06,324.37,331.56,331.56,236.92,236.92,236.92,287.78,287.78,268.89,324.37,324.37,324.37
12/7/2014,21 - 22,254.61,289.44,289.44,289.44,289.44,324.55,330.91,330.91,236.64,236.64,236.64,286.49,286.49,268.62,324.55,324.55,324.55
12/7/2014,22 - 23,257.74,289.9,289.9,289.9,289.9,325.11,331.46,331.46,237.84,237.84,237.84,288.71,288.71,267.79,325.11,325.11,325.11
12/7/2014,23 - 00,245.86,275.44,275.44,275.44,275.44,280.97,275.44,275.44,237.93,237.93,237.93,275.44,275.44,267.24,280.97,294.88,294.88
13-07-2014,00 - 01,242.93,254.67,254.67,254.67,254.67,254.67,256.15,256.15,240.81,240.81,240.81,254.67,254.67,254.67,254.67,296.07,296.07
13-07-2014,01 - 02,233.05,233.05,233.05,233.05,233.05,233.05,233.05,233.05,233.05,233.05,233.05,233.05,233.05,233.05,233.05,295.79,295.79
13-07-2014,02 - 03,221.96,221.96,221.96,221.96,221.96,221.96,221.96,221.96,221.96,221.96,221.96,221.96,221.96,221.96,228.33,241.08,241.08
13-07-2014,03 - 04,209.67,209.67,209.67,209.67,209.67,209.67,209.67,209.67,209.67,209.67,209.67,209.67,209.67,209.67,225.65,240.9,240.9
13-07-2014,04 - 05,194.42,194.42,194.42,194.42,194.42,194.42,194.42,194.42,194.42,194.42,194.42,194.42,194.42,194.42,216.14,240.81,240.81
13-07-2014,05 - 06,181.21,181.21,181.21,181.21,181.21,181.21,181.21,181.21,181.21,181.21,181.21,181.21,181.21,181.21,207.63,296.07,296.07
13-07-2014,06 - 07,167.16,167.16,167.16,167.16,167.16,167.16,167.16,167.16,167.16,167.16,167.16,167.16,167.16,167.16,212.62,380.15,380.15
13-07-2014,07 - 08,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,228.52,517.65,517.65
13-07-2014,08 - 09,218.91,218.63,218.63,218.63,218.63,218.63,218.63,218.63,218.63,218.63,218.63,218.63,218.63,218.63,229.16,711.61,711.61
13-07-2014,09 - 10,237.57,236.74,236.74,236.74,236.74,303.74,236.74,236.74,236.74,236.74,236.74,236.74,236.74,236.74,303.74,711.8,711.8
13-07-2014,10 - 11,240.07,240.81,240.81,240.81,240.81,323.33,240.81,240.81,238.87,238.87,238.87,240.81,240.81,240.81,323.33,703.85,703.85
13-07-2014,11 - 12,242.93,249.86,249.86,249.86,249.86,325.45,249.86,249.86,239.24,239.24,239.24,249.86,249.86,249.86,325.45,703.48,703.48
13-07-2014,12 - 13,238.77,238.4,238.4,238.4,238.4,303.46,238.4,238.4,238.4,238.4,238.4,238.4,238.4,238.4,303.46,471.82,471.82
13-07-2014,13 - 14,238.5,238.22,238.22,238.22,238.22,288.86,238.22,238.22,238.22,238.22,238.22,238.22,238.22,238.22,288.86,296.34,296.34
13-07-2014,14 - 15,238.4,237.67,237.67,237.67,237.67,298.84,237.67,237.67,237.67,237.67,237.67,237.67,237.67,237.67,298.84,711.89,711.89
13-07-2014,15 - 16,237.02,236.37,236.37,236.37,236.37,300.87,236.37,236.37,236.37,236.37,236.37,236.37,236.37,236.37,300.87,711.89,711.89
13-07-2014,16 - 17,237.2,236.37,236.37,236.37,236.37,303.09,236.37,236.37,236.37,236.37,236.37,236.37,236.37,236.37,303.09,711.89,711.89
13-07-2014,17 - 18,238.5,237.48,237.48,237.48,237.48,303.09,237.48,237.48,237.48,237.48,237.48,237.48,237.48,237.48,303.09,711.52,711.52
13-07-2014,18 - 19,244.5,260.12,260.12,260.12,260.12,290.98,260.12,260.12,238.96,238.96,238.96,260.12,260.12,260.12,290.98,711.52,711.52
13-07-2014,19 - 20,255.04,281,281,281,281,326,287.93,287.93,238.96,238.96,238.96,281,281,270.01,711.7,711.7,711.7
13-07-2014,20 - 21,261.88,293.29,293.29,293.29,293.29,325.64,301.7,301.7,239.14,239.14,239.14,293.29,293.29,270.93,325.64,711.7,711.7
13-07-2014,21 - 22,252.73,276.75,276.75,276.75,276.75,325.82,283.5,283.5,238.96,238.96,238.96,276.75,276.75,271.12,325.82,711.61,711.61
13-07-2014,22 - 23,252.45,279.71,279.71,279.71,279.71,315.1,279.71,279.71,239.05,239.05,239.05,279.71,279.71,270.84,315.1,375.07,375.07
13-07-2014,23 - 00,240.25,249.59,249.59,249.59,249.59,249.59,249.59,249.59,238.87,238.87,238.87,249.59,249.59,249.59,249.59,327.3,327.3
