Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2018,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
18-06-2018,08 - 09,490.09,483.54,483.54,483.54,519.97,660.17,532.76,532.76,483.54,483.54,483.54,483.54,483.54,483.54,660.17,660.17,660.17
18-06-2018,09 - 10,486.2,480.06,480.06,480.06,480.06,655.46,480.77,480.77,480.06,480.06,480.06,480.06,480.06,480.06,655.46,655.46,655.46
18-06-2018,10 - 11,477.81,470.64,470.64,470.64,470.64,635.92,470.03,470.64,470.64,470.64,470.64,470.64,470.64,470.64,635.92,635.92,635.92
18-06-2018,11 - 12,469.93,466.55,466.55,466.55,466.55,571.96,466.55,466.55,466.55,466.55,466.55,466.55,466.55,466.55,571.96,624.25,624.25
18-06-2018,12 - 13,463.89,460.31,460.31,460.31,460.31,517.31,460.31,460.31,460.31,460.31,460.31,460.31,460.31,460.31,517.31,635.51,635.51
18-06-2018,13 - 14,463.79,460.72,460.72,460.72,460.72,510.55,460.72,460.72,460.72,460.72,460.72,460.72,460.72,460.72,510.55,624.25,624.25
18-06-2018,14 - 15,461.23,458.87,458.87,458.87,458.87,510.25,458.87,458.87,458.87,458.87,458.87,458.87,458.87,458.87,510.25,623.94,623.94
18-06-2018,15 - 16,459.69,460.31,460.31,460.31,460.31,460.31,460.31,460.31,460.31,460.31,460.31,460.31,460.31,460.31,460.31,566.23,566.23
18-06-2018,16 - 17,455.6,456.21,456.21,456.21,456.21,456.21,450.99,456.21,456.21,456.21,456.21,456.21,456.21,456.21,456.21,623.64,623.64
18-06-2018,17 - 18,465.12,466.04,466.04,466.04,466.04,466.04,466.04,466.04,466.04,466.04,466.04,466.04,466.04,466.04,466.04,621.49,621.49
18-06-2018,18 - 19,474.94,472.18,472.18,472.18,499.2,510.55,499.2,499.2,472.18,472.18,472.18,472.18,472.18,472.18,510.55,608.9,608.9
18-06-2018,19 - 20,471.77,469.31,469.31,469.31,510.35,510.55,510.35,510.35,469.31,469.31,469.31,469.31,469.31,469.31,510.55,618.72,618.72
18-06-2018,20 - 21,463.07,463.58,463.58,463.58,507.48,463.58,507.48,507.48,463.58,463.58,463.58,463.58,463.58,463.58,463.58,583.72,583.72
18-06-2018,21 - 22,458.98,459.49,459.49,459.49,459.49,459.49,459.49,459.49,459.49,459.49,459.49,459.49,459.49,459.49,459.49,532.25,532.25
18-06-2018,22 - 23,451.71,452.33,452.33,452.33,452.33,452.33,452.33,452.33,452.33,452.33,452.33,452.33,452.33,452.33,452.33,452.33,452.33
18-06-2018,23 - 00,424.59,425.62,425.62,425.62,425.62,425.62,425.62,425.62,425.62,425.62,425.62,425.62,425.62,425.62,425.62,425.62,425.62
19-06-2018,00 - 01,417.9,406.32,406.32,406.32,406.32,406.32,402.32,406.32,408.78,408.78,408.78,449.67,449.67,449.67,406.32,406.32,406.32
19-06-2018,01 - 02,400.79,379.27,379.27,379.27,379.27,379.27,376.6,379.27,396.79,396.79,396.79,445.47,445.47,445.47,379.27,379.27,379.27
19-06-2018,02 - 03,382.65,348.73,348.73,348.73,348.73,348.73,348.73,348.73,388.8,388.8,388.8,443.83,443.83,443.83,348.73,348.73,348.73
19-06-2018,03 - 04,377.73,274.84,274.84,274.84,274.84,274.84,274.84,274.84,388.49,388.49,388.49,441.57,441.57,441.57,274.84,274.84,274.84
19-06-2018,04 - 05,352.73,276.48,276.48,276.48,276.48,276.48,283.25,276.48,385.21,385.21,385.21,439.42,439.42,439.42,276.48,276.48,276.48
19-06-2018,05 - 06,389.82,358.87,358.87,358.87,358.87,358.87,352.01,358.87,369.63,369.63,369.63,444.96,444.96,444.96,358.87,358.87,358.87
19-06-2018,06 - 07,433.99,427.74,427.74,427.74,427.74,469.75,427.74,427.74,427.74,427.74,427.74,448.44,448.44,448.44,469.75,469.75,469.75
19-06-2018,07 - 08,461.86,455.82,455.82,455.82,455.82,510.95,462.68,462.68,455.82,455.82,455.82,456.02,456.02,456.02,510.95,544.36,544.36
19-06-2018,08 - 09,462.58,456.94,456.94,456.94,456.94,510.85,456.94,456.94,456.94,456.94,456.94,458.69,458.69,458.69,510.85,625.62,625.62
19-06-2018,09 - 10,459.61,454.79,454.79,454.79,454.79,510.54,454.79,454.79,454.79,454.79,454.79,455.41,455.41,455.41,510.54,627.16,627.16
19-06-2018,10 - 11,457.15,452.95,452.95,452.95,452.95,491.68,452.95,452.95,452.95,452.95,452.95,455.2,455.2,455.2,491.68,594.98,594.98
19-06-2018,11 - 12,453.26,450.49,450.49,450.49,450.49,477.03,450.49,450.49,450.49,450.49,450.49,452.64,452.64,452.64,477.03,596.42,596.42
19-06-2018,12 - 13,451.72,449.57,449.57,449.57,449.57,485.23,449.57,449.57,449.57,449.57,449.57,456.23,456.23,456.23,485.23,595.8,595.8
19-06-2018,13 - 14,450.59,448.64,448.64,448.64,448.64,481.23,448.64,448.64,448.64,448.64,448.64,457.97,457.97,457.97,481.23,584.63,584.63
19-06-2018,14 - 15,448.85,446.8,446.8,446.8,446.8,468.63,446.8,446.8,446.8,446.8,446.8,455.2,455.2,455.2,468.63,572.95,572.95
19-06-2018,15 - 16,444.75,442.19,442.19,442.19,442.19,442.19,442.19,442.19,442.19,442.19,442.19,453.67,453.67,453.67,442.19,543.54,543.54
19-06-2018,16 - 17,440.86,436.55,436.55,436.55,436.55,436.55,436.55,436.55,436.55,436.55,436.55,454.69,454.69,454.69,436.55,540.98,540.98
19-06-2018,17 - 18,446.08,444.03,444.03,444.03,444.03,444.03,444.03,444.03,444.03,444.03,444.03,455,455,455,444.03,536.88,536.88
19-06-2018,18 - 19,455.41,450.59,450.59,450.59,450.59,496.81,450.59,450.59,450.59,450.59,450.59,455.41,455.41,455.41,496.81,536.77,536.77
19-06-2018,19 - 20,458.79,455.92,455.92,455.92,455.92,482.56,455.92,455.92,455.92,455.92,455.92,455.92,455.92,455.92,482.56,564.96,564.96
19-06-2018,20 - 21,450.8,448.95,448.95,448.95,509.93,448.95,509.93,509.93,448.95,448.95,448.95,454.18,454.18,454.18,448.95,509.93,509.93
19-06-2018,21 - 22,447.21,443.11,443.11,443.11,509.93,443.11,509.93,509.93,443.11,443.11,443.11,450.9,450.9,450.9,443.11,509.93,509.93
19-06-2018,22 - 23,447.11,441.27,441.27,441.27,441.27,441.27,547.23,547.23,441.27,441.27,441.27,448.85,448.85,448.85,441.27,441.27,441.27
19-06-2018,23 - 00,432.66,421.08,421.08,421.08,421.08,421.08,501.73,501.73,429.69,429.69,429.69,446.39,446.39,446.39,421.08,421.08,421.08
20-06-2018,00 - 01,433.91,423.39,423.39,423.39,423.39,423.39,438.96,423.39,438.96,438.96,438.96,441.65,441.65,441.65,423.39,423.39,423.39
20-06-2018,01 - 02,421.84,396.15,396.15,396.15,396.15,396.15,423.9,396.15,423.9,423.9,423.9,439.27,439.27,439.27,396.15,396.15,396.15
20-06-2018,02 - 03,410.28,392.75,392.75,392.75,392.75,392.75,416.16,392.75,410.8,410.8,410.8,437.21,437.21,437.21,392.75,392.75,392.75
20-06-2018,03 - 04,405.13,392.33,392.33,392.33,392.33,392.33,401.93,392.33,407.29,407.29,407.29,435.04,435.04,435.04,392.33,392.33,392.33
20-06-2018,04 - 05,409.25,382.94,382.94,382.94,382.94,382.94,393.16,382.94,408.43,408.43,408.43,434.84,434.84,434.84,382.94,382.94,382.94
20-06-2018,05 - 06,425.24,422.35,422.35,422.35,422.35,422.35,412.24,422.35,424.42,424.42,424.42,437,437,437,422.35,422.35,422.35
20-06-2018,06 - 07,458.98,457.84,457.84,457.84,477.03,457.84,488.79,488.79,457.84,457.84,457.84,457.84,457.84,457.84,457.84,477.03,477.03
20-06-2018,07 - 08,467.64,467.75,467.75,467.75,574.62,467.75,588.76,588.76,467.75,467.75,467.75,467.75,467.75,467.75,467.75,586.18,586.18
20-06-2018,08 - 09,469.91,471.25,471.25,471.25,538,471.25,551.21,551.21,471.25,471.25,471.25,471.25,471.25,471.25,471.25,630.95,630.95
20-06-2018,09 - 10,470.32,471.87,471.87,471.87,510.97,471.87,510.97,510.97,471.87,471.87,471.87,471.87,471.87,471.87,471.87,630.74,630.74
20-06-2018,10 - 11,468.78,470.43,470.43,470.43,470.43,470.43,446.49,470.43,470.43,470.43,470.43,470.43,470.43,470.43,470.43,630.54,630.54
20-06-2018,11 - 12,462.28,463.93,463.93,463.93,463.93,463.93,463.93,463.93,463.93,463.93,463.93,463.93,463.93,463.93,463.93,630.54,630.54
20-06-2018,12 - 13,455.98,457.43,457.43,457.43,457.43,463.93,454.64,457.43,457.43,457.43,457.43,457.43,457.43,457.43,463.93,631.16,631.16
20-06-2018,13 - 14,450.1,450.62,450.62,450.62,450.62,471.46,442.78,450.62,450.62,450.62,450.62,450.62,450.62,450.62,471.46,630.64,630.64
20-06-2018,14 - 15,446.49,447.42,447.42,447.42,447.42,458.25,442.88,447.42,447.42,447.42,447.42,447.42,447.42,447.42,458.25,630.44,630.44
20-06-2018,15 - 16,435.56,434.84,434.84,434.84,434.84,434.84,434.84,434.84,434.84,434.84,434.84,446.39,446.39,446.39,434.84,630.33,630.33
20-06-2018,16 - 17,433.19,432.77,432.77,432.77,432.77,432.77,432.77,432.77,432.77,432.77,432.77,446.91,446.91,446.91,432.77,526.76,526.76
20-06-2018,17 - 18,443.91,444.84,444.84,444.84,444.84,444.84,444.84,444.84,444.84,444.84,444.84,445.87,445.87,445.87,444.84,631.05,631.05
20-06-2018,18 - 19,450.21,451.45,451.45,451.45,451.45,451.45,451.45,451.45,451.45,451.45,451.45,451.45,451.45,451.45,451.45,630.54,630.54
20-06-2018,19 - 20,449.8,449.38,449.38,449.38,449.38,449.38,449.38,449.38,449.38,449.38,449.38,449.38,449.38,449.38,449.38,630.64,630.64
20-06-2018,20 - 21,445.77,444.22,444.22,444.22,444.22,444.22,444.22,444.22,444.22,444.22,444.22,448.76,448.76,448.76,444.22,485.39,485.39
20-06-2018,21 - 22,443.3,439.99,439.99,439.99,439.99,439.99,439.99,439.99,439.99,439.99,439.99,450.21,450.21,450.21,439.99,474.76,474.76
20-06-2018,22 - 23,440.51,436.59,436.59,436.59,436.59,436.59,436.59,436.59,436.59,436.59,436.59,448.87,448.87,448.87,436.59,436.59,436.59
20-06-2018,23 - 00,432.98,428.75,428.75,428.75,428.75,428.75,428.75,428.75,428.75,428.75,428.75,447.32,447.32,447.32,428.75,428.75,428.75
21-06-2018,00 - 01,431.86,398.66,398.66,398.66,398.66,398.66,398.66,398.66,439.77,439.77,439.77,450.67,450.67,450.67,398.66,398.66,398.66
21-06-2018,01 - 02,419.42,390.55,390.55,390.55,390.55,390.55,390.55,390.55,422.1,422.1,422.1,447.07,447.07,447.07,390.55,390.55,390.55
21-06-2018,02 - 03,409.46,360.12,360.12,360.12,360.12,360.12,360.12,360.12,420.45,420.45,420.45,444.6,444.6,444.6,360.12,360.12,360.12
21-06-2018,03 - 04,404.52,381.19,381.19,381.19,381.19,381.19,381.19,381.19,407.91,407.91,407.91,442.86,442.86,442.86,381.19,381.19,381.19
21-06-2018,04 - 05,390.75,359.82,359.82,359.82,359.82,359.82,368.76,359.82,401.03,401.03,401.03,442.65,442.65,442.65,359.82,359.82,359.82
21-06-2018,05 - 06,412.54,404.63,404.63,404.63,404.63,404.63,359.71,404.63,404.63,404.63,404.63,444.6,444.6,444.6,404.63,404.63,404.63
21-06-2018,06 - 07,449.64,446.45,446.45,446.45,446.45,472.56,451.08,446.45,446.45,446.45,446.45,446.45,446.45,446.45,472.56,472.56,472.56
21-06-2018,07 - 08,482.22,476.05,476.05,476.05,516.34,593.32,516.34,516.34,476.05,476.05,470.09,471.94,471.94,471.94,593.32,593.32,593.32
21-06-2018,08 - 09,495.48,493.22,493.22,493.22,563.72,637.62,563.72,563.72,493.22,493.22,458.89,478.42,478.42,478.42,637.62,637.62,637.62
21-06-2018,09 - 10,475.13,465.16,465.16,465.16,465.16,624.87,441.32,465.16,465.16,465.16,459.3,465.16,465.16,465.16,624.87,624.87,624.87
21-06-2018,10 - 11,464.54,456.73,456.73,456.73,456.73,624.97,410.18,456.73,456.73,456.73,456.73,456.73,456.73,456.73,624.97,624.97,624.97
21-06-2018,11 - 12,463.62,453.96,453.96,453.96,453.96,614.59,453.96,453.96,453.96,453.96,453.96,453.96,453.96,453.96,614.59,614.59,614.59
21-06-2018,12 - 13,457.35,449.74,449.74,449.74,449.74,625.28,449.74,449.74,449.74,449.74,449.74,449.74,449.74,449.74,625.28,625.28,625.28
21-06-2018,13 - 14,450.98,445.94,445.94,445.94,445.94,573.59,445.94,445.94,445.94,445.94,445.94,448.41,448.41,448.41,573.59,573.59,573.59
21-06-2018,14 - 15,447.79,442.45,442.45,442.45,442.45,544.6,442.45,442.45,442.45,442.45,442.45,448.61,448.61,448.61,544.6,544.6,544.6
21-06-2018,15 - 16,441.32,437.82,437.82,437.82,437.82,504.73,371.74,437.82,437.82,437.82,437.82,449.74,449.74,449.74,504.73,592.5,592.5
21-06-2018,16 - 17,432.07,430.83,430.83,430.83,430.83,430.83,172.05,430.83,430.83,430.83,430.83,448.51,448.51,448.51,430.83,525.08,525.08
21-06-2018,17 - 18,436.38,430.63,430.63,430.63,430.63,512.13,200.82,430.63,430.63,430.63,430.63,447.07,447.07,447.07,512.13,537.51,537.51
21-06-2018,18 - 19,439.98,430.22,430.22,430.22,430.22,622.71,203.7,430.22,430.22,430.22,430.22,447.38,447.38,447.38,622.71,622.71,622.71
21-06-2018,19 - 20,442.45,431.24,431.24,431.24,431.24,607.19,243.58,431.24,431.24,431.24,431.24,451.08,451.08,451.08,607.19,607.19,607.19
21-06-2018,20 - 21,436.9,429.81,429.81,429.81,429.81,465.37,272.35,429.81,429.81,429.81,429.81,449.95,449.95,449.95,465.37,478.42,478.42
21-06-2018,21 - 22,421.17,414.9,414.9,414.9,414.9,414.9,277.7,414.9,414.9,414.9,414.9,445.02,445.02,445.02,414.9,414.9,414.9
21-06-2018,22 - 23,410.07,398.66,398.66,398.66,398.66,398.66,278.11,398.66,406.48,406.48,406.48,447.59,447.59,447.59,398.66,398.66,398.66
21-06-2018,23 - 00,391.06,226.31,226.31,226.31,226.31,226.31,226.31,226.31,411.61,411.61,411.61,449.54,449.54,449.54,226.31,226.31,226.31
22-06-2018,00 - 01,433.12,163.44,163.44,163.44,163.44,163.44,163.44,163.44,436.83,436.83,436.83,466.3,466.3,459.71,163.44,163.44,163.44
22-06-2018,01 - 02,414.57,156.74,156.74,156.74,156.74,156.74,156.74,156.74,420.55,420.55,420.55,457.44,457.44,457.44,156.74,156.74,156.74
22-06-2018,02 - 03,392.62,134.89,134.89,134.89,134.89,134.89,134.89,134.89,418.07,418.07,418.07,455.17,455.17,455.17,134.89,134.89,134.89
22-06-2018,03 - 04,392.93,46.99,46.99,46.99,46.99,46.99,46.99,46.99,418.28,418.28,418.28,453.52,453.52,453.52,46.99,46.99,46.99
22-06-2018,04 - 05,390.66,44.72,44.72,44.72,44.72,44.72,44.72,44.72,407.56,407.56,407.56,452.08,452.08,452.08,44.72,44.72,44.72
22-06-2018,05 - 06,362.63,106.97,106.97,106.97,106.97,106.97,160.65,106.97,403.54,403.54,403.54,450.33,450.33,450.33,106.97,106.97,106.97
22-06-2018,06 - 07,404.16,333.37,333.37,333.37,333.37,333.37,279.57,333.37,411.58,411.58,411.58,454.45,454.45,454.45,333.37,333.37,333.37
22-06-2018,07 - 08,437.04,423.64,423.64,423.64,423.64,426.83,423.64,423.64,423.64,423.64,423.64,461.56,461.56,461.56,496.39,496.39,496.39
22-06-2018,08 - 09,447.03,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,467.02,467.02,467.02,437.86,510.82,510.82
22-06-2018,09 - 10,447.96,440.23,440.23,440.23,440.23,440.23,440.23,440.23,440.23,440.23,440.23,468.88,468.88,468.88,552.97,552.97,552.97
22-06-2018,10 - 11,446.72,437.34,437.34,437.34,437.34,450.84,437.34,437.34,437.34,437.34,437.34,464.65,464.65,464.65,568.94,568.94,568.94
22-06-2018,11 - 12,442.5,417.97,417.97,417.97,417.97,432.29,417.97,417.97,432.81,432.81,432.81,465.89,465.89,465.89,589.76,589.76,589.76
22-06-2018,12 - 13,433.12,398.8,398.8,398.8,398.8,411.79,398.8,398.8,437.76,437.76,437.76,464.14,464.14,464.14,603.15,603.15,603.15
22-06-2018,13 - 14,431.68,367.89,367.89,367.89,367.89,423.43,367.89,367.89,443.22,443.22,443.22,463.83,463.83,463.83,433.74,525.56,525.56
22-06-2018,14 - 15,425.7,342.54,342.54,342.54,342.54,422.51,196.62,342.54,442.19,442.19,442.19,463.52,463.52,463.52,433.22,433.22,433.22
22-06-2018,15 - 16,416.22,361.5,361.5,361.5,361.5,361.5,167.04,361.5,436.62,436.62,436.62,442.19,442.19,442.19,433.22,525.97,525.97
22-06-2018,16 - 17,414.16,344.91,344.91,344.91,344.91,344.91,187.14,344.91,436.21,436.21,436.21,439.71,439.71,439.71,432.91,526.07,526.07
22-06-2018,17 - 18,422.2,382.11,382.11,382.11,382.11,382.11,184.05,382.11,432.91,432.91,432.91,439.1,439.1,439.1,399.63,526.28,526.28
22-06-2018,18 - 19,430.85,418.49,418.49,418.49,418.49,445.79,207.54,418.49,431.68,431.68,431.68,439.61,439.61,439.61,445.79,603.15,603.15
22-06-2018,19 - 20,423.23,414.78,414.78,414.78,414.78,433.84,298.74,414.78,417.15,417.15,417.15,438.48,438.48,438.48,433.84,608.72,608.72
22-06-2018,20 - 21,411.07,376.34,376.34,376.34,376.34,376.34,289.36,376.34,416.32,416.32,416.32,439.41,439.41,439.41,432.81,474.85,474.85
22-06-2018,21 - 22,385.3,368.4,368.4,368.4,368.4,368.4,258.55,368.4,409.01,409.01,409.01,431.88,431.88,432.91,398.91,398.91,398.91
22-06-2018,22 - 23,403.54,370.67,370.67,370.67,370.67,370.67,264.53,370.67,423.23,423.23,423.23,429.31,429.31,429.31,370.67,370.67,370.67
22-06-2018,23 - 00,386.13,342.85,342.85,342.85,342.85,342.85,208.16,208.16,428.69,428.69,428.69,428.69,428.69,428.69,342.85,342.85,342.85
23-06-2018,00 - 01,418.94,247.82,247.82,247.82,247.82,247.82,247.82,247.82,435.95,435.95,435.95,436.98,436.98,436.98,247.82,247.82,247.82
23-06-2018,01 - 02,408.63,189.88,189.88,189.88,189.88,189.88,189.88,189.88,418.63,418.63,418.63,432.54,432.54,433.06,189.88,189.88,189.88
23-06-2018,02 - 03,403.68,185.45,185.45,185.45,185.45,185.45,185.45,185.45,417.39,417.39,417.39,429.76,429.76,429.76,185.45,185.45,185.45
23-06-2018,03 - 04,381.41,159.27,159.27,159.27,159.27,159.27,159.27,159.27,406.88,406.88,406.88,426.67,426.67,426.67,159.27,159.27,159.27
23-06-2018,04 - 05,310.08,113.91,113.91,113.91,113.91,113.91,113.91,113.91,400.59,400.59,400.59,422.55,422.55,422.55,113.91,113.91,113.91
23-06-2018,05 - 06,361.21,134.11,134.11,134.11,134.11,134.11,134.11,134.11,395.33,395.33,395.33,422.13,422.13,422.13,134.11,134.11,134.11
23-06-2018,06 - 07,349.46,175.66,175.66,175.66,175.66,175.66,175.66,175.66,359.35,359.35,359.35,432.03,432.03,432.03,175.66,175.66,175.66
23-06-2018,07 - 08,382.45,371.62,371.62,371.62,371.62,371.62,186.79,371.62,371.62,371.62,371.62,431.82,431.82,431.82,371.62,371.62,371.62
23-06-2018,08 - 09,413.89,413.89,413.89,413.89,413.89,413.89,236.06,413.89,413.89,413.89,413.89,431.2,431.2,431.2,413.89,474.09,474.09
23-06-2018,09 - 10,431.51,433.27,433.27,433.27,433.27,433.27,241.84,433.27,433.27,433.27,433.27,433.27,433.27,433.27,433.88,474.91,474.91
23-06-2018,10 - 11,440.07,441.51,441.51,441.51,441.51,441.51,286.47,441.51,441.51,441.51,441.51,441.51,441.51,441.51,475.22,475.22,475.22
23-06-2018,11 - 12,438.21,439.55,439.55,439.55,439.55,439.55,268.33,439.55,439.55,439.55,439.55,439.55,439.55,439.55,624.8,624.8,624.8
23-06-2018,12 - 13,435.33,434.92,434.92,434.92,434.92,434.92,237.92,434.92,434.92,434.92,434.92,438.42,438.42,438.42,585.21,585.21,585.21
23-06-2018,13 - 14,433.16,432.44,432.44,432.44,432.44,432.44,199.06,432.44,432.44,432.44,432.44,438.73,438.73,438.73,549.34,549.34,549.34
23-06-2018,14 - 15,429.45,426.05,426.05,426.05,426.05,426.05,193.49,426.05,426.05,426.05,426.05,437.8,437.8,437.8,474.71,474.71,474.71
23-06-2018,15 - 16,423.27,422.75,422.75,422.75,422.75,422.75,193.28,422.75,422.75,422.75,422.75,436.98,436.98,436.98,474.4,474.4,474.4
23-06-2018,16 - 17,421.41,416.36,416.36,416.36,416.36,416.36,206.89,416.36,416.36,416.36,416.36,436.15,436.15,436.15,453.99,453.99,453.99
23-06-2018,17 - 18,432.13,430.48,430.48,430.48,430.48,430.48,305.85,430.48,430.48,430.48,430.48,436.67,436.67,436.67,454.6,454.6,454.6
23-06-2018,18 - 19,433.37,432.44,432.44,432.44,432.44,432.44,360.8,432.44,432.44,432.44,432.44,436.46,436.46,436.46,453.88,453.88,453.88
23-06-2018,19 - 20,438.73,438.32,438.32,438.32,438.32,438.32,367.5,438.32,438.32,438.32,438.32,438.32,438.32,438.32,444.19,444.19,444.19
23-06-2018,20 - 21,440.07,439.86,439.86,439.86,439.86,439.86,387.5,439.86,439.86,439.86,439.86,439.86,439.86,439.86,442.85,442.85,442.85
23-06-2018,21 - 22,439.45,439.14,439.14,439.14,439.14,439.14,439.14,439.14,439.14,439.14,439.14,439.14,439.14,439.14,439.14,439.14,439.14
23-06-2018,22 - 23,436.05,435.64,435.64,435.64,435.64,435.64,435.64,435.64,435.64,435.64,435.64,435.64,435.64,435.64,435.64,435.64,435.64
23-06-2018,23 - 00,422.75,406.57,406.57,406.57,406.57,406.57,406.57,406.57,423.37,423.37,423.37,423.37,423.37,423.37,406.57,406.57,406.57
24-06-2018,00 - 01,424.58,410.3,410.3,410.3,410.3,410.3,410.3,410.3,424.68,424.68,424.68,431.82,431.82,431.82,410.3,410.3,410.3
24-06-2018,01 - 02,410.51,393.23,393.23,393.23,393.23,393.23,393.23,393.23,414.65,414.65,414.65,423.54,423.54,423.54,393.23,393.23,393.23
24-06-2018,02 - 03,399.23,378.75,378.75,378.75,378.75,378.75,378.75,378.75,404.82,404.82,404.82,414.65,414.65,414.65,378.75,378.75,378.75
24-06-2018,03 - 04,388.37,370.16,370.16,370.16,370.16,370.16,370.16,370.16,395.92,395.92,395.92,421.17,421.17,421.17,370.16,370.16,370.16
24-06-2018,04 - 05,377.2,366.75,366.75,366.75,366.75,366.75,366.75,366.75,366.75,366.75,366.75,414.23,414.23,414.23,366.75,366.75,366.75
24-06-2018,05 - 06,376.37,368.2,368.2,368.2,368.2,368.2,368.2,368.2,368.2,368.2,368.2,394.89,394.89,394.89,368.2,368.2,368.2
24-06-2018,06 - 07,407.82,404.92,404.92,404.92,404.92,404.92,404.92,404.92,404.92,404.92,404.92,423.34,423.34,423.34,404.92,404.92,404.92
24-06-2018,07 - 08,422.82,421.27,421.27,421.27,421.27,421.27,421.27,421.27,421.27,421.27,421.27,421.27,421.27,421.27,421.27,421.27,421.27
24-06-2018,08 - 09,445.68,445.68,445.68,445.68,445.68,445.68,445.68,445.68,445.68,445.68,445.68,445.68,445.68,445.68,445.68,445.68,445.68
24-06-2018,09 - 10,448.27,448.27,448.27,448.27,448.27,448.27,448.27,448.27,448.27,448.27,448.27,448.27,448.27,448.27,448.27,448.27,448.27
24-06-2018,10 - 11,454.79,454.79,454.79,454.79,454.79,454.79,454.79,454.79,454.79,454.79,454.79,454.79,454.79,454.79,454.79,454.79,454.79
24-06-2018,11 - 12,458.82,458.82,458.82,458.82,458.82,458.82,458.82,458.82,458.82,458.82,458.82,458.82,458.82,458.82,458.82,458.82,458.82
24-06-2018,12 - 13,458.1,458.1,458.1,458.1,458.1,458.1,458.1,458.1,458.1,458.1,458.1,458.1,458.1,458.1,458.1,458.1,458.1
24-06-2018,13 - 14,456.65,456.65,456.65,456.65,456.65,456.65,456.65,456.65,456.65,456.65,456.65,456.65,456.65,456.65,456.65,456.65,456.65
24-06-2018,14 - 15,457.68,457.68,457.68,457.68,457.68,457.68,457.68,457.68,457.68,457.68,457.68,457.68,457.68,457.68,457.68,457.68,457.68
24-06-2018,15 - 16,454.17,454.17,454.17,454.17,454.17,454.17,454.17,454.17,454.17,454.17,454.17,454.17,454.17,454.17,454.17,454.17,454.17
24-06-2018,16 - 17,454.27,454.27,454.27,454.27,454.27,454.27,454.27,454.27,454.27,454.27,454.27,454.27,454.27,454.27,454.27,454.27,454.27
24-06-2018,17 - 18,455.82,455.82,455.82,455.82,455.82,455.82,455.82,455.82,455.82,455.82,455.82,455.82,455.82,455.82,455.82,455.82,455.82
24-06-2018,18 - 19,458.51,458.51,458.51,458.51,458.51,458.51,458.51,458.51,458.51,458.51,458.51,458.51,458.51,458.51,458.51,458.51,458.51
24-06-2018,19 - 20,465.03,465.03,465.03,465.03,465.03,465.03,465.03,465.03,465.03,465.03,465.03,465.03,465.03,465.03,465.03,465.03,465.03
24-06-2018,20 - 21,464.51,464.62,464.62,464.62,464.62,464.62,453.44,464.62,464.62,464.62,464.62,464.62,464.62,464.62,464.62,464.62,464.62
24-06-2018,21 - 22,471.55,471.34,471.34,471.34,471.34,471.34,482.51,471.34,471.34,471.34,471.34,471.34,471.34,471.34,471.34,471.34,471.34
24-06-2018,22 - 23,471.03,470.93,470.93,470.93,470.93,470.93,476,470.93,470.93,470.93,470.93,470.93,470.93,470.93,470.93,470.93,470.93
24-06-2018,23 - 00,447.65,447.86,447.86,447.86,447.86,447.86,442.79,447.86,447.86,447.86,447.86,447.86,447.86,447.86,447.86,447.86,447.86
25-06-2018,00 - 01,438.55,440.3,440.3,440.3,440.3,440.3,404.72,440.3,441.03,441.03,441.03,440.3,440.3,440.3,440.3,440.3,440.3
25-06-2018,01 - 02,427.99,423.86,423.86,423.86,423.86,423.86,423.86,423.86,431.82,431.82,431.82,431.82,431.82,431.82,423.86,423.86,423.86
25-06-2018,02 - 03,414.13,410.51,410.51,410.51,410.51,410.51,410.51,410.51,417.85,417.85,417.85,417.85,417.85,417.85,410.51,410.51,410.51
25-06-2018,03 - 04,414.13,406.79,406.79,406.79,406.79,406.79,406.79,406.79,419.51,419.51,419.51,419.51,419.51,419.51,406.79,406.79,406.79
25-06-2018,04 - 05,420.13,382.58,382.58,382.58,382.58,382.58,331.68,382.58,428.1,428.1,428.1,428.1,428.1,428.1,382.58,382.58,382.58
25-06-2018,05 - 06,444.44,445.27,445.27,445.27,445.27,445.27,354.44,445.27,445.27,445.27,445.27,445.27,445.27,445.27,445.27,445.27,445.27
25-06-2018,06 - 07,478.07,479.2,479.2,479.2,479.2,479.2,500.52,479.2,479.2,479.2,479.2,479.2,479.2,468.34,479.2,479.2,479.2
25-06-2018,07 - 08,481.27,476.51,476.51,476.51,591.97,591.97,568.49,591.97,476.51,476.51,476.51,476.51,476.51,474.96,591.97,591.97,591.97
25-06-2018,08 - 09,493.79,485.72,485.72,485.72,678.77,663.25,581.52,678.77,485.72,485.72,480.86,485.72,485.72,485.62,663.25,678.77,678.77
25-06-2018,09 - 10,495.86,487.48,487.48,487.48,720.46,649.49,537.97,720.46,487.48,487.48,480.96,487.48,487.48,487.48,649.49,720.46,720.46
25-06-2018,10 - 11,496.48,488.62,488.62,488.62,743.84,669.97,535.38,743.84,488.62,488.62,481.17,488.62,488.62,488.62,669.97,743.84,743.84
