Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,,
Data was last updated 12-11-2015,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,ELE,LV,LT
24-01-2013,07 - 08,593.94,594.37,594.37,594.37,594.37,594.37,593.77,594.37,594.37,593.77,594.37,594.37,594.37,594.37,594.37,594.37,,545.26
24-01-2013,08 - 09,618.5,615.29,615.29,615.29,615.29,615.29,615.29,615.29,615.29,615.29,615.29,615.29,615.29,615.29,615.29,615.29,,529.73
24-01-2013,09 - 10,650.78,641.14,641.14,641.14,641.14,641.14,641.14,641.14,641.14,641.14,641.14,641.14,641.14,641.14,641.14,641.14,,529.56
24-01-2013,10 - 11,553.94,525.48,525.48,636.81,636.81,525.48,636.81,636.81,636.81,636.81,636.81,525.48,525.48,525.48,525.48,525.48,,529.56
24-01-2013,11 - 12,521.05,494.24,494.24,630.12,630.12,494.24,630.12,630.12,630.12,630.12,630.12,494.24,494.24,494.24,494.24,494.24,,529.56
24-01-2013,12 - 13,602.88,600.88,600.88,600.97,600.97,600.88,600.97,600.97,600.97,600.97,600.97,600.88,600.88,600.88,600.88,600.88,,529.47
24-01-2013,13 - 14,560.79,556.72,556.72,556.72,556.72,556.72,556.72,556.72,556.72,556.72,556.72,556.72,556.72,556.72,556.72,556.72,,529.56
24-01-2013,14 - 15,551.34,550.9,550.9,550.9,550.9,550.9,550.9,550.9,550.9,550.9,550.9,550.9,550.9,550.9,550.9,550.9,,529.47
24-01-2013,15 - 16,526.35,522.53,522.53,522.53,522.53,522.53,522.53,522.53,522.53,522.53,522.53,522.53,522.53,522.53,522.53,522.53,,530.08
24-01-2013,16 - 17,575.98,570.08,570.08,570.08,570.08,570.08,570.08,570.08,570.08,570.08,570.08,570.08,570.08,570.08,570.08,570.08,,587.78
24-01-2013,17 - 18,683.66,669.34,669.34,669.34,669.34,669.34,669.34,669.34,669.34,669.34,669.34,669.34,669.34,669.34,669.34,669.34,,529.9
24-01-2013,18 - 19,707.96,693.64,693.64,693.64,693.64,693.64,693.64,693.64,693.64,693.64,693.64,693.64,693.64,693.64,651.38,651.38,,494.76
24-01-2013,19 - 20,437.93,407.04,407.04,650.51,650.51,407.04,650.51,650.51,650.51,650.51,650.51,407.04,407.04,407.04,407.04,407.04,,494.59
24-01-2013,20 - 21,416.24,386.65,386.65,523.4,523.4,386.65,523.4,523.4,523.4,452.25,523.4,386.65,386.65,386.65,386.65,386.65,,483.22
24-01-2013,21 - 22,414.85,409.47,409.47,468.21,468.21,409.47,468.21,468.21,468.21,468.21,468.21,409.47,409.47,409.47,409.47,409.47,,558.63
24-01-2013,22 - 23,380.83,380.75,380.75,380.75,380.75,380.75,380.75,380.75,380.75,380.75,380.75,380.75,380.75,380.75,354.98,354.98,,580.06
24-01-2013,23 - 00,348.47,348.47,348.47,348.47,348.47,348.47,348.47,348.47,348.47,348.47,348.47,348.47,348.47,348.47,336.15,336.15,,563.4
25-01-2013,00 - 01,349.45,349.45,349.45,349.45,349.45,349.45,349.45,349.45,349.45,349.45,349.45,349.45,349.45,349.45,325.12,325.12,,478.26
25-01-2013,01 - 02,341.28,341.28,341.28,341.28,341.28,341.28,341.28,341.28,341.28,341.28,341.28,341.28,341.28,341.28,317.31,317.31,,478.26
25-01-2013,02 - 03,339.28,339.28,339.28,339.28,339.28,339.28,339.28,339.28,339.28,339.28,339.28,339.28,339.28,339.28,313.22,313.22,,478.09
25-01-2013,03 - 04,340.24,340.24,340.24,340.24,340.24,340.24,340.24,340.24,340.24,340.24,340.24,340.24,340.24,340.24,312.79,312.79,,258.41
25-01-2013,04 - 05,345.54,345.54,345.54,345.54,345.54,345.54,345.54,345.54,345.54,345.54,345.54,345.54,345.54,345.54,345.54,345.54,,259.72
25-01-2013,05 - 06,356.39,356.48,356.48,356.48,356.48,356.48,356.48,356.48,356.48,356.48,356.48,356.48,356.48,355.61,356.48,451.77,,391.23
25-01-2013,06 - 07,453.25,456.37,456.37,456.37,456.37,456.37,456.37,456.37,421.8,421.8,421.8,456.37,456.37,414.59,456.37,456.37,,530.12
25-01-2013,07 - 08,541.32,545.15,545.15,545.15,545.15,545.15,545.15,545.15,545.15,532.46,545.15,545.15,545.15,545.15,545.15,545.15,,641.13
25-01-2013,08 - 09,604.56,605.25,605.25,605.25,605.25,605.25,605.25,605.25,605.25,591.18,605.25,605.25,605.25,605.25,605.25,605.25,,539.33
25-01-2013,09 - 10,607.17,607.17,607.17,607.17,607.17,607.17,607.17,607.17,607.17,607.17,607.17,607.17,607.17,607.17,607.17,607.17,,538.98
25-01-2013,10 - 11,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,590.4,608.47,,538.8
25-01-2013,11 - 12,580.15,580.15,580.15,580.15,580.15,580.15,580.15,580.15,580.15,580.15,580.15,580.15,580.15,580.15,580.15,608.38,,538.72
25-01-2013,12 - 13,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,608.38,,538.72
25-01-2013,13 - 14,478.35,478.44,478.44,478.44,478.44,478.44,478.44,478.44,478.44,401.91,478.44,478.44,478.44,478.44,478.44,608.38,,538.63
25-01-2013,14 - 15,433.53,439.7,439.7,439.7,439.7,439.7,439.7,439.7,439.7,401.13,439.7,439.7,439.7,439.7,439.7,608.38,,538.63
25-01-2013,15 - 16,440.3,440.3,440.3,440.3,440.3,440.3,440.3,440.3,440.3,440.3,440.3,440.3,440.3,440.3,440.3,608.38,,538.72
25-01-2013,16 - 17,478.44,478.44,478.44,478.44,478.44,478.44,478.44,478.44,478.44,478.44,478.44,478.44,478.44,478.44,478.44,478.44,,641.91
25-01-2013,17 - 18,540.98,540.98,540.98,540.98,540.98,540.98,540.98,540.98,540.98,540.98,540.98,540.98,540.98,540.98,540.98,540.98,,539.07
25-01-2013,18 - 19,500.76,500.76,500.76,500.76,500.76,500.76,500.76,500.76,500.76,500.76,500.76,500.76,500.76,500.76,500.76,500.76,,503.97
25-01-2013,19 - 20,384.36,384.36,384.36,384.36,384.36,384.36,384.36,384.36,384.36,384.36,384.36,384.36,384.36,384.36,384.36,468.01,,495.9
25-01-2013,20 - 21,358.22,358.31,358.31,358.31,358.31,358.31,358.31,358.31,358.31,358.31,358.31,358.31,358.31,358.31,358.31,419.11,,495.03
25-01-2013,21 - 22,350.84,350.84,350.84,350.84,350.84,350.84,350.84,350.84,350.84,350.84,350.84,350.84,350.84,350.84,350.84,350.84,,250.25
25-01-2013,22 - 23,339.63,339.63,339.63,339.63,339.63,339.63,339.63,339.63,339.63,339.63,339.63,339.63,339.63,339.63,327.04,327.04,,249.47
25-01-2013,23 - 00,323.3,324.08,324.08,324.08,324.08,324.08,316.35,316.35,324.08,324.08,324.08,324.08,324.08,324.08,313.48,313.48,,254.25
26-01-2013,00 - 01,318.52,318.87,318.87,318.87,318.87,318.87,310.54,310.54,318.87,318.87,318.87,318.87,318.87,318.87,318.87,318.87,,255.3
26-01-2013,01 - 02,316.09,316.09,316.09,316.09,316.09,316.09,284.7,284.7,316.61,316.61,316.61,316.09,316.09,316.09,316.09,316.09,,257.12
26-01-2013,02 - 03,315.92,313.58,313.58,313.58,313.58,313.58,278.28,278.28,317.83,317.83,317.83,313.58,313.58,313.58,313.58,313.58,,257.82
26-01-2013,03 - 04,315.83,315.31,315.31,315.31,315.31,315.31,278.02,278.02,317.4,317.4,317.4,315.31,315.31,315.31,315.31,315.31,,278.02
26-01-2013,04 - 05,313.49,315.23,315.23,315.23,315.23,315.23,276.29,276.29,315.23,315.23,315.23,315.23,315.23,315.23,315.23,315.23,,251.49
26-01-2013,05 - 06,313.84,315.92,315.92,315.92,315.92,315.92,272.13,272.13,315.92,315.92,315.92,315.92,315.92,315.92,315.92,315.92,,303.43
26-01-2013,06 - 07,314.45,316.09,316.09,316.09,316.09,316.09,277.42,277.42,316.09,316.09,316.09,316.09,316.09,316.09,316.09,316.09,,424.93
26-01-2013,07 - 08,315.05,317.22,317.22,317.22,317.22,317.22,261.63,261.63,317.22,317.22,317.22,317.22,317.22,317.22,317.22,420.85,,425.54
26-01-2013,08 - 09,316.44,318,318,318,318,318,301.87,310.72,318,318,318,318,318,318,318,421.11,,434.21
26-01-2013,09 - 10,327.98,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,328.15,520.32,,434.12
26-01-2013,10 - 11,335.09,335.09,335.09,335.09,335.09,335.09,335.09,335.09,335.09,335.09,335.09,335.09,335.09,335.09,335.09,520.41,,434.03
26-01-2013,11 - 12,335.43,335.43,335.43,335.43,335.43,335.43,335.43,335.43,335.43,335.43,335.43,335.43,335.43,335.43,335.43,520.41,,434.03
26-01-2013,12 - 13,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,330.58,520.32,,434.21
26-01-2013,13 - 14,327.71,327.71,327.71,327.71,327.71,327.71,327.71,327.71,327.71,327.71,327.71,327.71,327.71,327.71,327.71,421.29,,433.86
26-01-2013,14 - 15,324.77,324.77,324.77,324.77,324.77,324.77,324.77,324.77,324.77,324.77,324.77,324.77,324.77,324.77,324.77,421.2,,432.73
26-01-2013,15 - 16,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,421.29,,428.48
26-01-2013,16 - 17,337.86,337.86,337.86,337.86,337.86,337.86,337.86,337.86,337.86,337.86,337.86,337.86,337.86,337.86,337.86,520.58,,424.93
26-01-2013,17 - 18,350.18,350.18,350.18,350.18,350.18,350.18,350.18,350.18,350.18,350.18,350.18,350.18,350.18,350.18,350.18,520.58,,430.3
26-01-2013,18 - 19,345.32,345.32,345.32,345.32,345.32,345.32,345.32,345.32,345.32,345.32,345.32,345.32,345.32,345.32,345.32,520.49,,424.67
26-01-2013,19 - 20,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,338.99,520.41,,424.58
26-01-2013,20 - 21,330.49,330.49,330.49,330.49,330.49,330.49,335.87,330.49,330.49,330.49,330.49,330.49,330.49,330.49,330.49,520.41,,242.64
26-01-2013,21 - 22,317.92,317.92,317.92,317.92,317.92,317.92,312.54,317.92,318.35,318.35,318.35,317.92,317.92,317.92,317.92,317.92,,243.16
26-01-2013,22 - 23,320.95,320.95,320.95,320.95,320.95,320.95,320.95,320.95,320.95,320.95,320.95,320.95,320.95,320.95,272.04,272.04,,250.62
26-01-2013,23 - 00,313.84,313.23,313.23,313.23,313.23,313.23,313.23,313.23,315.14,315.14,315.14,313.23,313.23,313.23,313.23,313.23,,248.02
27-01-2013,00 - 01,312.69,306.95,306.95,306.95,306.95,306.95,289.65,289.65,315.99,315.99,315.99,306.95,306.95,306.95,275.92,275.92,,227.15
27-01-2013,01 - 02,311.21,304.6,304.6,304.6,304.6,304.6,273.13,273.13,315.3,315.3,315.3,304.6,304.6,304.6,278.44,278.44,,278.44
27-01-2013,02 - 03,305.21,299.91,299.91,299.91,299.91,299.91,269.57,269.57,312.08,312.08,312.08,299.91,299.91,299.91,278.35,278.35,,241.93
27-01-2013,03 - 04,298.95,299.56,299.56,299.56,299.56,299.56,256.44,256.44,307.82,307.82,307.82,299.56,299.56,299.56,270.35,270.35,,217.15
27-01-2013,04 - 05,299.3,303.65,303.65,303.65,303.65,303.65,248.79,248.79,303.65,303.65,303.65,303.65,303.65,303.65,303.65,303.65,,226.97
27-01-2013,05 - 06,299.39,305.56,305.56,305.56,305.56,305.56,220.02,220.02,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,,130.31
27-01-2013,06 - 07,304.17,305.82,305.82,305.82,305.82,305.82,244.88,244.88,305.82,305.82,305.82,305.82,305.82,305.82,305.82,305.82,,356.85
27-01-2013,07 - 08,305.3,306.6,306.6,306.6,306.6,306.6,258.27,258.27,306.6,306.6,306.6,306.6,306.6,306.6,306.6,306.6,,357.2
27-01-2013,08 - 09,309.47,309.99,309.99,309.99,309.99,309.99,244.97,244.97,309.99,309.99,309.99,309.99,309.99,309.99,309.99,309.99,,421
27-01-2013,09 - 10,313.21,313.56,313.56,313.56,313.56,313.56,283.74,283.74,313.56,313.56,313.56,313.56,313.56,313.56,323.38,323.38,,421.26
27-01-2013,10 - 11,318.6,319.9,319.9,319.9,319.9,319.9,313.82,313.82,319.9,319.9,319.9,319.9,319.9,319.9,338.07,338.07,,421.44
27-01-2013,11 - 12,320.95,321.21,321.21,321.21,321.21,321.21,317.21,317.21,321.21,321.21,321.21,321.21,321.21,321.21,333.72,333.72,,421.44
27-01-2013,12 - 13,317.56,320.34,320.34,320.34,320.34,320.34,286.26,286.26,320.34,320.34,320.34,320.34,320.34,320.34,330.16,330.16,,421.44
27-01-2013,13 - 14,315.82,318.51,318.51,318.51,318.51,318.51,246.53,246.53,318.51,318.51,318.51,318.51,318.51,318.51,325.29,325.29,,421.35
27-01-2013,14 - 15,313.9,317.56,317.56,317.56,317.56,317.56,215.76,215.76,317.56,317.56,317.56,317.56,317.56,317.56,317.56,317.56,,421.35
27-01-2013,15 - 16,314.17,318.6,318.6,318.6,318.6,318.6,132.05,132.05,318.6,318.6,318.6,318.6,318.6,318.6,318.6,318.6,,421.35
27-01-2013,16 - 17,319.55,322.86,322.86,322.86,322.86,322.86,219.15,322.86,322.86,322.86,322.86,322.86,322.86,322.86,356.67,356.67,,421.52
27-01-2013,17 - 18,327.81,329.73,329.73,329.73,329.73,329.73,315.56,329.73,329.73,329.73,329.73,329.73,329.73,329.73,391.53,391.53,,421.52
27-01-2013,18 - 19,332.59,334.77,334.77,334.77,334.77,334.77,334.77,334.77,334.77,334.77,334.77,334.77,334.77,334.77,391.53,391.53,,421.52
27-01-2013,19 - 20,329.12,330.51,330.51,330.51,330.51,330.51,330.51,330.51,330.51,330.51,330.51,330.51,330.51,330.51,330.51,391.45,,421.44
27-01-2013,20 - 21,316.43,318.25,318.25,318.25,318.25,318.25,313.73,313.73,318.25,318.25,318.25,318.25,318.25,318.25,318.25,391.19,,244.01
27-01-2013,21 - 22,313.03,309.12,309.12,309.12,309.12,309.12,289.22,289.22,316.16,316.16,316.16,309.12,309.12,309.12,309.12,309.12,,242.71
27-01-2013,22 - 23,313.38,310.51,310.51,310.51,310.51,310.51,310.51,310.51,315.73,315.73,315.73,310.51,310.51,310.51,310.51,310.51,,242.19
27-01-2013,23 - 00,304.52,294.34,294.34,294.34,294.34,294.34,278.35,278.35,313.73,313.73,313.73,294.34,294.34,294.34,278.26,278.26,,278.44
28-01-2013,00 - 01,305.3,295.56,295.56,295.56,295.56,295.56,266.27,266.27,313.82,313.82,313.82,295.56,295.56,295.56,295.56,295.56,,217.15
28-01-2013,01 - 02,299.39,293.21,293.21,293.21,293.21,293.21,269.92,269.92,310.95,310.95,310.95,293.21,293.21,293.21,293.21,293.21,,217.06
28-01-2013,02 - 03,296.61,298,298,298,298,298,269.14,269.14,303.21,303.21,303.21,298,298,298,273.48,273.48,,217.06
28-01-2013,03 - 04,300.17,304.95,304.95,304.95,304.95,304.95,267.22,267.22,304.95,304.95,304.95,304.95,304.95,304.95,274.61,274.61,,217.15
28-01-2013,04 - 05,304.69,307.38,307.38,307.38,307.38,307.38,252.88,252.88,307.38,307.38,307.38,307.38,307.38,307.38,278.7,278.7,,216.89
28-01-2013,05 - 06,312.08,310.08,310.08,310.08,310.08,355.72,278.26,278.26,310.34,310.34,310.34,310.08,310.08,310.08,317.03,317.03,,216.89
28-01-2013,06 - 07,333.12,329.55,329.55,329.55,329.55,408.14,329.55,329.55,329.55,329.55,329.55,329.55,329.55,329.55,408.14,408.14,,421.09
28-01-2013,07 - 08,348.85,345.2,345.2,345.2,345.2,435.17,345.2,345.2,345.2,345.2,345.2,345.2,345.2,345.2,435.17,435.17,,421.52
28-01-2013,08 - 09,353.37,349.11,349.11,349.11,349.11,400.4,349.11,349.11,349.11,349.11,349.11,349.11,349.11,349.11,400.4,400.4,,423.7
28-01-2013,09 - 10,347.37,347.2,347.2,347.2,347.2,349.02,347.2,347.2,347.2,347.2,347.2,347.2,347.2,347.2,349.02,391.97,,421.61
28-01-2013,10 - 11,344.76,344.76,344.76,344.76,344.76,344.76,344.76,344.76,344.76,344.76,344.76,344.76,344.76,344.76,344.76,391.97,,421.61
28-01-2013,11 - 12,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,357.11,,423.44
28-01-2013,12 - 13,340.07,340.07,340.07,340.07,340.07,340.07,340.07,340.07,340.07,340.07,340.07,340.07,340.07,340.07,340.07,356.85,,424.13
28-01-2013,13 - 14,339.81,339.64,339.64,339.64,339.64,341.98,339.64,339.64,339.64,339.64,339.64,339.64,339.64,339.64,341.98,356.76,,424.39
28-01-2013,14 - 15,339.81,339.72,339.72,339.72,339.72,342.16,339.72,339.72,339.72,339.72,339.72,339.72,339.72,339.72,342.16,356.59,,425.17
28-01-2013,15 - 16,340.85,340.16,340.16,340.16,340.16,351.37,340.16,340.16,340.16,340.16,340.16,340.16,340.16,340.16,351.37,356.76,,423.96
28-01-2013,16 - 17,344.33,343.03,343.03,343.03,343.03,360.85,343.03,343.03,343.03,343.03,343.03,343.03,343.03,343.03,360.85,391.71,,423.52
28-01-2013,17 - 18,349.46,347.55,347.55,347.55,347.55,366.24,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,366.24,391.45,,431.26
28-01-2013,18 - 19,345.37,345.37,345.37,345.37,345.37,345.37,345.37,345.37,345.37,345.37,345.37,345.37,345.37,345.37,345.37,391.45,,425.87
28-01-2013,19 - 20,338.77,338.85,338.85,338.85,338.85,338.85,338.85,338.85,338.85,338.85,338.85,338.85,338.85,338.85,338.85,356.5,,423.35
28-01-2013,20 - 21,328.25,328.42,328.42,328.42,328.42,328.42,335.98,328.42,328.42,328.42,328.42,328.42,328.42,328.42,328.42,328.42,,232.28
28-01-2013,21 - 22,312.95,312.69,312.69,312.69,312.69,319.82,305.12,312.69,312.69,312.69,312.69,312.69,312.69,312.69,280.61,280.61,,235.58
28-01-2013,22 - 23,309.91,303.12,303.12,303.12,303.12,312.25,288.69,288.69,314.25,314.25,314.25,303.12,303.12,303.12,273.39,273.39,,295.74
28-01-2013,23 - 00,298.08,294,294,294,294,294,187.68,187.68,311.56,311.56,311.56,294,294,294,278.52,278.52,,278.61
29-01-2013,00 - 01,287.35,273.64,273.64,273.64,273.64,273.64,213.08,213.08,307.48,307.48,307.48,285.01,285.01,285.01,273.64,273.64,,295.07
29-01-2013,01 - 02,282.92,266.35,266.35,266.35,266.35,266.35,91.36,91.36,302.45,302.45,302.45,281.88,281.88,281.88,266.35,266.35,,295.07
29-01-2013,02 - 03,279.71,274.16,274.16,274.16,274.16,274.16,73.31,73.31,295.5,295.5,295.5,281.19,281.19,281.19,274.16,274.16,,294.98
29-01-2013,03 - 04,279.97,286.48,286.48,286.48,286.48,286.48,73.83,73.83,286.48,286.48,286.48,286.48,286.48,286.48,278.15,278.15,,294.98
29-01-2013,04 - 05,284.23,287.87,287.87,287.87,287.87,287.87,72.1,72.1,287.87,287.87,287.87,287.87,287.87,287.87,287.87,287.87,,381.83
29-01-2013,05 - 06,300.28,301.58,301.58,301.58,301.58,324.05,90.14,90.14,301.58,301.58,301.58,301.58,301.58,301.58,324.05,324.05,,423.22
29-01-2013,06 - 07,314.42,312.16,312.16,312.16,312.16,354.15,280.32,312.16,312.16,312.16,312.16,312.16,312.16,312.16,354.15,416.53,,423.65
29-01-2013,07 - 08,326.74,324.83,324.83,324.83,324.83,374.11,324.83,324.83,324.83,324.83,324.83,324.83,324.83,324.83,374.11,414.97,,480.04
29-01-2013,08 - 09,329.86,329.17,329.17,329.17,329.17,345.3,329.17,329.17,329.17,329.17,329.17,329.17,329.17,329.17,345.3,416.53,,479.35
29-01-2013,09 - 10,329.69,329.51,329.51,329.51,329.51,333.94,329.51,329.51,329.51,329.51,329.51,329.51,329.51,329.51,333.94,416.62,,433.19
29-01-2013,10 - 11,329.25,329.34,329.34,329.34,329.34,329.34,329.34,329.34,329.34,329.34,329.34,329.34,329.34,329.34,329.34,416.8,,427.81
29-01-2013,11 - 12,332.98,333.25,333.25,333.25,333.25,333.25,333.25,333.25,333.25,333.25,333.25,333.25,333.25,333.25,333.25,416.71,,426.69
29-01-2013,12 - 13,332.46,332.64,332.64,332.64,332.64,332.64,332.64,332.64,332.64,332.64,332.64,332.64,332.64,332.64,332.64,416.8,,425.64
29-01-2013,13 - 14,337.84,337.93,337.93,337.93,337.93,337.93,337.93,337.93,337.93,337.93,337.93,337.93,337.93,337.93,337.93,416.8,,423.82
29-01-2013,14 - 15,340.71,340.88,340.88,340.88,340.88,340.88,340.88,340.88,340.88,340.88,340.88,340.88,340.88,340.88,340.88,416.71,,422.96
29-01-2013,15 - 16,341.92,342.09,342.09,342.09,342.09,342.09,342.09,342.09,342.09,342.09,342.09,342.09,342.09,342.09,342.09,416.62,,422.96
29-01-2013,16 - 17,344.44,344.35,344.35,344.35,344.35,347.73,344.35,344.35,344.35,344.35,344.35,344.35,344.35,344.35,347.73,398.66,,424.43
29-01-2013,17 - 18,368.47,369.6,369.6,369.6,369.6,369.6,369.6,369.6,369.6,369.6,369.6,369.6,369.6,369.6,369.6,382.44,,428.51
29-01-2013,18 - 19,347.21,347.21,347.21,347.21,347.21,347.21,347.21,347.21,347.21,347.21,347.21,347.21,347.21,347.21,347.21,416.45,,421.22
29-01-2013,19 - 20,342.27,342.27,342.27,342.27,342.27,342.27,342.27,342.27,342.27,342.27,342.27,342.27,342.27,342.27,342.27,382.52,,420.7
29-01-2013,20 - 21,337.32,337.41,337.41,337.41,337.41,337.41,337.41,337.41,337.41,337.41,337.41,337.41,337.41,337.41,337.41,337.41,,425.73
29-01-2013,21 - 22,328.47,328.04,328.04,328.04,328.04,328.04,341.66,328.04,328.04,328.04,328.04,328.04,328.04,328.04,328.04,328.04,,295.16
29-01-2013,22 - 23,313.98,314.07,314.07,314.07,314.07,314.07,300.45,314.07,314.07,314.07,314.07,314.07,314.07,314.07,312.68,312.68,,233.3
29-01-2013,23 - 00,299.24,291.17,291.17,291.17,291.17,291.17,264.7,264.7,308.69,308.69,308.69,291.17,291.17,291.17,277.72,277.72,,278.24
30-01-2013,00 - 01,288.48,283.05,283.05,283.05,283.05,283.05,198.84,198.84,301.84,301.84,301.84,283.05,283.05,283.05,276.07,276.07,,276.5
30-01-2013,01 - 02,275.98,271.07,271.07,271.07,271.07,271.07,118.77,118.77,288.22,288.22,288.22,280.2,280.2,280.2,271.07,271.07,,276.58
30-01-2013,02 - 03,270.98,263.31,263.31,263.31,263.31,263.31,89.21,89.21,285.2,285.2,285.2,274.95,274.95,274.95,263.31,263.31,,276.15
30-01-2013,03 - 04,272.53,275.89,275.89,275.89,275.89,275.89,86.53,86.53,285.12,285.12,285.12,275.89,275.89,275.89,275.89,275.89,,276.58
30-01-2013,04 - 05,277.7,283.91,283.91,283.91,283.91,283.91,86.45,86.45,284.77,284.77,284.77,283.91,283.91,283.91,283.91,283.91,,234.87
30-01-2013,05 - 06,290.81,293.74,293.74,293.74,293.74,308.99,90.15,90.15,293.74,293.74,293.74,293.74,293.74,293.74,308.99,380.01,,379.49
30-01-2013,06 - 07,307.96,306.49,306.49,306.49,306.49,323.13,290.12,306.49,306.49,306.49,306.49,306.49,306.49,306.49,323.13,414.06,,424.23
30-01-2013,07 - 08,325.19,324.07,324.07,324.07,324.07,333.99,340.45,324.07,324.07,324.07,324.07,324.07,324.07,324.07,333.99,414.06,,474.56
30-01-2013,08 - 09,326.57,326.06,326.06,326.06,326.06,326.06,326.06,326.06,326.06,326.06,326.06,326.06,326.06,326.06,326.06,414.23,,428.8
30-01-2013,09 - 10,323.9,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,323.3,414.23,,424.49
30-01-2013,10 - 11,323.73,323.21,323.21,323.21,323.21,323.21,323.21,323.21,323.21,323.21,323.21,323.21,323.21,323.21,323.21,414.23,,419.83
30-01-2013,11 - 12,322.44,321.75,321.75,321.75,321.75,321.75,321.75,321.75,321.75,321.75,321.75,321.75,321.75,321.75,321.75,414.14,,418.02
30-01-2013,12 - 13,319.25,318.82,318.82,318.82,318.82,318.82,318.82,318.82,318.82,318.82,318.82,318.82,318.82,318.82,318.82,414.14,,418.02
30-01-2013,13 - 14,315.8,315.46,315.46,315.46,315.46,315.46,315.46,315.46,315.46,315.46,315.46,315.46,315.46,315.46,315.46,414.14,,417.94
30-01-2013,14 - 15,313.99,313.56,313.56,313.56,313.56,313.56,313.56,313.56,313.56,313.56,313.56,313.56,313.56,313.56,313.56,414.14,,418.02
30-01-2013,15 - 16,315.2,314.08,314.08,314.08,314.08,316.14,314.08,314.08,314.08,314.08,314.08,314.08,314.08,314.08,316.14,414.06,,418.11
30-01-2013,16 - 17,320.45,318.82,318.82,318.82,318.82,324.07,318.82,318.82,318.82,318.82,318.82,318.82,318.82,318.82,324.07,413.88,,420.09
30-01-2013,17 - 18,326.14,325.63,325.63,325.63,325.63,325.71,325.63,325.63,325.63,325.63,325.63,325.63,325.63,325.63,325.71,413.02,,423.37
