Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2018,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
23-03-2017,03 - 04,268.25,265.01,265.01,265.01,265.01,265.01,272.91,265.01,274.91,274.91,274.91,265.01,265.01,229.48,265.01,265.01,265.01
23-03-2017,04 - 05,272.44,271.77,271.77,271.77,271.77,271.77,271.77,271.77,278.63,278.63,278.63,271.77,271.77,229.67,271.77,271.77,271.77
23-03-2017,05 - 06,282.25,285.68,285.68,285.68,285.68,285.68,292.63,285.68,285.68,285.68,285.68,285.68,285.68,230.14,285.68,285.68,285.68
23-03-2017,06 - 07,295.78,298.54,298.54,298.54,298.54,298.54,300.35,300.35,298.54,298.54,298.54,298.54,298.54,234.81,298.54,298.54,298.54
23-03-2017,07 - 08,329.97,363.12,363.12,363.12,363.12,363.12,363.12,363.12,363.12,363.12,363.12,363.12,363.12,235.57,363.12,363.12,363.12
23-03-2017,08 - 09,335.02,376.55,376.55,376.55,376.55,376.55,376.55,376.55,373.41,373.41,373.41,376.55,376.55,235.95,376.55,376.55,376.55
23-03-2017,09 - 10,318.73,340.36,340.36,340.36,340.36,340.36,340.36,340.36,340.36,340.36,340.36,340.36,340.36,235.67,340.36,340.36,340.36
23-03-2017,10 - 11,306.83,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,235.48,315.49,315.49,315.49
23-03-2017,11 - 12,297.68,302.25,302.25,302.25,302.25,302.25,302.25,302.25,302.25,302.25,302.25,302.25,302.25,235.1,302.25,302.25,302.25
23-03-2017,12 - 13,292.82,295.01,295.01,295.01,295.01,295.01,295.01,295.01,295.01,295.01,295.01,295.01,295.01,234.81,295.01,295.01,295.01
23-03-2017,13 - 14,293.01,295.2,295.2,295.2,295.2,295.2,295.2,295.2,295.2,295.2,295.2,295.2,295.2,234.81,295.2,295.2,295.2
23-03-2017,14 - 15,291.3,293.3,293.3,293.3,293.3,293.3,293.3,293.3,293.3,293.3,293.3,293.3,293.3,234.81,293.3,293.3,293.3
23-03-2017,15 - 16,290.73,293.68,293.68,293.68,293.68,293.68,293.68,293.68,293.68,293.68,293.68,293.68,293.68,231.95,293.68,293.68,293.68
23-03-2017,16 - 17,291.49,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,294.35,231.76,294.35,294.35,294.35
23-03-2017,17 - 18,296.25,302.44,302.44,302.44,302.44,302.44,302.44,302.44,302.44,302.44,302.44,302.44,302.44,231.86,302.44,302.44,302.44
23-03-2017,18 - 19,307.02,323.78,323.78,323.78,323.78,323.78,323.78,323.78,316.73,316.73,316.73,323.78,323.78,232.33,323.78,323.78,323.78
23-03-2017,19 - 20,303.49,312.45,312.45,312.45,312.45,312.45,312.45,312.45,312.45,312.45,312.45,312.45,312.45,232.43,312.45,312.45,312.45
23-03-2017,20 - 21,295.87,300.25,300.25,300.25,300.25,300.25,300.25,300.25,300.25,300.25,300.25,300.25,300.25,232.24,300.25,300.25,300.25
23-03-2017,21 - 22,293.68,296.44,296.44,296.44,296.44,296.44,296.44,296.44,296.44,296.44,296.44,296.44,296.44,231.86,296.44,296.44,296.44
23-03-2017,22 - 23,288.25,291.68,291.68,291.68,291.68,291.68,291.68,291.68,291.68,291.68,291.68,291.68,291.68,227.29,291.68,291.68,291.68
23-03-2017,23 - 00,278.34,281.87,281.87,281.87,281.87,281.87,281.87,281.87,281.87,281.87,281.87,281.87,281.87,226.33,281.87,281.87,281.87
24-03-2017,00 - 01,272.16,276.05,276.05,276.05,276.05,276.05,276.05,276.05,276.05,276.05,276.05,276.05,276.05,226.24,276.05,276.05,276.05
24-03-2017,01 - 02,271.78,275.58,275.58,275.58,275.58,275.58,275.58,275.58,275.58,275.58,275.58,275.58,275.58,225.96,275.58,275.58,275.58
24-03-2017,02 - 03,272.73,277.67,277.67,277.67,277.67,277.67,277.67,277.67,277.67,277.67,277.67,277.67,277.67,225.67,277.67,277.67,277.67
24-03-2017,03 - 04,270.73,274.44,274.44,274.44,274.44,274.44,274.44,274.44,274.44,274.44,274.44,274.44,274.44,225.67,274.44,274.44,274.44
24-03-2017,04 - 05,272.06,275.67,275.67,275.67,275.67,275.67,275.67,275.67,275.96,275.96,275.96,275.67,275.67,225.86,275.67,275.67,275.67
24-03-2017,05 - 06,283.28,286.51,286.51,286.51,286.51,286.51,286.51,286.51,286.51,286.51,286.51,286.51,286.51,226.34,286.51,286.51,286.51
24-03-2017,06 - 07,303.81,314.46,314.46,314.46,314.46,314.46,314.46,314.46,314.17,314.17,314.17,314.46,314.46,228.05,314.46,314.46,314.46
24-03-2017,07 - 08,341.27,390.98,390.98,390.98,390.98,390.98,390.98,390.98,346.97,346.97,346.97,390.98,390.98,232.42,390.98,390.98,390.98
24-03-2017,08 - 09,350.2,416.27,416.27,416.27,416.27,416.27,416.27,416.27,346.02,346.02,346.02,416.27,416.27,233.85,416.27,416.27,416.27
24-03-2017,09 - 10,333.19,390.6,390.6,390.6,390.6,390.6,390.6,390.6,331.09,331.09,331.09,390.6,390.6,233.66,390.6,390.6,390.6
24-03-2017,10 - 11,311.04,339.46,339.46,339.46,339.46,339.46,339.46,339.46,314.65,314.65,314.65,339.46,339.46,233.47,339.46,339.46,339.46
24-03-2017,11 - 12,298.87,313.79,313.79,313.79,313.79,313.79,313.79,313.79,304.29,304.29,304.29,313.79,313.79,233.37,313.79,313.79,313.79
24-03-2017,12 - 13,291.83,297.63,297.63,297.63,297.63,297.63,297.63,297.63,297.63,297.63,297.63,297.63,297.63,232.9,297.63,297.63,297.63
24-03-2017,13 - 14,285.56,287.94,287.94,287.94,287.94,287.94,287.94,287.94,287.94,287.94,287.94,287.94,287.94,232.8,287.94,287.94,287.94
24-03-2017,14 - 15,280.14,284.23,284.23,284.23,284.23,284.23,284.23,284.23,284.23,284.23,284.23,284.23,284.23,232.9,284.23,284.23,284.23
24-03-2017,15 - 16,282.61,285.85,285.85,285.85,285.85,285.85,285.85,285.85,285.85,285.85,285.85,285.85,285.85,232.9,285.85,285.85,285.85
24-03-2017,16 - 17,285.66,288.13,288.13,288.13,288.13,288.13,288.13,288.13,288.13,288.13,288.13,288.13,288.13,232.8,288.13,288.13,288.13
24-03-2017,17 - 18,289.08,293.17,293.17,293.17,293.17,293.17,293.17,293.17,293.17,293.17,293.17,293.17,293.17,232.8,293.17,293.17,293.17
24-03-2017,18 - 19,291.93,298.3,298.3,298.3,298.3,298.3,298.3,298.3,298.3,298.3,298.3,298.3,298.3,233.09,298.3,298.3,298.3
24-03-2017,19 - 20,288.13,291.45,291.45,291.45,291.45,291.45,291.45,291.45,291.45,291.45,291.45,291.45,291.45,233.28,291.45,291.45,291.45
24-03-2017,20 - 21,282.61,285.66,285.66,285.66,285.66,285.66,285.66,285.66,285.66,285.66,285.66,285.66,285.66,233.09,285.66,285.66,285.66
24-03-2017,21 - 22,279.1,283.56,283.56,283.56,283.56,283.56,283.56,283.56,283.56,283.56,283.56,283.56,283.56,232.8,283.56,283.56,283.56
24-03-2017,22 - 23,275.29,280.43,280.43,280.43,280.43,280.43,280.43,280.43,280.43,280.43,280.43,280.43,280.43,227.38,280.43,280.43,280.43
24-03-2017,23 - 00,271.4,274.63,274.63,274.63,274.63,274.63,275.01,275.01,275.01,275.01,275.01,274.63,274.63,226.62,274.63,274.63,274.63
25-03-2017,00 - 01,268.19,265.33,265.33,265.33,265.33,265.33,274.57,265.33,274.57,274.57,274.57,265.33,265.33,229.12,265.33,265.33,265.33
25-03-2017,01 - 02,263.14,258.47,258.47,258.47,258.47,258.47,270,258.47,270,270,270,258.47,258.47,228.84,258.47,258.47,258.47
25-03-2017,02 - 03,259.8,249.32,249.32,249.32,249.32,249.32,268.38,249.32,268.38,268.38,268.38,249.32,249.32,228.74,249.32,249.32,249.32
25-03-2017,03 - 04,258.28,249.42,249.42,249.42,249.42,249.42,258.47,249.42,267.04,267.04,267.04,249.42,249.42,228.65,249.42,249.42,249.42
25-03-2017,04 - 05,257.51,251.23,251.23,251.23,251.23,251.23,257.42,251.23,265.9,265.9,265.9,251.23,251.23,228.55,251.23,251.23,251.23
25-03-2017,05 - 06,261.33,256.28,256.28,256.28,256.28,256.28,262.56,256.28,268.85,268.85,268.85,256.28,256.28,228.55,256.28,256.28,256.28
25-03-2017,06 - 07,265.42,265.52,265.52,265.52,265.52,265.52,270.19,265.52,270.19,270.19,270.19,265.52,265.52,228.65,265.52,265.52,265.52
25-03-2017,07 - 08,272,274.95,274.95,274.95,274.95,274.95,274.95,274.95,274.95,274.95,274.95,274.95,274.95,228.74,274.95,274.95,274.95
25-03-2017,08 - 09,275.04,278,278,278,278,278,278,278,278,278,278,278,278,229.03,278,278,278
25-03-2017,09 - 10,272.76,275.33,275.33,275.33,275.33,275.33,276.28,275.33,275.33,275.33,275.33,275.33,275.33,229.41,275.33,275.33,275.33
25-03-2017,10 - 11,266.76,269.42,269.42,269.42,269.42,269.42,268.57,269.42,270,270,270,269.42,269.42,229.6,269.42,269.42,269.42
25-03-2017,11 - 12,261.61,251.32,251.32,251.32,251.32,251.32,241.89,241.89,268.95,268.95,268.95,266.85,266.85,229.51,251.32,251.32,251.32
25-03-2017,12 - 13,259.32,250.08,250.08,250.08,250.08,250.08,218.26,218.26,266.37,266.37,266.37,260.66,260.66,229.41,250.08,250.08,250.08
25-03-2017,13 - 14,254.85,246.08,246.08,246.08,246.08,246.08,200.92,200.92,262.18,262.18,262.18,256.94,256.94,229.22,246.08,246.08,246.08
25-03-2017,14 - 15,252.27,247.99,247.99,247.99,247.99,247.99,152.15,152.15,259.13,259.13,261.71,255.8,255.8,228.93,247.99,247.99,247.99
25-03-2017,15 - 16,254.66,253.42,253.42,253.42,253.42,253.42,191.21,191.21,259.9,259.9,261.52,255.51,255.51,228.93,253.42,253.42,253.42
25-03-2017,16 - 17,259.9,263.71,263.71,263.71,263.71,263.71,223.6,223.6,263.71,263.71,263.71,263.71,263.71,228.84,263.71,263.71,263.71
25-03-2017,17 - 18,269.8,272.95,272.95,272.95,272.95,272.95,267.14,272.95,272.95,272.95,272.95,272.95,272.95,228.93,272.95,272.95,272.95
25-03-2017,18 - 19,285.43,287.62,287.62,287.62,287.62,287.62,322.49,316.77,287.62,287.62,287.62,287.62,287.62,229.22,287.62,287.62,287.62
25-03-2017,19 - 20,286.95,292.19,292.19,292.19,292.19,292.19,303.24,303.24,292.19,292.19,292.19,292.19,292.19,229.22,292.19,292.19,292.19
25-03-2017,20 - 21,282.76,285.43,285.43,285.43,285.43,285.43,285.43,285.43,285.43,285.43,285.43,285.43,285.43,228.93,285.43,285.43,285.43
25-03-2017,21 - 22,279.14,282.48,282.48,282.48,282.48,282.48,282.48,282.48,282.48,282.48,282.48,282.48,282.48,228.65,282.48,282.48,282.48
25-03-2017,22 - 23,275.43,279.43,279.43,279.43,279.43,279.43,279.43,279.43,279.43,279.43,279.43,279.43,279.43,228.27,279.43,279.43,279.43
25-03-2017,23 - 00,267.23,270,270,270,270,270,271.52,270,271.52,271.52,271.52,270,270,227.7,270,270,270
26-03-2017,00 - 01,270.42,273.95,273.95,273.95,273.95,273.95,273.95,273.95,274.33,274.33,274.33,273.95,273.95,227.72,273.95,273.95,273.95
26-03-2017,01 - 02,260.89,266.32,266.32,266.32,266.32,266.32,266.32,266.32,267.37,267.37,267.37,266.32,266.32,227.15,266.32,266.32,266.32
26-03-2017,02 - 03,,,,,,,,,,,,,,,,,
26-03-2017,03 - 04,255.26,257.08,257.08,257.08,257.08,257.08,257.08,257.08,265.56,265.56,265.56,257.08,257.08,226.95,257.08,257.08,257.08
26-03-2017,04 - 05,250.21,253.74,253.74,253.74,253.74,253.74,253.74,253.74,262.13,262.13,262.13,253.74,253.74,226.95,253.74,253.74,253.74
26-03-2017,05 - 06,242.4,234.96,234.96,234.96,234.96,234.96,234.96,234.96,262.03,262.03,262.03,245.73,245.73,227.05,234.96,234.96,234.96
26-03-2017,06 - 07,255.36,256.12,256.12,256.12,256.12,256.12,256.12,256.12,264.61,264.61,264.61,256.12,256.12,227.24,256.12,256.12,256.12
26-03-2017,07 - 08,260.79,263.46,263.46,263.46,263.46,263.46,263.75,263.75,266.7,266.7,266.7,263.46,263.46,227.62,263.46,263.46,263.46
26-03-2017,08 - 09,265.08,269.18,269.18,269.18,269.18,269.18,269.18,269.18,269.18,269.18,269.18,269.18,269.18,228.1,269.18,269.18,269.18
26-03-2017,09 - 10,268.99,272.42,272.42,272.42,272.42,272.42,272.42,272.42,272.42,272.42,272.42,272.42,272.42,228.19,272.42,272.42,272.42
26-03-2017,10 - 11,267.18,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,228.38,271.09,271.09,271.09
26-03-2017,11 - 12,264.99,265.84,265.84,265.84,265.84,265.84,265.84,265.84,270.32,270.32,270.32,265.84,265.84,228.57,265.84,265.84,265.84
26-03-2017,12 - 13,258.98,260.32,260.32,260.32,260.32,260.32,260.32,260.32,266.51,266.51,266.51,260.32,260.32,228.38,260.32,260.32,260.32
26-03-2017,13 - 14,250.59,231.53,231.53,231.53,231.53,231.53,231.53,231.53,263.56,263.56,263.56,259.55,259.55,228.38,231.53,231.53,231.53
26-03-2017,14 - 15,245.16,223.62,223.62,223.62,223.62,223.62,223.62,223.62,264.7,264.7,264.7,260.51,260.51,223.62,223.62,223.62,223.62
26-03-2017,15 - 16,241.92,221.14,221.14,221.14,221.14,221.14,221.14,221.14,261.65,261.65,261.65,261.65,261.65,221.14,221.14,221.14,221.14
26-03-2017,16 - 17,245.54,222.67,222.67,222.67,222.67,222.67,222.67,222.67,262.13,262.13,262.13,262.13,262.13,222.67,222.67,222.67,222.67
26-03-2017,17 - 18,258.22,228.86,228.86,228.86,228.86,228.86,211.8,228.86,269.56,269.56,269.56,267.94,267.94,228.86,228.86,228.86,228.86
26-03-2017,18 - 19,271.28,271.95,271.95,271.95,271.95,271.95,288.91,271.95,274.9,274.9,274.9,271.95,271.95,229.34,271.95,271.95,271.95
26-03-2017,19 - 20,280.71,281,281,281,281,281,330.38,330.38,281,281,281,281,281,229.72,281,281,281
26-03-2017,20 - 21,281.67,282.72,282.72,282.72,282.72,282.72,317.32,317.32,283.57,283.57,283.57,282.72,282.72,230,282.72,282.72,282.72
26-03-2017,21 - 22,278.52,272.33,272.33,272.33,272.33,272.33,284.34,284.34,284.34,284.34,284.34,272.33,272.33,229.53,272.33,272.33,272.33
26-03-2017,22 - 23,274.61,266.8,266.8,266.8,266.8,266.8,282.33,282.33,282.33,282.33,282.33,267.75,267.75,229.34,266.8,266.8,266.8
26-03-2017,23 - 00,268.32,247.54,247.54,247.54,247.54,247.54,279,279,279,279,279,264.7,264.7,228.96,247.54,247.54,247.54
27-03-2017,00 - 01,265.56,242.78,242.78,242.78,242.78,242.78,269.28,269.28,276.71,276.71,276.71,254.69,254.69,229.91,242.78,242.78,242.78
27-03-2017,01 - 02,255.84,229.34,229.34,229.34,229.34,229.34,269.47,269.47,270.23,270.23,270.23,248.21,248.21,229.34,229.34,229.34,229.34
27-03-2017,02 - 03,255.55,229.72,229.72,229.72,229.72,229.72,269.75,229.72,269.75,269.75,269.75,246.02,246.02,229.43,229.72,229.72,229.72
27-03-2017,03 - 04,253.83,239.82,239.82,239.82,239.82,239.82,256.22,239.82,267.08,267.08,267.08,244.59,244.59,229.53,239.82,239.82,239.82
27-03-2017,04 - 05,262.03,254.6,254.6,254.6,254.6,254.6,257.93,254.6,271.56,271.56,271.56,254.6,254.6,229.72,254.6,254.6,254.6
27-03-2017,05 - 06,275.19,280.05,280.05,280.05,280.05,280.05,286.91,286.91,280.05,280.05,280.05,280.05,280.05,229.34,280.05,280.05,280.05
27-03-2017,06 - 07,287.96,292.53,292.53,292.53,292.53,292.53,310.17,310.17,292.53,292.53,292.53,292.53,292.53,234.96,292.53,292.53,292.53
27-03-2017,07 - 08,304.64,326.75,326.75,326.75,326.75,326.75,339.05,339.05,303.5,303.5,303.5,326.75,326.75,236.11,326.75,326.75,326.75
27-03-2017,08 - 09,318.65,348.3,348.3,348.3,348.3,348.3,348.3,348.3,303.88,303.88,303.88,348.3,348.3,237.63,348.3,348.3,348.3
27-03-2017,09 - 10,309.02,339.81,339.81,339.81,339.81,339.81,339.81,339.81,302.73,302.73,302.73,339.81,339.81,237.63,339.81,339.81,339.81
27-03-2017,10 - 11,302.64,324.94,324.94,324.94,324.94,324.94,324.94,324.94,294.82,294.82,294.82,324.94,324.94,237.34,324.94,324.94,324.94
27-03-2017,11 - 12,294.25,309.21,309.21,309.21,309.21,309.21,309.21,309.21,293.01,293.01,293.01,309.21,309.21,237.34,309.21,309.21,309.21
27-03-2017,12 - 13,285.29,290.15,290.15,290.15,290.15,290.15,290.15,290.15,286.24,286.24,286.24,290.15,290.15,237.15,290.15,290.15,290.15
27-03-2017,13 - 14,281.1,282.81,282.81,282.81,282.81,282.81,282.81,282.81,282.81,282.81,282.81,282.81,282.81,236.87,282.81,282.81,282.81
27-03-2017,14 - 15,275.19,277.47,277.47,277.47,277.47,277.47,277.47,277.47,277.47,277.47,277.47,277.47,277.47,236.87,277.47,277.47,277.47
27-03-2017,15 - 16,273.57,275.66,275.66,275.66,275.66,275.66,275.66,275.66,275.66,275.66,275.66,275.66,275.66,236.77,275.66,275.66,275.66
27-03-2017,16 - 17,275.66,278.14,278.14,278.14,278.14,278.14,278.14,278.14,278.14,278.14,278.14,278.14,278.14,236.68,278.14,278.14,278.14
27-03-2017,17 - 18,281.19,283,283,283,283,283,283,283,283,283,283,283,283,236.58,283,283,283
27-03-2017,18 - 19,283.19,285.1,285.1,285.1,285.1,285.1,285.1,285.1,285.1,285.1,285.1,285.1,285.1,236.87,285.1,285.1,285.1
27-03-2017,19 - 20,284.91,286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,286.81,236.77,286.81,286.81,286.81
27-03-2017,20 - 21,282.91,284.91,284.91,284.91,284.91,284.91,284.91,284.91,284.91,284.91,284.91,284.91,284.91,236.68,284.91,284.91,284.91
27-03-2017,21 - 22,282.05,284.05,284.05,284.05,284.05,284.05,284.05,284.05,284.05,284.05,284.05,284.05,284.05,236.68,284.05,284.05,284.05
27-03-2017,22 - 23,279,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,281.29,230.96,281.29,281.29,281.29
27-03-2017,23 - 00,271.66,271.66,271.66,271.66,271.66,271.66,275.28,271.66,275.28,275.28,275.28,271.66,271.66,230.39,271.66,271.66,271.66
28-03-2017,00 - 01,265.35,230.62,230.62,230.62,230.62,230.62,273.94,230.62,273.84,273.84,273.84,262.77,262.77,230.62,230.62,230.62,230.62
28-03-2017,01 - 02,260.29,231.67,231.67,231.67,231.67,231.67,267.83,231.67,268.78,268.78,268.78,258.57,258.57,231.67,231.67,231.67,231.67
28-03-2017,02 - 03,260.2,235.2,235.2,235.2,235.2,235.2,261.72,235.2,268.21,268.21,268.21,258.38,258.38,232.24,235.2,235.2,235.2
28-03-2017,03 - 04,262.39,248.37,248.37,248.37,248.37,248.37,259.91,248.37,268.5,268.5,268.5,258.48,258.48,231.57,243.98,243.98,243.98
28-03-2017,04 - 05,267.07,264.49,264.49,264.49,264.49,264.49,264.49,264.49,272.03,272.03,272.03,264.49,264.49,232.62,264.49,264.49,264.49
28-03-2017,05 - 06,275.65,277.28,277.28,277.28,277.28,277.28,277.28,277.28,277.28,277.28,277.28,277.28,277.28,232.72,277.28,277.28,277.28
28-03-2017,06 - 07,297.41,304.66,304.66,304.66,304.66,304.66,320.4,304.66,297.41,297.41,297.41,304.66,304.66,226.9,304.66,304.66,304.66
28-03-2017,07 - 08,333.28,389.77,389.77,389.77,389.77,389.77,421.93,437.57,303.23,303.23,303.23,389.77,389.77,228.42,389.77,389.77,389.77
28-03-2017,08 - 09,391.68,463.81,463.81,463.81,463.81,463.81,477.08,477.08,303.99,303.99,303.99,463.81,463.81,229.19,463.81,463.81,463.81
28-03-2017,09 - 10,323.55,400.74,400.74,400.74,400.74,400.74,410.57,410.57,303.42,303.42,303.42,400.74,400.74,229.19,400.74,400.74,400.74
28-03-2017,10 - 11,314.87,371.93,371.93,371.93,371.93,371.93,381.09,381.09,302.66,302.66,302.66,371.93,371.93,229.09,371.93,371.93,371.93
28-03-2017,11 - 12,310.1,348.26,348.26,348.26,348.26,348.26,356.85,356.85,302.47,302.47,302.47,348.26,348.26,228.61,348.26,348.26,348.26
28-03-2017,12 - 13,297.22,308.1,308.1,308.1,308.1,308.1,308.1,308.1,298.27,298.27,298.27,308.1,308.1,228.61,308.1,308.1,308.1
28-03-2017,13 - 14,288.73,293.02,293.02,293.02,293.02,293.02,293.02,293.02,290.44,290.44,290.44,293.02,293.02,228.42,293.02,293.02,293.02
28-03-2017,14 - 15,284.15,286.05,286.05,286.05,286.05,286.05,286.05,286.05,286.05,286.05,286.05,286.05,286.05,228.42,286.05,286.05,286.05
28-03-2017,15 - 16,284.53,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,286.25,228.61,286.25,286.25,286.25
28-03-2017,16 - 17,285.2,286.72,286.72,286.72,286.72,286.72,286.72,286.72,286.72,286.72,286.72,286.72,286.72,228.71,286.72,286.72,286.72
28-03-2017,17 - 18,297.89,299.51,299.51,299.51,299.51,299.51,306.85,306.85,297.03,297.03,297.03,299.51,299.51,235.68,299.51,299.51,299.51
28-03-2017,18 - 19,316.49,348.74,348.74,348.74,348.74,348.74,357.42,357.42,299.6,299.6,299.6,348.74,348.74,235.96,348.74,348.74,348.74
28-03-2017,19 - 20,324.12,385.57,385.57,385.57,385.57,385.57,395.11,395.11,298.74,298.74,298.74,385.57,385.57,236.06,385.57,385.57,385.57
28-03-2017,20 - 21,322.98,352.84,352.84,352.84,352.84,352.84,391.3,391.3,298.94,298.94,298.94,352.84,352.84,235.77,352.84,352.84,352.84
28-03-2017,21 - 22,307.14,311.53,311.53,311.53,311.53,311.53,347.31,347.31,299.98,299.98,299.98,311.53,311.53,235.77,311.53,311.53,311.53
28-03-2017,22 - 23,292.07,290.63,290.63,290.63,290.63,290.63,320.21,320.21,290.63,290.63,290.63,290.63,290.63,235.39,290.63,290.63,290.63
28-03-2017,23 - 00,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.75,275.94,275.94,275.94,275.75,275.75,234.82,275.75,275.75,275.75
29-03-2017,00 - 01,264.73,267.49,267.49,267.49,267.49,267.49,267.49,267.49,267.49,267.49,267.49,267.49,267.49,234.22,267.49,267.49,267.49
29-03-2017,01 - 02,258.53,260.91,260.91,260.91,260.91,260.91,254.62,254.62,260.91,260.91,260.91,260.91,260.91,233.93,260.91,260.91,260.91
29-03-2017,02 - 03,256.15,258.53,258.53,258.53,258.53,258.53,254.34,254.34,258.53,258.53,258.53,258.53,258.53,233.74,258.53,258.53,258.53
29-03-2017,03 - 04,253.67,256.34,256.34,256.34,256.34,256.34,256.34,256.34,256.72,256.72,256.72,256.72,256.72,233.74,256.34,256.34,256.34
29-03-2017,04 - 05,258.15,259.29,259.29,259.29,259.29,259.29,248.71,248.71,259.29,259.29,259.29,259.29,259.29,233.65,259.29,259.29,259.29
29-03-2017,05 - 06,273.11,278.36,278.36,278.36,278.36,278.36,256.91,256.91,278.36,278.36,278.36,278.36,278.36,234.13,278.36,278.36,278.36
29-03-2017,06 - 07,295.71,325.64,325.64,325.64,325.64,325.64,325.64,325.64,290.75,290.75,290.75,325.64,325.64,234.7,325.64,325.64,325.64
29-03-2017,07 - 08,322.78,377.12,377.12,377.12,377.12,377.12,377.12,377.12,298.38,298.38,298.38,377.12,377.12,236.03,377.12,377.12,377.12
29-03-2017,08 - 09,326.31,388.56,388.56,388.56,388.56,388.56,379.21,379.21,301.14,301.14,301.14,388.56,388.56,237.27,388.56,388.56,388.56
29-03-2017,09 - 10,314.96,390.94,390.94,390.94,390.94,390.94,321.92,321.92,298,298,298,390.94,390.94,237.27,390.94,390.94,390.94
29-03-2017,10 - 11,306.29,370.64,370.64,370.64,370.64,370.64,302.76,302.76,294.75,294.75,294.75,370.64,370.64,237.27,370.64,370.64,370.64
29-03-2017,11 - 12,303.72,360.63,360.63,360.63,360.63,360.63,290.94,290.94,290.94,290.94,290.94,360.63,360.63,236.99,360.63,360.63,360.63
29-03-2017,12 - 13,304.48,361.87,361.87,361.87,361.87,361.87,288.75,288.75,288.75,288.75,288.75,361.87,361.87,236.79,361.87,361.87,361.87
29-03-2017,13 - 14,302.19,361.67,361.67,361.67,361.67,361.67,286.27,286.27,286.27,286.27,286.27,361.67,361.67,236.7,361.67,361.67,361.67
29-03-2017,14 - 15,296.76,341.75,341.75,341.75,341.75,341.75,285.51,285.51,285.51,285.51,285.51,341.75,341.75,236.51,341.75,341.75,341.75
29-03-2017,15 - 16,286.84,318.49,318.49,318.49,318.49,318.49,283.6,283.6,283.6,283.6,283.6,318.49,318.49,236.6,318.49,318.49,318.49
29-03-2017,16 - 17,285.98,310.01,310.01,310.01,310.01,310.01,292.18,292.18,284.46,284.46,284.46,310.01,310.01,236.22,310.01,310.01,310.01
29-03-2017,17 - 18,291.32,314.68,314.68,314.68,314.68,314.68,302.95,302.95,286.56,286.56,286.56,314.68,314.68,236.13,314.68,314.68,314.68
29-03-2017,18 - 19,302.09,330.22,330.22,330.22,330.22,330.22,330.22,330.22,286.65,286.65,286.65,330.22,330.22,236.41,330.22,330.22,330.22
29-03-2017,19 - 20,314.68,376.55,376.55,376.55,376.55,376.55,376.55,376.55,286.46,286.46,286.46,376.55,376.55,236.6,376.55,376.55,376.55
29-03-2017,20 - 21,310.1,387.32,387.32,387.32,387.32,387.32,387.32,387.32,287.03,287.03,287.03,387.32,387.32,236.7,387.32,387.32,387.32
29-03-2017,21 - 22,304.38,358.62,358.62,358.62,358.62,358.62,358.62,358.62,286.75,286.75,286.75,358.62,358.62,236.7,358.62,358.62,358.62
29-03-2017,22 - 23,292.18,327.17,327.17,327.17,327.17,327.17,327.17,327.17,285.22,285.22,285.22,327.17,327.17,236.51,327.17,327.17,327.17
29-03-2017,23 - 00,282.93,285.89,285.89,285.89,285.89,285.89,285.89,285.89,283.51,283.51,283.51,285.89,285.89,235.94,285.89,285.89,285.89
30-03-2017,00 - 01,272.6,274.42,274.42,274.42,274.42,274.42,274.42,274.42,274.42,274.42,274.42,274.42,274.42,236.46,271.07,271.07,271.07
30-03-2017,01 - 02,265.24,267.91,267.91,267.91,267.91,267.91,267.91,267.91,267.91,267.91,267.91,267.91,267.91,236.26,267.91,267.91,267.91
30-03-2017,02 - 03,258.83,261.03,261.03,261.03,261.03,261.03,261.03,261.03,261.03,261.03,261.03,261.03,261.03,236.26,261.03,261.03,261.03
30-03-2017,03 - 04,258.45,260.55,260.55,260.55,260.55,260.55,260.55,260.55,260.55,260.55,260.55,260.55,260.55,236.26,260.55,260.55,260.55
30-03-2017,04 - 05,261.99,264.76,264.76,264.76,264.76,264.76,264.76,264.76,264.76,264.76,264.76,264.76,264.76,236.36,264.76,264.76,264.76
30-03-2017,05 - 06,274.03,275.47,275.47,275.47,275.47,275.47,275.47,275.47,275.47,275.47,275.47,275.47,275.47,236.55,275.47,275.47,275.47
30-03-2017,06 - 07,300.71,341.44,341.44,341.44,341.44,341.44,341.44,341.44,304.25,286.65,286.65,341.44,341.44,237.13,341.44,341.44,341.44
30-03-2017,07 - 08,335.23,411.72,411.72,411.72,411.72,411.72,411.72,411.72,293.35,293.35,293.35,411.72,411.72,237.99,411.72,411.72,411.72
