Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,
Preliminary prices in purple,,,,,,,,,,,,,,,,,,
Data was last updated 23-06-2019,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
16-03-2019,00 - 01,422.13,428.63,428.63,428.63,428.63,428.63,-10.49,53.16,433.04,433.04,433.04,432.1,432.1,432.1,428.63,428.63,428.63
16-03-2019,01 - 02,415.32,422.55,422.55,422.55,422.55,422.55,-28.1,-24.75,431.78,431.78,431.78,430.63,430.63,430.63,422.55,422.55,422.55
16-03-2019,02 - 03,417.31,420.35,420.35,420.35,420.35,420.35,0.1,0.1,432.2,432.2,432.2,430.1,430.1,430.1,420.35,420.35,420.35
16-03-2019,03 - 04,412.59,419.3,419.3,419.3,419.3,419.3,-20.55,-20.55,427.06,427.06,427.06,427.06,427.06,427.06,419.3,419.3,419.3
16-03-2019,04 - 05,420.14,426.33,426.33,426.33,426.33,426.33,21.18,21.18,428.22,428.22,428.22,428.22,428.22,428.22,426.33,426.33,426.33
16-03-2019,05 - 06,420.77,423.71,423.71,423.71,423.71,423.71,24.43,24.43,429.47,429.47,429.47,429.47,429.47,429.47,423.71,423.71,423.71
16-03-2019,06 - 07,422.87,423.6,423.6,423.6,423.6,423.6,104.54,104.54,433.77,433.77,433.77,428.22,428.22,428.22,423.6,423.6,423.6
16-03-2019,07 - 08,427.06,427.9,427.9,427.9,427.9,427.9,226.38,226.38,431.47,431.47,431.47,430.1,430.1,430.1,427.9,427.9,427.9
16-03-2019,08 - 09,430,427.69,427.69,427.69,427.69,427.69,292.85,292.85,433.35,433.35,433.35,432.41,432.41,432.41,427.69,427.69,427.69
16-03-2019,09 - 10,434.51,434.93,434.93,434.93,434.93,434.93,358.38,358.38,437.23,437.23,437.23,434.93,434.93,434.93,434.93,434.93,434.93
16-03-2019,10 - 11,435.66,438.28,438.28,438.28,438.28,438.28,357.96,438.28,438.28,438.28,438.28,438.28,438.28,438.28,438.28,438.28,438.28
16-03-2019,11 - 12,434.51,434.19,434.19,434.19,434.19,434.19,334.58,434.19,437.97,437.97,437.97,434.19,434.19,434.19,434.19,434.19,434.19
16-03-2019,12 - 13,429.05,420.88,420.88,420.88,420.88,420.88,334.06,420.88,433.35,433.35,433.35,430.42,430.42,430.42,420.88,420.88,420.88
16-03-2019,13 - 14,420.88,404.41,404.41,404.41,404.41,404.41,357.34,404.41,430.73,430.73,430.73,428.22,428.22,428.22,404.41,404.41,404.41
16-03-2019,14 - 15,419.51,404.41,404.41,404.41,404.41,404.41,404.41,404.41,428.95,428.95,428.95,426.54,426.54,426.54,404.41,404.41,404.41
16-03-2019,15 - 16,424.13,422.34,422.34,422.34,422.34,422.34,420.25,422.34,424.34,424.34,424.34,425.91,425.91,425.91,422.34,422.34,422.34
16-03-2019,16 - 17,431.05,431.47,431.47,431.47,431.47,431.47,419.51,431.47,431.47,431.47,431.47,431.47,431.47,431.47,431.47,431.47,431.47
16-03-2019,17 - 18,439.96,440.48,440.48,440.48,440.48,440.48,429.68,440.48,440.48,440.48,440.48,440.48,440.48,440.48,440.48,440.48,440.48
16-03-2019,18 - 19,448.45,449.82,449.82,449.82,449.82,449.82,419.93,449.82,449.82,449.82,449.82,449.82,449.82,449.82,449.82,449.82,449.82
16-03-2019,19 - 20,439.54,443.73,443.73,443.73,443.73,443.73,296.42,443.73,443.73,443.73,443.73,443.73,443.73,443.73,443.73,443.73,443.73
16-03-2019,20 - 21,430.42,433.35,433.35,433.35,433.35,433.35,238.85,433.35,433.35,433.35,433.35,433.35,433.35,433.35,433.35,433.35,433.35
16-03-2019,21 - 22,425.59,430.52,430.52,430.52,430.52,430.52,60.19,430.52,430.52,430.52,430.52,430.52,430.52,430.52,430.52,430.52,430.52
16-03-2019,22 - 23,422.13,426.22,426.22,426.22,426.22,426.22,95.31,426.22,426.22,426.22,426.22,426.22,426.22,426.22,426.22,426.22,426.22
16-03-2019,23 - 00,412.91,417.63,417.63,417.63,417.63,417.63,22.02,404.1,417.63,417.63,417.63,417.63,417.63,417.63,417.63,417.63,417.63
17-03-2019,00 - 01,379.94,381.51,381.51,381.51,381.51,381.51,-24.07,-24.07,412.5,412.5,412.5,412.5,412.5,412.5,381.51,381.51,381.51
17-03-2019,01 - 02,372.51,373.46,373.46,373.46,373.46,373.46,-34.96,-34.96,409.04,409.04,409.04,409.04,409.04,409.04,373.46,373.46,373.46
17-03-2019,02 - 03,361.21,367.07,367.07,367.07,367.07,367.07,-97.66,-97.66,407.79,407.79,407.79,407.79,407.79,407.79,367.07,367.07,367.07
17-03-2019,03 - 04,340.8,356.29,356.29,356.29,356.29,356.29,-141.62,-141.62,407.16,407.16,407.16,407.16,407.16,407.16,356.29,356.29,356.29
17-03-2019,04 - 05,357.02,357.65,357.65,357.65,357.65,357.65,-65.21,-65.21,407.37,407.37,407.37,407.37,407.37,407.37,357.65,357.65,357.65
17-03-2019,05 - 06,356.29,351.27,351.27,351.27,351.27,351.27,-103.62,-103.62,408.41,408.41,408.41,408.41,408.41,408.41,351.27,351.27,351.27
17-03-2019,06 - 07,356.19,328.03,328.03,328.03,328.03,328.03,-119.01,-119.01,417.73,417.73,417.73,407.47,407.47,407.47,328.03,328.03,328.03
17-03-2019,07 - 08,366.44,333.89,333.89,333.89,333.89,333.89,-69.19,-69.19,420.66,420.66,420.66,412.81,412.81,412.81,333.89,333.89,333.89
17-03-2019,08 - 09,376.6,363.72,363.72,363.72,363.72,363.72,-25.22,-25.22,422.65,422.65,422.65,412.92,412.92,412.92,363.72,363.72,363.72
17-03-2019,09 - 10,395.44,390.2,390.2,390.2,390.2,390.2,-34.54,18.94,426.31,426.31,426.31,416.68,416.68,416.68,390.2,390.2,390.2
17-03-2019,10 - 11,396.59,389.99,389.99,389.99,389.99,389.99,-69.71,27.21,428.41,428.41,428.41,417.21,417.21,417.21,389.99,389.99,389.99
17-03-2019,11 - 12,393.03,376.49,376.49,376.49,376.49,376.49,-7.85,27.11,428.41,428.41,428.41,411.45,411.45,411.45,376.49,376.49,376.49
17-03-2019,12 - 13,375.03,367.38,367.38,367.38,367.38,367.38,-73.9,26.69,426.31,426.31,426.31,410.4,410.4,410.4,367.38,367.38,367.38
17-03-2019,13 - 14,371.68,367.7,367.7,367.7,367.7,367.7,-104.56,-24.39,425.27,425.27,425.27,408.83,408.83,408.83,367.7,367.7,367.7
17-03-2019,14 - 15,366.97,364.56,364.56,364.56,364.56,364.56,-139.73,-24.91,424.22,424.22,424.22,406.64,406.64,406.64,364.56,364.56,364.56
17-03-2019,15 - 16,367.8,363.83,363.83,363.83,363.83,363.83,-116.08,-24.28,423.8,423.8,423.8,409.78,409.78,409.78,363.83,363.83,363.83
17-03-2019,16 - 17,373.46,368.01,368.01,368.01,368.01,368.01,-71.17,-23.97,424.43,424.43,424.43,410.19,410.19,410.19,368.01,368.01,368.01
17-03-2019,17 - 18,409.46,390.83,390.83,390.83,390.83,390.83,55.79,110.11,430.5,430.5,430.5,413.33,413.33,413.33,390.83,390.83,390.83
17-03-2019,18 - 19,419.09,417.63,417.63,417.63,417.63,417.63,302.18,302.18,438.04,438.04,438.04,418.99,418.99,418.99,417.63,417.63,417.63
17-03-2019,19 - 20,424.32,400.98,400.98,400.98,400.98,400.98,383.71,383.71,446.1,446.1,446.1,420.97,420.97,420.97,400.98,400.98,400.98
17-03-2019,20 - 21,413.23,367.91,367.91,367.91,367.91,367.91,320.7,320.7,442.12,442.12,442.12,427.57,427.57,427.57,367.91,367.91,367.91
17-03-2019,21 - 22,398.05,359.64,359.64,359.64,359.64,359.64,244.3,244.3,434.06,434.06,434.06,425.06,425.06,425.06,359.64,359.64,359.64
17-03-2019,22 - 23,388.95,333.68,333.68,333.68,333.68,333.68,271.51,271.51,425.16,425.16,425.16,422.96,422.96,422.96,333.68,333.68,333.68
17-03-2019,23 - 00,377.85,242.73,242.73,242.73,242.73,242.73,180.24,180.24,427.15,427.15,427.15,419.61,419.61,419.61,242.73,242.73,242.73
18-03-2019,00 - 01,389.68,319.87,319.87,319.87,319.87,319.87,184.74,184.74,421.71,421.71,421.71,416.16,416.16,416.16,319.87,319.87,319.87
18-03-2019,01 - 02,375.65,304.58,304.58,304.58,304.58,304.58,134.6,134.6,419.82,419.82,419.82,411.87,411.87,411.87,304.58,304.58,304.58
18-03-2019,02 - 03,374.19,288.57,288.57,288.57,288.57,288.57,149.36,149.36,418.57,418.57,418.57,411.24,411.24,411.24,288.57,288.57,288.57
18-03-2019,03 - 04,375.03,303.96,303.96,303.96,303.96,303.96,151.25,151.25,416.58,416.58,416.58,411.87,411.87,411.87,303.96,303.96,303.96
18-03-2019,04 - 05,390.93,381.2,381.2,381.2,381.2,381.2,63.11,63.11,410.3,410.3,410.3,410.3,410.3,410.3,381.2,381.2,381.2
18-03-2019,05 - 06,425.48,428.82,428.82,428.82,428.82,428.82,235.61,235.61,428.82,428.82,428.82,428.82,428.82,428.82,428.82,428.82,428.82
18-03-2019,06 - 07,445.78,446.3,446.3,446.3,446.3,446.3,431.96,446.3,446.3,446.3,446.3,446.3,446.3,446.3,446.3,446.3,446.3
18-03-2019,07 - 08,469.75,470.06,470.06,470.06,470.06,475.82,485.35,470.06,470.06,470.06,470.06,470.06,470.06,470.06,475.82,475.82,475.82
18-03-2019,08 - 09,462.95,462.84,462.84,462.84,462.84,482.1,461.9,462.84,462.84,462.84,462.84,462.84,462.84,462.84,482.1,482.1,482.1
18-03-2019,09 - 10,452.58,452.27,452.27,452.27,452.27,481.89,444.52,452.27,452.27,452.27,452.27,452.27,452.27,452.27,481.89,481.89,481.89
18-03-2019,10 - 11,447.04,448.82,448.82,448.82,448.82,475.61,347.29,448.82,448.82,448.82,448.82,448.82,448.82,448.82,475.61,475.61,475.61
18-03-2019,11 - 12,443.06,444.21,444.21,444.21,444.21,481.58,335.25,444.21,444.21,444.21,444.21,444.21,444.21,444.21,481.58,481.58,481.58
18-03-2019,12 - 13,441.8,443.06,443.06,443.06,443.06,481.79,290.04,443.06,443.06,443.06,443.06,443.06,443.06,443.06,481.79,481.79,481.79
18-03-2019,13 - 14,441.28,442.95,442.95,442.95,442.95,467.34,323.63,442.95,442.95,442.95,442.95,442.95,442.95,442.95,467.34,467.34,467.34
18-03-2019,14 - 15,439.4,441.28,441.28,441.28,441.28,451.75,323.84,441.28,441.28,441.28,441.28,441.28,441.28,441.28,451.75,451.75,451.75
18-03-2019,15 - 16,438.77,440.55,440.55,440.55,440.55,444.63,324.26,440.55,440.55,440.55,440.55,440.55,440.55,440.55,444.63,444.63,444.63
18-03-2019,16 - 17,440.23,441.59,441.59,441.59,441.59,455.62,372.3,441.59,441.59,441.59,441.59,441.59,441.59,441.59,455.62,455.62,455.62
18-03-2019,17 - 18,450.91,450.49,450.49,450.49,450.49,471.74,439.08,450.49,450.49,450.49,450.49,450.49,450.49,450.49,471.74,471.74,471.74
18-03-2019,18 - 19,468.7,467.34,467.34,467.34,467.34,505.44,478.75,467.34,467.34,467.34,467.34,467.34,467.34,467.34,505.44,505.44,505.44
18-03-2019,19 - 20,470.9,471.32,471.32,471.32,471.32,471.32,471.32,471.32,471.32,471.32,471.32,471.32,471.32,471.32,471.32,471.32,471.32
18-03-2019,20 - 21,463.05,463.16,463.16,463.16,463.16,463.16,463.16,463.16,463.16,463.16,463.16,463.16,463.16,463.16,463.16,463.16,463.16
18-03-2019,21 - 22,449.65,449.65,449.65,449.65,449.65,449.65,449.65,449.65,449.65,449.65,449.65,449.65,449.65,449.65,449.65,449.65,449.65
18-03-2019,22 - 23,440.13,436.47,436.47,436.47,436.47,436.47,436.47,436.47,442.33,442.33,442.33,436.47,436.47,436.47,436.47,436.47,436.47
18-03-2019,23 - 00,423.17,384.86,384.86,384.86,384.86,384.86,384.86,384.86,440.44,440.44,440.44,424.64,424.64,424.64,384.86,384.86,384.86
19-03-2019,00 - 01,425.15,408.93,408.93,408.93,408.93,408.93,408.93,408.93,440.32,440.32,440.32,414.89,414.89,414.89,408.93,408.93,408.93
19-03-2019,01 - 02,423.16,402.76,402.76,402.76,402.76,402.76,402.76,402.76,439.27,439.27,439.27,412.7,412.7,412.7,402.76,402.76,402.76
19-03-2019,02 - 03,422.43,391.87,391.87,391.87,391.87,391.87,391.87,391.87,438.02,438.02,438.02,412.28,412.28,412.28,391.87,391.87,391.87
19-03-2019,03 - 04,422.01,381.62,381.62,381.62,381.62,381.62,381.62,381.62,438.44,438.44,438.44,411.96,411.96,411.96,381.62,381.62,381.62
19-03-2019,04 - 05,426.93,422.64,422.64,422.64,422.64,422.64,422.64,422.64,439.17,439.17,439.17,422.64,422.64,422.64,422.64,422.64,422.64
19-03-2019,05 - 06,444.93,447.44,447.44,447.44,447.44,447.44,431.64,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44
19-03-2019,06 - 07,475.48,475.69,475.69,475.69,475.69,475.69,491.38,475.69,475.69,475.69,475.69,475.69,475.69,475.69,475.69,475.69,475.69
19-03-2019,07 - 08,533.14,536.48,536.48,536.48,536.48,536.48,536.48,536.48,536.48,536.48,536.48,536.48,536.48,536.48,536.48,536.48,536.48
19-03-2019,08 - 09,565.36,569.03,569.03,569.03,569.03,569.03,569.03,569.03,569.03,569.03,569.03,569.03,569.03,569.03,569.03,569.03,569.03
19-03-2019,09 - 10,517.44,519.95,519.95,519.95,519.95,519.95,519.95,519.95,519.95,519.95,519.95,519.95,519.95,519.95,519.95,519.95,519.95
19-03-2019,10 - 11,483.96,484.58,484.58,484.58,484.58,484.58,484.58,484.58,484.58,484.58,484.58,484.58,484.58,484.58,484.58,484.58,484.58
19-03-2019,11 - 12,470.04,470.14,470.14,470.14,470.14,470.14,470.14,470.14,470.14,470.14,470.14,470.14,470.14,470.14,470.14,470.14,470.14
19-03-2019,12 - 13,464.39,464.39,464.39,464.39,464.39,467.32,464.39,464.39,464.39,464.39,464.39,464.39,464.39,464.39,467.32,467.32,467.32
19-03-2019,13 - 14,459.99,459.89,459.89,459.89,459.89,466.9,459.89,459.89,459.89,459.89,459.89,459.89,459.89,459.89,466.9,466.9,466.9
19-03-2019,14 - 15,457.69,457.8,457.8,457.8,457.8,458.63,457.8,457.8,457.8,457.8,457.8,457.8,457.8,457.8,458.63,458.63,458.63
19-03-2019,15 - 16,458.95,459.16,459.16,459.16,459.16,459.16,459.16,459.16,459.16,459.16,459.16,459.16,459.16,459.16,459.16,459.16,459.16
19-03-2019,16 - 17,466.69,466.79,466.79,466.79,466.79,466.79,466.79,466.79,466.79,466.79,466.79,466.79,466.79,466.79,466.79,466.79,466.79
19-03-2019,17 - 18,511.37,512.31,512.31,512.31,512.31,512.31,512.31,512.31,512.31,512.31,512.31,512.31,512.31,512.31,512.31,512.31,512.31
19-03-2019,18 - 19,574.68,577.29,577.29,577.29,577.29,577.29,577.29,577.29,577.29,577.29,577.29,577.29,577.29,577.29,577.29,577.29,577.29
19-03-2019,19 - 20,617.89,620.2,620.2,620.2,620.2,620.2,620.2,620.2,620.2,620.2,620.2,620.2,620.2,620.2,620.2,620.2,620.2
19-03-2019,20 - 21,529.89,532.3,532.3,532.3,532.3,532.3,532.3,532.3,532.3,532.3,532.3,532.3,532.3,532.3,532.3,532.3,532.3
19-03-2019,21 - 22,474.12,474.54,474.54,474.54,474.54,474.54,474.54,474.54,474.54,474.54,474.54,474.54,474.54,474.54,474.54,474.54,474.54
19-03-2019,22 - 23,457.27,457.38,457.38,457.38,457.38,457.38,467.95,457.38,457.38,457.38,457.38,457.38,457.38,457.38,457.38,457.38,457.38
19-03-2019,23 - 00,440.11,440.43,440.43,440.43,440.43,440.43,429.86,440.43,440.43,440.43,440.43,440.43,440.43,440.43,440.43,440.43,440.43
20-03-2019,00 - 01,429.13,427.66,427.66,427.66,427.66,427.66,400.46,427.66,431.64,431.64,431.64,427.66,427.66,427.66,427.66,427.66,427.66
20-03-2019,01 - 02,414.9,407.58,407.58,407.58,407.58,407.58,379.75,379.75,421.07,421.07,421.07,407.58,407.58,407.58,407.58,407.58,407.58
20-03-2019,02 - 03,399.1,366.67,366.67,366.67,366.67,366.67,366.67,366.67,419.82,419.82,419.82,371.28,371.28,371.28,366.67,366.67,366.67
20-03-2019,03 - 04,397.95,359.14,359.14,359.14,359.14,359.14,359.14,359.14,419.82,419.82,419.82,370.02,370.02,370.02,359.14,359.14,359.14
20-03-2019,04 - 05,403.5,397.11,397.11,397.11,397.11,397.11,362.91,362.91,416.89,416.89,416.89,397.11,397.11,397.11,397.11,397.11,397.11
20-03-2019,05 - 06,427.66,429.44,429.44,429.44,429.44,429.44,389.16,400.25,429.44,429.44,429.44,429.44,429.44,429.44,429.44,429.44,429.44
20-03-2019,06 - 07,445.34,445.55,445.55,445.55,445.55,445.55,456.74,445.55,445.55,445.55,445.55,445.55,445.55,445.55,445.55,445.55,445.55
20-03-2019,07 - 08,461.56,461.35,461.35,461.35,461.35,461.35,490.54,490.54,461.35,461.35,461.35,461.35,461.35,461.35,461.35,461.35,461.35
20-03-2019,08 - 09,458.84,458.73,458.73,458.73,458.73,467.31,458.73,458.73,458.73,458.73,458.73,458.73,458.73,458.73,467.31,467.31,467.31
20-03-2019,09 - 10,449,448.58,448.58,448.58,448.58,468.67,448.58,448.58,448.58,448.58,448.58,448.58,448.58,448.58,468.67,468.67,468.67
20-03-2019,10 - 11,440.84,440.74,440.74,440.74,440.74,458.21,440.74,440.74,440.74,440.74,440.74,440.74,440.74,440.74,458.21,458.21,458.21
20-03-2019,11 - 12,434.67,434.57,434.57,434.57,434.57,439.38,434.57,434.57,434.57,434.57,434.57,434.57,434.57,434.57,439.38,439.38,439.38
20-03-2019,12 - 13,429.44,429.65,429.65,429.65,429.65,429.65,429.65,429.65,429.65,429.65,429.65,429.65,429.65,429.65,429.65,429.65,429.65
20-03-2019,13 - 14,427.03,428.19,428.19,428.19,428.19,428.19,407.79,428.19,428.19,428.19,428.19,428.19,428.19,428.19,428.19,428.19,428.19
20-03-2019,14 - 15,427.77,429.23,429.23,429.23,429.23,429.23,399.21,429.23,429.23,429.23,429.23,429.23,429.23,429.23,429.23,429.23,429.23
20-03-2019,15 - 16,432.16,432.68,432.68,432.68,432.68,432.68,422.22,432.68,432.68,432.68,432.68,432.68,432.68,432.68,432.68,432.68,432.68
20-03-2019,16 - 17,439.9,440.42,440.42,440.42,440.42,440.42,440.42,440.42,440.42,440.42,440.42,440.42,440.42,440.42,440.42,440.42,440.42
20-03-2019,17 - 18,456.12,452.14,452.14,456.74,456.74,456.74,475.89,475.89,456.74,456.74,456.74,452.14,452.14,452.14,456.74,456.74,456.74
20-03-2019,18 - 19,465.53,451.83,451.83,470.34,470.34,470.34,511.98,511.98,470.34,470.34,470.34,451.83,451.83,451.83,470.34,470.34,470.34
20-03-2019,19 - 20,457.69,452.04,452.04,458.52,458.52,458.52,458.52,458.52,458.52,458.52,458.52,452.04,452.04,452.04,458.52,458.52,458.52
20-03-2019,20 - 21,451.1,451.3,451.3,451.3,451.3,451.3,451.3,451.3,451.3,451.3,451.3,451.3,451.3,451.3,451.3,451.3,451.3
20-03-2019,21 - 22,445.97,442.31,442.31,442.31,442.31,442.31,451.2,451.2,447.96,447.96,447.96,442.31,442.31,442.31,442.31,442.31,442.31
20-03-2019,22 - 23,435.61,431.32,431.32,431.32,431.32,431.32,449.53,449.53,438.96,438.96,438.96,431.32,431.32,431.32,431.32,431.32,431.32
20-03-2019,23 - 00,420.76,413.33,413.33,413.33,413.33,413.33,415.95,415.95,429.75,429.75,429.75,413.33,413.33,413.33,413.33,413.33,413.33
21-03-2019,00 - 01,396.98,385.3,385.3,385.3,385.3,385.3,369.96,385.3,406.47,406.47,406.47,393.85,393.85,393.85,385.3,385.3,385.3
21-03-2019,01 - 02,386.03,361.93,361.93,361.93,361.93,361.93,361.93,361.93,405.11,405.11,405.11,387.38,387.38,387.38,361.93,361.93,361.93
21-03-2019,02 - 03,380.6,349.52,349.52,349.52,349.52,349.52,349.52,349.52,403.76,403.76,403.76,375.6,375.6,375.6,349.52,349.52,349.52
21-03-2019,03 - 04,378.2,344.62,344.62,344.62,344.62,344.62,344.62,344.62,404.07,404.07,404.07,365.48,365.48,365.48,344.62,344.62,344.62
21-03-2019,04 - 05,373.2,360.47,360.47,360.47,360.47,360.47,345.24,345.24,397.81,397.81,397.81,365.06,365.06,365.06,360.47,360.47,360.47
21-03-2019,05 - 06,406.47,409.28,409.28,409.28,409.28,409.28,374.76,405.11,409.28,409.28,409.28,409.28,409.28,409.28,409.28,409.28,409.28
21-03-2019,06 - 07,428.89,428.89,428.89,428.89,428.89,428.89,459.25,428.89,428.89,428.89,428.89,428.89,428.89,428.89,428.89,428.89,428.89
21-03-2019,07 - 08,447.46,445.27,445.27,445.27,445.27,468.74,449.55,449.55,445.27,445.27,445.27,445.27,445.27,445.27,468.74,468.74,468.74
21-03-2019,08 - 09,454.87,451.94,451.94,451.94,451.94,470.2,468.42,468.42,451.94,451.94,451.94,451.94,451.94,451.94,470.2,470.2,470.2
21-03-2019,09 - 10,433.59,430.56,430.56,430.56,430.56,469.47,430.56,430.56,430.56,430.56,430.56,430.56,430.56,430.56,469.47,469.47,469.47
21-03-2019,10 - 11,418.67,418.05,418.05,418.05,418.05,461.54,401.57,418.05,418.05,418.05,418.05,418.05,418.05,418.05,461.54,461.54,461.54
21-03-2019,11 - 12,411.68,411.06,411.06,411.06,411.06,435.67,384.25,411.06,411.06,411.06,411.06,411.06,411.06,411.06,435.67,435.67,435.67
21-03-2019,12 - 13,409.18,409.08,409.08,409.08,409.08,420.03,369.55,369.55,409.08,409.08,409.08,409.08,409.08,409.08,420.03,420.03,420.03
21-03-2019,13 - 14,406.16,406.47,406.47,406.47,406.47,406.47,359.85,359.85,406.47,406.47,406.47,406.47,406.47,406.47,406.47,406.47,406.47
21-03-2019,14 - 15,405.43,405.84,405.84,405.84,405.84,405.84,360.99,360.99,405.84,405.84,405.84,405.84,405.84,405.84,405.84,405.84,405.84
21-03-2019,15 - 16,405.11,405.53,405.53,405.53,405.53,405.53,383.94,383.94,405.53,405.53,405.53,405.53,405.53,405.53,405.53,405.53,405.53
21-03-2019,16 - 17,415.13,415.65,415.65,415.65,415.65,415.65,409.6,415.65,415.65,415.65,415.65,415.65,415.65,415.65,415.65,415.65,415.65
21-03-2019,17 - 18,429.21,429.21,429.21,429.21,429.21,429.21,452.68,446.63,429.21,429.21,429.21,429.21,429.21,429.21,429.21,429.21,429.21
21-03-2019,18 - 19,437.66,437.97,437.97,437.97,437.97,437.97,487.1,487.1,437.97,437.97,437.97,437.97,437.97,437.97,437.97,437.97,437.97
21-03-2019,19 - 20,434.84,435.15,435.15,435.15,435.15,435.15,435.15,435.15,435.15,435.15,435.15,435.15,435.15,435.15,435.15,435.15,435.15
21-03-2019,20 - 21,427.23,427.54,427.54,427.54,427.54,427.54,427.54,427.54,427.54,427.54,427.54,427.54,427.54,427.54,427.54,427.54,427.54
21-03-2019,21 - 22,424.51,415.33,415.33,415.33,415.33,415.33,432.75,432.75,432.75,432.75,432.75,415.33,415.33,415.33,415.33,415.33,415.33
21-03-2019,22 - 23,417.84,396.66,396.66,396.66,396.66,396.66,437.45,437.45,426.08,426.08,426.08,404.17,404.17,404.17,396.66,396.66,396.66
21-03-2019,23 - 00,407.72,367.46,367.46,367.46,367.46,367.46,409.7,409.7,421.18,421.18,421.18,394.58,394.58,394.58,367.46,367.46,367.46
22-03-2019,00 - 01,397.45,372.21,372.21,372.21,372.21,372.21,406.84,406.84,413.31,413.31,413.31,372.21,372.21,372.21,372.21,372.21,372.21
22-03-2019,01 - 02,386.6,366.05,366.05,366.05,366.05,366.05,375.02,375.02,399.64,399.64,399.64,366.05,366.05,366.05,366.05,366.05,366.05
22-03-2019,02 - 03,386.19,373.56,373.56,373.56,373.56,373.56,382.74,382.74,397.66,397.66,397.66,373.56,373.56,373.56,373.56,373.56,373.56
22-03-2019,03 - 04,386.92,379.61,379.61,379.61,379.61,379.61,379.61,379.61,396.72,396.72,396.72,379.61,379.61,379.61,379.61,379.61,379.61
22-03-2019,04 - 05,397.97,398.18,398.18,398.18,398.18,398.18,378.47,398.18,399.85,399.85,399.85,398.18,398.18,398.18,398.18,398.18,398.18
22-03-2019,05 - 06,421.44,422.8,422.8,422.8,422.8,422.8,416.75,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8,422.8
22-03-2019,06 - 07,447.84,448.05,448.05,448.05,448.05,448.05,479.97,474.02,448.05,448.05,448.05,448.05,448.05,448.05,448.05,448.05,448.05
22-03-2019,07 - 08,521.07,514.81,514.81,514.81,519.09,514.81,531.81,531.81,514.81,514.81,514.81,514.81,514.81,514.81,519.09,519.09,519.09
22-03-2019,08 - 09,504.06,496.87,496.87,496.87,500.94,496.87,513.24,513.24,496.87,496.87,496.87,496.87,496.87,496.87,500.94,500.94,500.94
22-03-2019,09 - 10,460.56,460.56,460.56,460.56,460.56,460.56,469.12,460.56,460.56,460.56,460.56,460.56,460.56,460.56,460.56,460.56,460.56
22-03-2019,10 - 11,434.38,435.32,435.32,435.32,435.32,435.32,421.55,435.32,435.32,435.32,435.32,435.32,435.32,435.32,435.32,435.32,435.32
22-03-2019,11 - 12,423.11,423.43,423.43,423.43,423.43,423.43,395.16,423.43,423.43,423.43,423.43,423.43,423.43,423.43,423.43,423.43,423.43
22-03-2019,12 - 13,417.9,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
22-03-2019,13 - 14,411.12,410.28,410.28,410.28,410.28,419.57,410.28,410.28,410.28,410.28,410.28,410.28,410.28,410.28,419.57,419.57,419.57
22-03-2019,14 - 15,402.88,403.5,403.5,403.5,403.5,403.5,370.95,403.5,403.5,403.5,403.5,403.5,403.5,403.5,403.5,403.5,403.5
22-03-2019,15 - 16,401.1,401.42,401.42,401.42,401.42,401.42,365.11,401.42,401.42,401.42,401.42,401.42,401.42,401.42,401.42,401.42,401.42
22-03-2019,16 - 17,408.61,408.61,408.61,408.61,408.61,408.61,394.11,408.61,408.61,408.61,408.61,408.61,408.61,408.61,408.61,408.61,408.61
22-03-2019,17 - 18,430.73,429.16,429.16,429.16,429.16,429.16,459.52,459.52,429.16,429.16,429.16,429.16,429.16,429.16,429.16,429.16,429.16
22-03-2019,18 - 19,434.38,430.62,430.62,436.57,436.57,436.57,489.36,489.36,436.57,436.57,436.57,430.62,430.62,430.62,436.57,436.57,436.57
22-03-2019,19 - 20,424.26,425.2,425.2,425.2,425.2,425.2,425.2,425.2,425.2,425.2,425.2,425.2,425.2,425.2,425.2,425.2,425.2
22-03-2019,20 - 21,415.71,411.74,411.74,411.74,411.74,411.74,419.57,419.57,419.57,419.57,419.57,411.74,411.74,411.74,411.74,411.74,411.74
22-03-2019,21 - 22,406.53,399.54,399.54,399.54,399.54,399.54,417.17,417.17,417.17,417.17,417.17,399.54,399.54,399.54,399.54,399.54,399.54
22-03-2019,22 - 23,397.97,378.67,378.67,378.67,378.67,378.67,416.23,416.23,415.08,415.08,415.08,379.4,379.4,379.4,378.67,378.67,378.67
22-03-2019,23 - 00,378.99,356.35,356.35,356.35,356.35,356.35,387.23,387.23,400.06,400.06,400.06,370.54,370.54,370.54,356.35,356.35,356.35
23-03-2019,00 - 01,378.12,363.14,363.14,363.14,363.14,363.14,372.15,372.15,394.98,394.98,394.98,368.8,368.8,368.8,363.14,363.14,363.14
23-03-2019,01 - 02,371.31,346.7,346.7,346.7,346.7,346.7,365.97,365.97,394.88,394.88,394.88,366.81,366.81,366.81,346.7,346.7,346.7
